msoa11cd,ladnm,Ring,Wealth_Decile_National,Typ_A_11,Typ_C_11,Casc_Inflow_Share_11,Ext_Arm_Share_11,leaf_11,Typ_A_21,Typ_C_21,Casc_Inflow_Share_21,Ext_Arm_Share_21,leaf_21,Genuine_Persistent
E02000521,Hillingdon,Outer,2,Cascade-led,Cascade-led,0.9856115107913668,0.0,inflow-driven,Cascade-led,Counter-led,0.984126984126984,0.0,,False
E02000522,Hillingdon,Outer,3,Symmetric,Counter-led,0.8649122807017544,0.0,,Lateral,Counter-led,0.837248322147651,0.0,,False
E02000523,Hillingdon,Outer,4,Symmetric,Counter-led,0.382699868938401,0.0,,Counter-led,Counter-led,0.4128440366972477,0.0,,False
E02000524,Hillingdon,Outer,4,Counter-led,Counter-led,0.595460614152203,0.0,,Counter-led,Counter-led,0.5029126213592233,0.0,,False
E02000525,Hillingdon,Outer,3,Symmetric,Counter-led,0.8021978021978022,0.0,,Counter-led,Counter-led,0.8885298869143781,0.0,,False
E02000526,Hounslow,Outer,7,Symmetric,Cascade-led,0.0650684931506849,0.30952380952380953,outflow: internal-majority,Counter-led,Cascade-led,0.0564315352697095,0.40281442392260336,outflow: internal-majority,False
E02000528,Hounslow,Outer,2,Cascade-led,Cascade-led,0.9879421221864952,0.0,inflow-driven,Cascade-led,Symmetric,0.9773413897280968,0.0,,False
E02000529,Hounslow,Outer,4,Counter-led,Counter-led,0.5626134301270418,0.0,,Symmetric,Counter-led,0.6052631578947368,0.0,,False
E02000530,Hounslow,Outer,2,Counter-led,Counter-led,0.9832285115303984,0.0,,Counter-led,Counter-led,0.9691211401425178,0.0,,False
E02000531,Hounslow,Outer,4,Symmetric,Cascade-led,0.7493016759776536,0.0,frame-sensitive inflow,Symmetric,Counter-led,0.5443037974683544,0.0,,False
E02000532,Hounslow,Outer,6,Symmetric,Lateral,0.2967741935483871,0.0,,Symmetric,Lateral,0.3440860215053763,0.0,,False
E02000533,Hounslow,Outer,6,Counter-led,Lateral,0.2642140468227424,0.0,,Symmetric,Lateral,0.2555746140651801,0.0,,False
E02000534,Hounslow,Outer,7,Counter-led,Symmetric,0.1489607390300231,0.35006784260515605,,Counter-led,Cascade-led,0.1067961165048543,0.41032608695652173,outflow: internal-majority,False
E02000535,Hounslow,Outer,5,Cascade-led,Counter-led,0.3078055964653903,0.0,,Lateral,Counter-led,0.2420494699646643,0.0,,False
E02000536,Hounslow,Outer,5,Symmetric,Counter-led,0.3782991202346041,0.0,,Lateral,Counter-led,0.4442508710801394,0.0,,False
E02000537,Hounslow,Outer,8,Cascade-led,Cascade-led,0.012396694214876,0.1907949790794979,outflow: internal-majority,Symmetric,Cascade-led,0.0150442477876106,0.3261455525606469,outflow: internal-majority,False
E02000538,Hounslow,Outer,4,Lateral,Symmetric,0.510148849797023,0.0,,Lateral,Counter-led,0.5260869565217391,0.0,,False
E02000539,Hounslow,Outer,4,Symmetric,Symmetric,0.7980427046263345,0.0,,Cascade-led,Counter-led,0.7670588235294118,0.0,,False
E02000540,Hounslow,Outer,5,Lateral,Symmetric,0.5209580838323353,0.0,,Lateral,Counter-led,0.4453870625662778,0.0,,False
E02000541,Hounslow,Outer,3,Lateral,Counter-led,0.8892171344165436,0.0,,Counter-led,Counter-led,0.8769230769230769,0.0,,False
E02000542,Hounslow,Outer,4,Cascade-led,Counter-led,0.7005291005291006,0.0,,Counter-led,Counter-led,0.6522753792298717,0.0,,False
E02000543,Hounslow,Outer,5,Lateral,Symmetric,0.446656050955414,0.0,,Lateral,Counter-led,0.4158325750682438,0.0,,False
E02000544,Hounslow,Outer,7,Symmetric,Cascade-led,0.1464088397790055,0.3220064724919094,outflow: internal-majority,Symmetric,Cascade-led,0.0939597315436241,0.4088888888888889,outflow: internal-majority,False
E02000545,Hounslow,Outer,3,Cascade-led,Symmetric,0.86875,0.0,,Counter-led,Counter-led,0.9193548387096774,0.0,,False
E02000546,Hounslow,Outer,5,Lateral,Symmetric,0.3538268506900878,0.0,,Lateral,Counter-led,0.3158756137479542,0.0,,False
E02000547,Hounslow,Outer,4,Lateral,Lateral,0.6448445171849427,0.0,,Lateral,Counter-led,0.6368159203980099,0.0,,False
E02000548,Hounslow,Outer,3,Lateral,Cascade-led,0.9307692307692308,0.0,frame-sensitive inflow,Lateral,Counter-led,0.9167950693374424,0.0,,False
E02000549,Hounslow,Outer,4,Counter-led,Counter-led,0.7142857142857143,0.0,,Symmetric,Counter-led,0.7396870554765291,0.0,,False
E02000550,Hounslow,Outer,4,Lateral,Counter-led,0.6763358778625954,0.0,,Lateral,Counter-led,0.7484536082474227,0.0,,False
E02000551,Hounslow,Outer,2,Symmetric,Counter-led,0.989855072463768,0.0,,Cascade-led,Symmetric,0.98,0.0,,False
E02000552,Hounslow,Outer,5,Counter-led,Counter-led,0.5371900826446281,0.0,,Counter-led,Counter-led,0.5223367697594502,0.0,,False
E02000553,Hounslow,Outer,4,Lateral,Counter-led,0.7598944591029023,0.0,,Cascade-led,Counter-led,0.7294117647058823,0.0,,False
E02000554,Islington,Inner,1,Counter-led,Symmetric,1.0,0.0,,Counter-led,Counter-led,1.0,0.0,,False
E02000555,Islington,Inner,2,Counter-led,Lateral,0.8049886621315193,0.0,,Counter-led,Lateral,0.7956431535269709,0.0,,False
E02000556,Islington,Inner,2,Symmetric,Lateral,0.8023809523809524,0.0,,Symmetric,Lateral,0.7740244612696564,0.0,,False
E02000557,Islington,Inner,2,Symmetric,Lateral,0.8104265402843602,0.0,,Counter-led,Lateral,0.7993384785005513,0.0,,False
E02000558,Islington,Inner,1,Counter-led,Counter-led,1.0,0.0,,Counter-led,Counter-led,1.0,0.0,,False
E02000559,Islington,Inner,3,Symmetric,Symmetric,0.5536888239590942,0.0,,Symmetric,Counter-led,0.4335971855760774,0.0,,False
E02000560,Islington,Inner,2,Cascade-led,Lateral,0.7914653784219001,0.0,,Symmetric,Lateral,0.6996047430830039,0.0,,False
E02000561,Islington,Inner,3,Cascade-led,Cascade-led,0.5287260616153205,0.0,inflow-driven,Counter-led,Counter-led,0.5116022099447514,0.0,,False
E02000562,Islington,Inner,2,Counter-led,Lateral,0.8348623853211009,0.0,,Symmetric,Lateral,0.7931034482758621,0.0,,False
E02000563,Islington,Inner,2,Symmetric,Lateral,0.8277153558052435,0.0,,Counter-led,Lateral,0.776595744680851,0.0,,False
E02000564,Islington,Inner,2,Symmetric,Lateral,0.8153333333333334,0.0,,Symmetric,Lateral,0.7898903775883069,0.0,,False
E02000565,Islington,Inner,2,Lateral,Lateral,0.7904269081500647,0.0,,Lateral,Lateral,0.6971830985915493,0.0,,False
E02000566,Islington,Inner,3,Cascade-led,Cascade-led,0.5211141060197664,0.0,inflow-driven,Symmetric,Counter-led,0.47992863514719,0.0,,False
E02000567,Islington,Inner,2,Lateral,Lateral,0.7950089126559715,0.0,,Counter-led,Lateral,0.7765726681127982,0.0,,False
E02000568,Islington,Inner,1,Symmetric,Symmetric,1.0,0.0,,Cascade-led,Symmetric,1.0,0.0,,False
E02000569,Islington,Inner,2,Counter-led,Lateral,0.8361638361638362,0.0,,Counter-led,Lateral,0.7567567567567568,0.0,,False
E02000570,Islington,Inner,4,Symmetric,Symmetric,0.4482507288629737,0.0,,Cascade-led,Symmetric,0.2866617538688283,0.0,,False
E02000571,Islington,Inner,2,Counter-led,Lateral,0.8139223560910308,0.0,,Counter-led,Lateral,0.7619617224880383,0.0,,False
E02000572,Islington,Inner,1,Symmetric,Symmetric,1.0,0.0,,Cascade-led,Cascade-led,1.0,0.0,inflow-driven,False
E02000573,Islington,Inner,3,Cascade-led,Cascade-led,0.5335255948089401,0.0,inflow-driven,Counter-led,Counter-led,0.5285714285714286,0.0,,False
E02000574,Islington,Inner,3,Cascade-led,Cascade-led,0.5186590765338394,0.0,inflow-driven,Symmetric,Symmetric,0.5217391304347826,0.0,,False
E02000575,Islington,Inner,3,Cascade-led,Cascade-led,0.6019809244314013,0.0,inflow-driven,Cascade-led,Cascade-led,0.564836179049377,0.0,inflow-driven,True
E02000576,Islington,Inner,2,Cascade-led,Cascade-led,0.7529691211401425,0.0,inflow-driven,Symmetric,Cascade-led,0.7468265162200282,0.0,frame-sensitive inflow,False
E02000577,Kensington and Chelsea,Inner,1,Counter-led,Counter-led,1.0,0.0,,Counter-led,Counter-led,1.0,0.0,,False
E02000578,Kensington and Chelsea,Inner,2,Counter-led,Counter-led,0.8660436137071651,0.0,,Counter-led,Counter-led,0.8388278388278388,0.0,,False
E02000579,Kensington and Chelsea,Inner,2,Counter-led,Symmetric,0.871967654986523,0.0,,Counter-led,Counter-led,0.848,0.0,,False
E02000580,Kensington and Chelsea,Inner,2,Symmetric,Cascade-led,0.8549222797927462,0.0,frame-sensitive inflow,Symmetric,Symmetric,0.853185595567867,0.0,,False
E02000581,Kensington and Chelsea,Inner,2,Counter-led,Counter-led,0.8148148148148148,0.0,,Lateral,Lateral,0.8432835820895522,0.0,,False
E02000582,Kensington and Chelsea,Inner,5,Cascade-led,Cascade-led,0.4695945945945945,0.0,inflow-driven,Symmetric,Counter-led,0.4384017758046615,0.0,,False
E02000583,Kensington and Chelsea,Inner,5,Symmetric,Symmetric,0.4579545454545454,0.0,,Symmetric,Counter-led,0.4820659971305595,0.0,,False
E02000584,Kensington and Chelsea,Inner,7,Cascade-led,Cascade-led,0.1418650793650793,0.24739884393063583,outflow: internal-majority,Symmetric,Cascade-led,0.0954356846473029,0.27408256880733944,outflow: internal-majority,False
E02000585,Kensington and Chelsea,Inner,5,Symmetric,Symmetric,0.5130434782608696,0.0,,Symmetric,Counter-led,0.5108571428571429,0.0,,False
E02000586,Kensington and Chelsea,Inner,8,Lateral,Cascade-led,0.055933484504913,0.18815052041633307,outflow: internal-majority,Lateral,Cascade-led,0.0149572649572649,0.25379609544468545,outflow: internal-majority,False
E02000587,Kensington and Chelsea,Inner,7,Cascade-led,Cascade-led,0.1334681496461071,0.2543757292882147,outflow: internal-majority,Symmetric,Cascade-led,0.1141975308641975,0.3170731707317073,outflow: internal-majority,False
E02000588,Kensington and Chelsea,Inner,8,Lateral,Counter-led,0.0229166666666666,0.2302771855010661,,Lateral,Symmetric,0.0346062052505966,0.30284301606922126,,False
E02000589,Kensington and Chelsea,Inner,6,Cascade-led,Cascade-led,0.4197786998616874,0.0,inflow-driven,Symmetric,Symmetric,0.3896583564173592,0.0,,False
E02000590,Kensington and Chelsea,Inner,5,Symmetric,Symmetric,0.6383219954648526,0.0,,Counter-led,Counter-led,0.6182873730043541,0.0,,False
E02000591,Kensington and Chelsea,Inner,3,Cascade-led,Cascade-led,0.8199566160520607,0.0,inflow-driven,Symmetric,Symmetric,0.8208616780045351,0.0,,False
E02000592,Kensington and Chelsea,Inner,7,Cascade-led,Cascade-led,0.1625441696113074,0.18565400843881857,outflow: internal-majority,Symmetric,Cascade-led,0.1679764243614931,0.24793388429752067,outflow: internal-majority,False
E02000593,Kensington and Chelsea,Inner,4,Symmetric,Cascade-led,0.6807174887892377,0.0,frame-sensitive inflow,Symmetric,Counter-led,0.7058279370952821,0.0,,False
E02000594,Kensington and Chelsea,Inner,7,Cascade-led,Cascade-led,0.1775082690187431,0.2949061662198391,outflow: internal-majority,Symmetric,Cascade-led,0.0843060959792477,0.40793201133144474,outflow: internal-majority,False
E02000595,Kensington and Chelsea,Inner,6,Symmetric,Lateral,0.4538799414348463,0.0,,Symmetric,Lateral,0.3773314203730272,0.0,,False
E02000596,Kensington and Chelsea,Inner,7,Cascade-led,Symmetric,0.0789473684210526,0.17478991596638654,,Cascade-led,Cascade-led,0.1178571428571428,0.2692307692307692,outflow: internal-majority,False
E02000597,Kensington and Chelsea,Inner,3,Symmetric,Cascade-led,0.8667582417582418,0.0,frame-sensitive inflow,Counter-led,Counter-led,0.8311195445920304,0.0,,False
E02000598,Kingston upon Thames,Outer,10,Lateral,Cascade-led,0.0,0.40993788819875776,outflow: internal-majority,Lateral,Cascade-led,0.0,0.5194610778443114,outflow: external-majority,False
E02000599,Kingston upon Thames,Outer,9,Lateral,Symmetric,0.0732519422863485,0.3712574850299401,,Lateral,Cascade-led,0.0735660847880299,0.4104979811574697,outflow: internal-majority,False
E02000600,Kingston upon Thames,Outer,8,Lateral,Symmetric,0.2719033232628399,0.4218533886583679,,Lateral,Cascade-led,0.2058492688413948,0.5141643059490085,outflow: external-majority,False
E02000601,Kingston upon Thames,Outer,8,Counter-led,Symmetric,0.2212389380530973,0.5693181818181818,,Counter-led,Cascade-led,0.1617770326906957,0.664,outflow: external-majority,False
E02000602,Kingston upon Thames,Outer,4,Cascade-led,Cascade-led,0.920099875156055,0.0,inflow-driven,Symmetric,Symmetric,0.9140845070422536,0.0,,False
E02000603,Kingston upon Thames,Outer,6,Symmetric,Lateral,0.76,0.0,,Counter-led,Lateral,0.6514084507042254,0.0,,False
E02000604,Kingston upon Thames,Outer,9,Lateral,Symmetric,0.0621890547263681,0.3660477453580902,,Lateral,Cascade-led,0.0816326530612244,0.45308641975308644,outflow: internal-majority,False
E02000605,Kingston upon Thames,Outer,9,Lateral,Cascade-led,0.1453804347826087,0.46740858505564387,outflow: internal-majority,Lateral,Cascade-led,0.108416547788873,0.5312,outflow: external-majority,False
E02000606,Kingston upon Thames,Outer,8,Lateral,Symmetric,0.2011173184357542,0.458041958041958,,Lateral,Cascade-led,0.1843420322043309,0.527569775357386,outflow: external-majority,False
E02000607,Kingston upon Thames,Outer,9,Cascade-led,Symmetric,0.0391373801916932,0.29260182876142976,,Symmetric,Symmetric,0.0315682281059063,0.38485804416403785,,False
E02000608,Kingston upon Thames,Outer,7,Lateral,Counter-led,0.4045561665357423,0.579155672823219,,Lateral,Symmetric,0.3022260273972603,0.694478527607362,,False
E02000609,Kingston upon Thames,Outer,7,Symmetric,Cascade-led,0.4626086956521739,0.6601941747572816,frame-sensitive inflow,Cascade-led,Cascade-led,0.3499245852187028,0.6867749419953596,inflow-driven,False
E02000610,Kingston upon Thames,Outer,7,Cascade-led,Symmetric,0.4069498069498069,0.6380208333333334,,Symmetric,Cascade-led,0.3996062992125984,0.7524590163934426,frame-sensitive inflow,False
E02000611,Kingston upon Thames,Outer,10,Lateral,Cascade-led,0.0,0.3910891089108911,outflow: internal-majority,Lateral,Cascade-led,0.0,0.6189516129032258,outflow: external-majority,False
E02000612,Kingston upon Thames,Outer,9,Lateral,Cascade-led,0.1030927835051546,0.5024630541871922,outflow: external-majority,Lateral,Cascade-led,0.0864553314121037,0.5441640378548895,outflow: external-majority,False
E02000613,Kingston upon Thames,Outer,8,Lateral,Symmetric,0.1681643132220796,0.5401234567901234,,Lateral,Cascade-led,0.1302013422818791,0.6527777777777778,outflow: external-majority,False
E02000614,Kingston upon Thames,Outer,7,Lateral,Cascade-led,0.391812865497076,0.6274038461538461,frame-sensitive inflow,Lateral,Cascade-led,0.3464285714285714,0.7504553734061931,frame-sensitive inflow,False
E02000615,Kingston upon Thames,Outer,8,Lateral,Cascade-led,0.2025316455696202,0.6031746031746031,outflow: external-majority,Lateral,Cascade-led,0.1810344827586207,0.68,outflow: external-majority,False
E02000616,Kingston upon Thames,Outer,9,Symmetric,Cascade-led,0.0266075388026607,0.5284738041002278,outflow: external-majority,Counter-led,Cascade-led,0.0401606425702811,0.694560669456067,outflow: external-majority,False
E02000617,Kingston upon Thames,Outer,7,Cascade-led,Cascade-led,0.4418604651162791,0.8138888888888889,inflow-driven,Symmetric,Cascade-led,0.3218390804597701,0.8353510895883777,frame-sensitive inflow,False
E02000619,Lambeth,Inner,2,Counter-led,Symmetric,0.9490291262135924,0.0,,Symmetric,Lateral,0.8899328859060402,0.0,,False
E02000620,Lambeth,Inner,3,Counter-led,Cascade-led,0.6574307304785895,0.0,frame-sensitive inflow,Symmetric,Counter-led,0.6004842615012107,0.0,,False
E02000621,Lambeth,Inner,3,Counter-led,Cascade-led,0.689171974522293,0.0,frame-sensitive inflow,Symmetric,Symmetric,0.6492099322799098,0.0,,False
E02000622,Lambeth,Inner,3,Symmetric,Cascade-led,0.6335250616269515,0.0,frame-sensitive inflow,Symmetric,Symmetric,0.5832705350414469,0.0,,False
E02000623,Lambeth,Inner,2,Symmetric,Lateral,0.9220588235294118,0.0,,Symmetric,Lateral,0.9249329758713136,0.0,,False
E02000624,Lambeth,Inner,2,Symmetric,Lateral,0.9520697167755992,0.0,,Symmetric,Counter-led,0.9155844155844156,0.0,,False
E02000625,Lambeth,Inner,2,Counter-led,Lateral,0.9285714285714286,0.0,,Counter-led,Lateral,0.8787564766839379,0.0,,False
E02000626,Lambeth,Inner,2,Counter-led,Lateral,0.9426470588235294,0.0,,Counter-led,Lateral,0.8890845070422535,0.0,,False
E02000627,Lambeth,Inner,3,Counter-led,Cascade-led,0.693384223918575,0.0,frame-sensitive inflow,Symmetric,Symmetric,0.6076030927835051,0.0,,False
E02000628,Lambeth,Inner,2,Counter-led,Lateral,0.9414965986394558,0.0,,Counter-led,Lateral,0.9213300892133008,0.0,,False
E02000629,Lambeth,Inner,3,Counter-led,Symmetric,0.7462277091906722,0.0,,Symmetric,Symmetric,0.6867881548974943,0.0,,False
E02000630,Lambeth,Inner,3,Symmetric,Symmetric,0.7903225806451613,0.0,,Counter-led,Counter-led,0.7726537216828478,0.0,,False
E02000631,Lambeth,Inner,4,Symmetric,Symmetric,0.4063280599500416,0.0,,Symmetric,Symmetric,0.3308144416456759,0.0,,False
E02000632,Lambeth,Inner,4,Symmetric,Cascade-led,0.5145432199918066,0.0,frame-sensitive inflow,Symmetric,Symmetric,0.513214990138067,0.0,,False
E02000633,Lambeth,Inner,2,Symmetric,Lateral,0.9655172413793104,0.0,,Counter-led,Lateral,0.922043010752688,0.0,,False
E02000634,Lambeth,Inner,2,Counter-led,Cascade-led,0.959221501390176,0.0,frame-sensitive inflow,Counter-led,Counter-led,0.9605866177818516,0.0,,False
E02000635,Lambeth,Inner,2,Counter-led,Lateral,0.944337811900192,0.0,,Counter-led,Counter-led,0.9411223551057958,0.0,,False
E02000636,Lambeth,Inner,5,Symmetric,Symmetric,0.4546099290780142,0.0,,Symmetric,Symmetric,0.4659239842726081,0.0,,False
E02000637,Lambeth,Inner,3,Cascade-led,Cascade-led,0.5933774834437087,0.0,inflow-driven,Symmetric,Counter-led,0.5859094176851186,0.0,,False
E02000638,Lambeth,Inner,2,Counter-led,Symmetric,0.9604117181314332,0.0,,Counter-led,Counter-led,0.9323254139668826,0.0,,False
E02000639,Lambeth,Inner,2,Counter-led,Lateral,0.9567496723460026,0.0,,Symmetric,Counter-led,0.9353778751369112,0.0,,False
E02000640,Lambeth,Inner,4,Cascade-led,Cascade-led,0.6116187989556136,0.0,inflow-driven,Symmetric,Counter-led,0.606166783461808,0.0,,False
E02000641,Lambeth,Inner,2,Counter-led,Lateral,0.9466019417475728,0.0,,Counter-led,Lateral,0.9380530973451328,0.0,,False
E02000642,Lambeth,Inner,4,Lateral,Counter-led,0.3567787971457696,0.0,,Lateral,Counter-led,0.3798283261802575,0.0,,False
E02000643,Lambeth,Inner,3,Symmetric,Counter-led,0.6952908587257618,0.0,,Symmetric,Counter-led,0.6742909423604757,0.0,,False
E02000644,Lambeth,Inner,3,Lateral,Counter-led,0.6613816534541337,0.0,,Lateral,Counter-led,0.6837270341207349,0.0,,False
E02000645,Lambeth,Inner,3,Lateral,Counter-led,0.6824457593688363,0.0,,Lateral,Counter-led,0.6701754385964912,0.0,,False
E02000646,Lambeth,Inner,4,Symmetric,Symmetric,0.4828070175438596,0.0,,Symmetric,Counter-led,0.3944875107665805,0.0,,False
E02000647,Lambeth,Inner,4,Lateral,Counter-led,0.4265644955300127,0.0,,Lateral,Counter-led,0.4243323442136498,0.0,,False
E02000648,Lambeth,Inner,2,Cascade-led,Lateral,0.972508591065292,0.0,,Symmetric,Counter-led,0.9467849223946784,0.0,,False
E02000649,Lambeth,Inner,2,Symmetric,Symmetric,0.9590062111801242,0.0,,Symmetric,Counter-led,0.9607046070460704,0.0,,False
E02000650,Lambeth,Inner,3,Symmetric,Lateral,0.6973451327433628,0.0,,Symmetric,Counter-led,0.6455284552845528,0.0,,False
E02000651,Lambeth,Inner,3,Lateral,Counter-led,0.7211660329531052,0.0,,Lateral,Counter-led,0.7183833116036505,0.0,,False
E02000652,Lambeth,Inner,4,Lateral,Counter-led,0.3554757630161579,0.0,,Lateral,Counter-led,0.4124087591240876,0.0,,False
E02000653,Lewisham,Inner,2,Symmetric,Symmetric,0.8719441210710128,0.0,,Symmetric,Counter-led,0.8192771084337349,0.0,,False
E02000654,Lewisham,Inner,2,Symmetric,Lateral,0.9060092449922958,0.0,,Symmetric,Lateral,0.8168389955686853,0.0,,False
E02000655,Lewisham,Inner,3,Symmetric,Cascade-led,0.5041095890410959,0.0,frame-sensitive inflow,Lateral,Counter-led,0.4914950760966876,0.0,,False
E02000657,Lewisham,Inner,3,Lateral,Cascade-led,0.5923772609819121,0.0,frame-sensitive inflow,Lateral,Symmetric,0.5552523874488404,0.0,,False
E02000658,Lewisham,Inner,3,Lateral,Lateral,0.6019417475728155,0.0,,Lateral,Lateral,0.5442260442260443,0.0,,False
E02000659,Lewisham,Inner,3,Symmetric,Counter-led,0.6653439153439153,0.0,,Symmetric,Counter-led,0.6284916201117319,0.0,,False
E02000660,Lewisham,Inner,3,Lateral,Symmetric,0.6090373280943026,0.0,,Counter-led,Counter-led,0.5200433369447454,0.0,,False
E02000661,Lewisham,Inner,4,Counter-led,Counter-led,0.5182370820668692,0.0,,Symmetric,Counter-led,0.4704918032786885,0.0,,False
E02000662,Lewisham,Inner,3,Lateral,Lateral,0.6089828269484808,0.0,,Lateral,Counter-led,0.5154826958105647,0.0,,False
E02000663,Lewisham,Inner,4,Symmetric,Counter-led,0.3191489361702128,0.0,,Counter-led,Counter-led,0.3213703099510603,0.0,,False
E02000664,Lewisham,Inner,2,Cascade-led,Symmetric,0.9128205128205128,0.0,,Symmetric,Counter-led,0.8557919621749409,0.0,,False
E02000665,Lewisham,Inner,4,Counter-led,Lateral,0.3513513513513513,0.0,,Counter-led,Counter-led,0.3094405594405594,0.0,,False
E02000666,Lewisham,Inner,4,Counter-led,Counter-led,0.3636363636363636,0.0,,Counter-led,Counter-led,0.2765567765567766,0.0,,False
E02000667,Lewisham,Inner,5,Symmetric,Symmetric,0.1924629878869448,0.0,,Counter-led,Counter-led,0.188539741219963,0.0,,False
E02000668,Lewisham,Inner,4,Counter-led,Lateral,0.3875502008032128,0.0,,Counter-led,Lateral,0.3898809523809524,0.0,,False
E02000669,Lewisham,Inner,3,Counter-led,Symmetric,0.6670560747663551,0.0,,Counter-led,Counter-led,0.5782792665726375,0.0,,False
E02000670,Lewisham,Inner,2,Symmetric,Lateral,0.9101899827288428,0.0,,Symmetric,Lateral,0.845213849287169,0.0,,False
E02000671,Lewisham,Inner,4,Symmetric,Counter-led,0.3580533024333719,0.0,,Symmetric,Counter-led,0.3567251461988304,0.0,,False
E02000672,Lewisham,Inner,2,Cascade-led,Lateral,0.9467532467532468,0.0,,Symmetric,Lateral,0.8581363004172462,0.0,,False
E02000673,Lewisham,Inner,4,Symmetric,Counter-led,0.4042838018741633,0.0,,Counter-led,Counter-led,0.4119897959183674,0.0,,False
E02000674,Lewisham,Inner,4,Counter-led,Counter-led,0.3487084870848708,0.0,,Counter-led,Counter-led,0.3126436781609195,0.0,,False
E02000675,Lewisham,Inner,4,Symmetric,Counter-led,0.3555555555555555,0.0,,Counter-led,Counter-led,0.4079822616407982,0.0,,False
E02000676,Lewisham,Inner,3,Symmetric,Counter-led,0.6415362731152204,0.0,,Counter-led,Counter-led,0.6007194244604317,0.0,,False
E02000677,Lewisham,Inner,4,Counter-led,Counter-led,0.2927350427350427,0.0,,Counter-led,Counter-led,0.3102625298329355,0.0,,False
E02000678,Lewisham,Inner,2,Lateral,Lateral,0.919093851132686,0.0,,Counter-led,Lateral,0.9122257053291536,0.0,,False
E02000679,Lewisham,Inner,3,Symmetric,Symmetric,0.6100917431192661,0.0,,Counter-led,Counter-led,0.5745098039215686,0.0,,False
E02000680,Lewisham,Inner,2,Symmetric,Symmetric,0.8996960486322189,0.0,,Symmetric,Counter-led,0.9214876033057852,0.0,,False
E02000681,Lewisham,Inner,2,Counter-led,Lateral,0.8681592039800995,0.0,,Counter-led,Lateral,0.8977272727272727,0.0,,False
E02000682,Lewisham,Inner,2,Cascade-led,Lateral,0.931372549019608,0.0,,Symmetric,Lateral,0.8516624040920716,0.0,,False
E02000683,Lewisham,Inner,2,Counter-led,Lateral,0.9404466501240696,0.0,,Counter-led,Counter-led,0.8877805486284289,0.0,,False
E02000685,Lewisham,Inner,2,Cascade-led,Cascade-led,0.9370424597364568,0.0,inflow-driven,Cascade-led,Counter-led,0.9076376554174068,0.0,,False
E02000686,Lewisham,Inner,1,Symmetric,Counter-led,1.0,0.0,,Cascade-led,Counter-led,1.0,0.0,,False
E02000687,Lewisham,Inner,3,Symmetric,Counter-led,0.568075117370892,0.0,,Symmetric,Counter-led,0.5867158671586716,0.0,,False
E02000689,Merton,Outer,10,Counter-led,Symmetric,0.0,0.29347826086956524,,Counter-led,Symmetric,0.0,0.4358974358974359,,False
E02000690,Merton,Outer,10,Lateral,Cascade-led,0.0,0.49907578558225507,outflow: internal-majority,Lateral,Cascade-led,0.0,0.49480249480249483,outflow: internal-majority,False
E02000691,Merton,Outer,8,Counter-led,Counter-led,0.2463917525773196,0.36114911080711354,,Counter-led,Cascade-led,0.2072072072072072,0.4784090909090909,outflow: internal-majority,False
E02000692,Merton,Outer,10,Lateral,Counter-led,0.0,0.3381858902575588,,Lateral,Cascade-led,0.0,0.41576354679802957,outflow: internal-majority,False
E02000693,Merton,Outer,7,Symmetric,Symmetric,0.2166427546628407,0.33882783882783885,,Counter-led,Symmetric,0.1775938892425206,0.45123839009287925,,False
E02000694,Merton,Outer,8,Counter-led,Symmetric,0.187551867219917,0.390194075587334,,Counter-led,Cascade-led,0.14,0.4827586206896552,outflow: internal-majority,False
E02000695,Merton,Outer,7,Cascade-led,Cascade-led,0.0798362333674513,0.17130144605116795,outflow: internal-majority,Symmetric,Cascade-led,0.072463768115942,0.3,outflow: internal-majority,False
E02000696,Merton,Outer,5,Symmetric,Symmetric,0.466740576496674,0.0,,Symmetric,Counter-led,0.4797297297297297,0.0,,False
E02000697,Merton,Outer,10,Lateral,Counter-led,0.0,0.33451957295373663,,Counter-led,Cascade-led,0.0,0.3804878048780488,outflow: internal-majority,False
E02000698,Merton,Outer,10,Lateral,Cascade-led,0.0,0.443620178041543,outflow: internal-majority,Lateral,Cascade-led,0.0,0.4821882951653944,outflow: internal-majority,False
E02000699,Merton,Outer,10,Lateral,Symmetric,0.0,0.3515527950310559,,Lateral,Cascade-led,0.0,0.5010683760683761,outflow: external-majority,False
E02000700,Merton,Outer,4,Symmetric,Symmetric,0.6840764331210191,0.0,,Counter-led,Counter-led,0.6067415730337079,0.0,,False
E02000701,Merton,Outer,5,Symmetric,Counter-led,0.3390357698289269,0.0,,Counter-led,Counter-led,0.3440677966101695,0.0,,False
E02000702,Merton,Outer,4,Cascade-led,Counter-led,0.5632911392405063,0.0,,Symmetric,Counter-led,0.5782178217821782,0.0,,False
E02000703,Merton,Outer,10,Lateral,Cascade-led,0.0,0.35555555555555557,outflow: internal-majority,Lateral,Cascade-led,0.0,0.41654571843251087,outflow: internal-majority,False
E02000704,Merton,Outer,7,Counter-led,Symmetric,0.4221980413492927,0.4915254237288136,,Counter-led,Cascade-led,0.3547511312217195,0.6395511921458625,frame-sensitive inflow,False
E02000705,Merton,Outer,6,Symmetric,Symmetric,0.1096153846153846,0.0,,Counter-led,Lateral,0.1367837338262477,0.0,,False
E02000706,Merton,Outer,3,Cascade-led,Symmetric,0.8715328467153285,0.0,,Symmetric,Counter-led,0.878095238095238,0.0,,False
