msoa11cd,ladnm,Ring,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Cascade_Extreme_Persist,Suppressed_11,Suppressed_21,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Extreme_Dir_11,Casc_Inflow_Share_11,Counter_Inflow_Share_11,Ext_Share_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21,Extreme_Dir_21,Casc_Inflow_Share_21,Counter_Inflow_Share_21,Ext_Share_21,yee_modal,modal_confidence,has_gen,YeeDiv
E02000553,Hounslow,Outer,5,4,0.020366598778004,False,False,False,False,0.5591054313099042,0.7825,Lateral,0.5324232081911263,0.7325,Cascade-led,0.4479905437352245,0.7981132075471699,Counter-led,True,True,True,,0.7598944591029023,0.2441113490364025,0.2452830188679245,0.5594795539033457,0.8328173374613003,Cascade-led,0.5321285140562249,0.7708978328173375,Cascade-led,0.4106280193236715,0.8483606557377049,Counter-led,False,True,True,,0.7294117647058823,0.2090163934426229,0.3381147540983606,STB,1.0,False,Neither
E02000554,Islington,Inner,1,1,-0.0234215885947046,False,False,False,False,0.4582857142857143,0.8816120906801007,Counter-led,0.461671469740634,0.8740554156171285,Counter-led,0.4823911028730306,0.8961794019933554,Symmetric,False,True,True,,1.0,0.0,0.1756644518272425,0.4770482277745497,0.8600699650174912,Counter-led,0.4732195409064155,0.8490754622688655,Counter-led,0.4259094942324756,0.8818466353677621,Counter-led,False,False,False,,1.0,0.0,0.2171361502347417,STB,0.5,True,"Gap: Yee-GEN, non-cascade flow"
E02000555,Islington,Inner,3,2,0.0590631364562118,False,False,False,False,0.4569499155880698,0.8510536398467433,Counter-led,0.462436177972283,0.6566091954022989,Lateral,0.4704,0.7233796296296297,Lateral,True,False,True,,0.8049886621315193,0.1792547834843907,0.1944444444444444,0.4629441624365482,0.8798570790531487,Counter-led,0.4585459183673469,0.7003126395712371,Lateral,0.4413919413919414,0.7649737302977233,Lateral,True,False,True,,0.7956431535269709,0.1745901639344262,0.2157618213660245,STB,0.6666666666666666,True,"Gap: Yee-GEN, non-cascade flow"
E02000556,Islington,Inner,3,2,0.0274949083503054,False,False,False,False,0.4842625899280575,0.8323353293413174,Symmetric,0.4839061647572286,0.6860029940119761,Lateral,0.5084745762711864,0.7470605969249322,Lateral,True,False,True,,0.8023809523809524,0.1830870279146141,0.1944528188121796,0.5119418483904465,0.8420285631011367,Symmetric,0.5113978494623656,0.6776450014573011,Lateral,0.5182613945064896,0.7497171305725278,Lateral,True,False,True,,0.7740244612696564,0.2387218045112782,0.2235799954740891,STB,0.8333333333333334,False,Neither
E02000557,Islington,Inner,2,2,-0.020366598778004,False,False,False,False,0.5035188739603327,0.8407746100053792,Symmetric,0.5122950819672131,0.656266810112964,Lateral,0.514320536258379,0.7197368421052631,Lateral,True,False,True,,0.8104265402843602,0.1468005018820577,0.1846491228070175,0.4779531845400109,0.8572095193653756,Counter-led,0.4766101694915254,0.6882874475034998,Lateral,0.4557788944723618,0.7486832204665161,Lateral,True,False,True,,0.7993384785005513,0.1809787626962142,0.1937547027840481,STB,1.0,False,Neither
E02000558,Islington,Inner,1,1,0.0020366598778004,False,False,False,False,0.4506949040370615,0.8220892274211099,Counter-led,0.4558232931726907,0.8128400435255713,Counter-led,0.4671016856987493,0.842418689876317,Counter-led,False,False,False,,1.0,0.0,0.1580393953275309,0.4727366255144033,0.8089887640449438,Counter-led,0.4702194357366771,0.7965043695380774,Counter-led,0.4486707566462167,0.8333333333333334,Counter-led,False,False,False,,1.0,0.0,0.1809815950920245,STB,0.6,False,Neither
E02000559,Islington,Inner,4,3,0.1680244399185336,False,False,False,False,0.4854510184287099,0.8559568285595683,Symmetric,0.4820779220779221,0.7990867579908676,Symmetric,0.5169939577039275,0.8454661558109834,Symmetric,False,False,False,,0.5536888239590942,0.5238467552775606,0.2308429118773946,0.4944201843765162,0.8605427974947808,Symmetric,0.4887375589313776,0.7970772442588726,Symmetric,0.4481671265273945,0.8392325504465763,Counter-led,False,True,True,,0.4335971855760774,0.4992857142857143,0.2077406549784981,STB,0.8333333333333334,False,Neither
E02000560,Islington,Inner,3,2,0.0997963340122199,False,False,False,False,0.5440362355309512,0.8296450939457203,Cascade-led,0.5308483290488432,0.649686847599165,Lateral,0.5710344827586207,0.7216323822163239,Lateral,True,False,True,,0.7914653784219001,0.2004287245444801,0.2053749170537491,0.4876033057851239,0.8378279883381924,Symmetric,0.4544378698224852,0.6158892128279884,Lateral,0.4268241248418389,0.6922627737226278,Lateral,True,False,True,,0.6996047430830039,0.202354672553348,0.1988321167883211,STB,1.0,False,Neither
E02000561,Islington,Inner,4,3,0.2240325865580448,False,False,False,False,0.522075055187638,0.8878000979911808,Cascade-led,0.5209192692987625,0.8314551690347869,Cascade-led,0.5368797496647295,0.8667183262301433,Cascade-led,False,False,False,,0.5287260616153205,0.3976833976833976,0.2092212320805889,0.4626225490196078,0.8575932737782449,Counter-led,0.4644487932159165,0.8055701523909616,Counter-led,0.4295206454674893,0.8506257569640694,Counter-led,False,False,False,,0.5116022099447514,0.3693843594009983,0.231731933790876,STB,1.0,False,"Flow-only: cascade, no Yee-GEN"
E02000562,Islington,Inner,3,2,0.1334012219959267,False,False,False,False,0.4500306560392397,0.8684771033013845,Counter-led,0.4420529801324503,0.6432374866879659,Lateral,0.4629854368932038,0.7109577221742882,Lateral,True,False,True,,0.8348623853211009,0.151412429378531,0.1898188093183779,0.502283105022831,0.8602693602693603,Symmetric,0.4854881266490765,0.6380471380471381,Lateral,0.4215626892792247,0.7190766550522648,Lateral,True,False,True,,0.7931034482758621,0.1560209424083769,0.2238675958188153,STB,1.0,False,Neither
E02000563,Islington,Inner,2,2,-0.0784114052953156,False,False,False,False,0.5030336458907887,0.818510158013544,Symmetric,0.4996481351161154,0.6415349887133183,Lateral,0.5129682997118156,0.7239221140472879,Lateral,True,False,True,,0.8277153558052435,0.1844181459566075,0.2298331015299026,0.4671814671814672,0.8327974276527331,Counter-led,0.4564315352697095,0.66421681212678,Lateral,0.4363073749355338,0.7262172284644195,Lateral,True,False,True,,0.776595744680851,0.2214089661482159,0.1846441947565543,STB,0.8,False,Neither
E02000564,Islington,Inner,2,2,0.1313645621181263,False,False,False,False,0.4849325931800158,0.8241830065359477,Symmetric,0.503129513721714,0.6787581699346406,Lateral,0.5167068549776094,0.7470406587750901,Lateral,True,False,True,,0.8153333333333334,0.1717747683535281,0.2125579001544004,0.4950431723696834,0.8316489361702127,Symmetric,0.4902991107518189,0.6579787234042553,Lateral,0.4684736091298145,0.7315800459194323,Lateral,True,False,True,,0.7898903775883069,0.1782071926999463,0.2151951575871425,STB,0.8571428571428571,False,Neither
E02000565,Islington,Inner,2,2,0.0875763747454175,False,False,False,False,0.448051948051948,0.7364505844845909,Lateral,0.457516339869281,0.5690754516471839,Lateral,0.5095583388266315,0.6516323024054983,Lateral,False,False,False,,0.7904269081500647,0.2311827956989247,0.1915807560137457,0.5403064623584277,0.7773174520973589,Lateral,0.5531732418524872,0.6038322112894873,Lateral,0.5123271196632592,0.6849258649093904,Lateral,False,False,False,,0.6971830985915493,0.2157829839704069,0.2046952224052718,STB,0.6,False,Neither
E02000566,Islington,Inner,4,3,0.1792260692464358,False,False,False,False,0.5236151603498542,0.8618090452261307,Cascade-led,0.5098163394553515,0.7934673366834171,Symmetric,0.525992438563327,0.8373565492679066,Cascade-led,True,True,False,,0.5211141060197664,0.4167497507477567,0.2125049465769687,0.4831625183016105,0.8685883849088597,Symmetric,0.4773091297383876,0.7939805002119542,Counter-led,0.4507438681141938,0.8365287588294652,Counter-led,True,False,True,,0.47992863514719,0.4875549048316251,0.2065253952236798,STB,0.6,True,Agree: GEN & cascade
E02000567,Islington,Inner,2,2,0.0967413441955193,False,False,False,False,0.4609137055837563,0.7629744384198296,Lateral,0.4769975786924939,0.6398140975987606,Lateral,0.5022381378692927,0.7060682680151706,Lateral,False,False,False,,0.7950089126559715,0.1843525179856115,0.1839443742098609,0.4665711556829035,0.7949886104783599,Counter-led,0.4563882063882064,0.6180713743356112,Lateral,0.4168173598553345,0.6873834679925419,Lateral,True,False,True,,0.7765726681127982,0.2147286821705426,0.1814791796146675,STB,1.0,False,Neither
E02000568,Islington,Inner,1,1,0.0641547861507128,False,False,False,False,0.5035394053798962,0.8402061855670103,Symmetric,0.5076849183477425,0.8255352894528152,Symmetric,0.5177892918825562,0.8680659670164917,Symmetric,False,False,False,,1.0,0.0,0.2437781109445277,0.5262088581877286,0.8178796942505816,Cascade-led,0.5275847977114835,0.813226985709538,Cascade-led,0.5144882860665845,0.8523384130320546,Symmetric,False,True,True,,1.0,0.0,0.2094062007356805,STB,0.6,False,Neither
E02000569,Islington,Inner,2,2,0.0916496945010183,False,False,False,False,0.4685236768802228,0.8096526838069463,Counter-led,0.4857142857142857,0.6788452864230943,Lateral,0.4990029910269192,0.7380426784400295,Lateral,True,False,True,,0.8361638361638362,0.1293532338308457,0.184326710816777,0.4718637067630356,0.8125,Counter-led,0.4779552715654952,0.6564597315436241,Lateral,0.4491129785247432,0.723404255319149,Lateral,True,False,True,,0.7567567567567568,0.1796610169491525,0.1948665991219182,STB,0.6666666666666666,True,"Gap: Yee-GEN, non-cascade flow"
E02000570,Islington,Inner,6,4,0.1160896130346231,False,False,False,False,0.4907539118065434,0.9245944761069708,Symmetric,0.4920863309352518,0.9140727750986408,Symmetric,0.5077720207253886,0.932367149758454,Symmetric,False,False,False,,0.4482507288629737,0.6270676691729323,0.2129054520358868,0.5241128298453139,0.92938689217759,Cascade-led,0.5252757352941176,0.9200845665961944,Cascade-led,0.4934545454545455,0.935692412385165,Symmetric,False,True,True,,0.2866617538688283,0.6130653266331658,0.195304525348758,GEN,0.4,True,"Gap: Yee-GEN, non-cascade flow"
E02000571,Islington,Inner,2,2,-0.0091649694501018,False,False,False,False,0.4728739002932551,0.8094955489614243,Counter-led,0.4876760563380282,0.6741839762611276,Lateral,0.4908015768725361,0.7349106711733462,Lateral,True,False,True,,0.8139223560910308,0.2335483870967742,0.1863833896668276,0.4641176470588235,0.792910447761194,Counter-led,0.4701754385964912,0.6646455223880597,Lateral,0.4444444444444444,0.7234615384615385,Lateral,True,False,True,,0.7619617224880383,0.2440191387559808,0.1753846153846154,STB,0.6,False,Neither
E02000572,Islington,Inner,1,1,-0.0173116089613034,False,False,False,False,0.4980620155038759,0.8260405549626467,Symmetric,0.4846666666666667,0.80042689434365,Symmetric,0.5007767995857069,0.8377440347071583,Symmetric,False,False,False,,1.0,0.0,0.1869848156182212,0.5325644504748982,0.830890642615558,Cascade-led,0.5297741273100616,0.8235625704622322,Cascade-led,0.5213675213675214,0.8567505720823798,Cascade-led,False,False,False,,1.0,0.0,0.1881006864988558,STB,0.4,True,"Gap: Yee-GEN, non-cascade flow"
E02000573,Islington,Inner,5,3,0.0610997963340121,False,False,False,False,0.5461154020899591,0.921305985768104,Cascade-led,0.5187853834276891,0.8133110087902888,Symmetric,0.5330514988470407,0.8536745406824147,Cascade-led,True,True,False,,0.5335255948089401,0.3753086419753086,0.2162073490813648,0.4623579545454545,0.9016970861351264,Counter-led,0.4605475040257649,0.7953890489913544,Counter-led,0.4590880699562773,0.8336370736787295,Counter-led,False,False,False,,0.5285714285714286,0.5051963048498845,0.1869304868523822,STB,0.8,True,Agree: GEN & cascade
E02000574,Islington,Inner,4,3,0.0498981670061099,False,False,False,False,0.5384615384615384,0.9098516546215292,Cascade-led,0.5325222274216191,0.8128565994674781,Cascade-led,0.559646017699115,0.8516731986735001,Cascade-led,False,False,False,,0.5186590765338394,0.4477491961414791,0.207416340066325,0.4877946127946128,0.9159599074787972,Symmetric,0.4910207939508507,0.8157286044718581,Symmetric,0.4833625218914185,0.8565856585658566,Symmetric,False,False,False,,0.5217391304347826,0.383728813559322,0.2217221722172217,STB,1.0,False,"Flow-only: cascade, no Yee-GEN"
E02000575,Islington,Inner,5,3,0.0336048879837067,True,False,False,False,0.6045355700528114,0.9098360655737704,Cascade-led,0.597009735744089,0.8128886376483889,Cascade-led,0.6390060947022972,0.8656655844155844,Cascade-led,False,False,False,Cascade,0.6019809244314013,0.3727272727272727,0.2820616883116883,0.5245003223726628,0.8921484037963762,Cascade-led,0.5254957507082153,0.8121944204774231,Cascade-led,0.5422922922922923,0.8595396859539686,Cascade-led,False,False,False,,0.564836179049377,0.3985784581738655,0.2520972252097225,STB,0.7142857142857143,False,"Flow-only: cascade, no Yee-GEN"
E02000576,Islington,Inner,3,2,0.044806517311609,False,False,False,False,0.5212435233160622,0.9001865671641791,Cascade-led,0.5225169648365207,0.7560634328358209,Cascade-led,0.5733091239219247,0.8081438004402054,Cascade-led,False,False,False,,0.7529691211401425,0.2223404255319148,0.2134996331621423,0.4930350358801182,0.8885971492873218,Symmetric,0.5074701195219123,0.7531882970742686,Symmetric,0.5222836095764273,0.8049214349243996,Cascade-led,False,True,True,,0.7468265162200282,0.2544333076329992,0.2096056922620812,STB,0.6,True,Agree: GEN & cascade
E02000577,Kensington and Chelsea,Inner,1,1,-0.0274949083503055,False,False,False,False,0.4539748953974895,0.8901303538175046,Counter-led,0.4482029598308668,0.8808193668528864,Counter-led,0.4654545454545454,0.8957654723127035,Counter-led,False,False,False,,1.0,0.0,0.1254071661237785,0.4577685088633993,0.8863216266173752,Counter-led,0.459830866807611,0.8743068391866913,Counter-led,0.4585726004922067,0.8996309963099631,Counter-led,False,False,False,,1.0,0.0,0.2014760147601476,STB,0.6,True,"Gap: Yee-GEN, non-cascade flow"
E02000578,Kensington and Chelsea,Inner,2,2,-0.1018329938900203,False,False,False,False,0.4454828660436137,0.8025,Counter-led,0.4519392917369308,0.74125,Counter-led,0.4385245901639344,0.7795527156549521,Counter-led,False,False,False,,0.8660436137071651,0.2652068126520681,0.1480298189563365,0.4665354330708661,0.8300653594771242,Counter-led,0.4799154334038055,0.7728758169934641,Counter-led,0.4226006191950464,0.8229299363057325,Counter-led,False,False,False,,0.8388278388278388,0.1099195710455764,0.2203821656050955,STB,0.5,True,"Gap: Yee-GEN, non-cascade flow"
E02000579,Kensington and Chelsea,Inner,2,2,0.0274949083503054,False,False,False,False,0.4628921193573068,0.803318992009834,Counter-led,0.4730639730639731,0.7301782421634911,Counter-led,0.494996664442962,0.7734778121775026,Symmetric,False,True,True,,0.871967654986523,0.1505944517833553,0.1604747162022703,0.4660670482420278,0.8224613315400134,Counter-led,0.4448598130841121,0.7195696032279758,Lateral,0.4152823920265781,0.7830385015608741,Counter-led,True,True,False,,0.848,0.096590909090909,0.2263267429760665,STB,0.8,False,Neither
E02000580,Kensington and Chelsea,Inner,2,2,-0.0641547861507128,False,False,False,False,0.5198019801980198,0.8407908428720083,Symmetric,0.5170157068062827,0.7950052029136316,Symmetric,0.5261723009814613,0.8231597845601436,Cascade-led,False,True,True,,0.8549222797927462,0.1334867663981588,0.137342908438061,0.5166402535657686,0.8486886348352387,Symmetric,0.5159663865546219,0.8002689979825152,Symmetric,0.4904891304347826,0.8321085358959864,Symmetric,False,False,False,,0.853185595567867,0.128,0.1594120972300735,GEN,0.8,True,Agree: GEN & cascade
E02000581,Kensington and Chelsea,Inner,2,2,-0.1079429735234215,False,False,False,False,0.441588785046729,0.7970204841713222,Counter-led,0.4619354838709677,0.7216014897579144,Lateral,0.4608433734939759,0.7691119691119691,Counter-led,True,True,False,,0.8148148148148148,0.1657355679702048,0.1706563706563706,0.4671328671328671,0.7865786578657866,Lateral,0.4674922600619195,0.7106710671067107,Lateral,0.4679860302677532,0.7655971479500892,Lateral,False,False,False,,0.8432835820895522,0.1422319474835886,0.1898395721925133,STB,0.8,False,Neither
E02000582,Kensington and Chelsea,Inner,7,5,-0.0274949083503055,False,False,False,False,0.5562347188264058,0.80990099009901,Cascade-led,0.546112115732369,0.8212871287128712,Cascade-led,0.5481481481481482,0.85680285600952,Cascade-led,False,False,False,,0.4695945945945945,0.4836065573770491,0.1987306624355414,0.4824324324324324,0.8213096559378469,Symmetric,0.4860186418109187,0.8335183129855716,Symmetric,0.463477366255144,0.8663101604278075,Counter-led,False,True,True,,0.4384017758046615,0.473633748801534,0.1969696969696969,STB,0.4,True,Agree: GEN & cascade
E02000583,Kensington and Chelsea,Inner,7,5,-0.0173116089613034,False,False,False,False,0.5181543116490166,0.7930413917216557,Symmetric,0.5191873589164786,0.7972405518896221,Symmetric,0.5054566341183228,0.8374218374218374,Symmetric,False,False,False,,0.4579545454545454,0.4715447154471545,0.1981721981721981,0.5051903114186851,0.8487518355359766,Symmetric,0.4973637961335677,0.8355359765051396,Symmetric,0.4442319949012109,0.8750697155605132,Counter-led,False,True,True,,0.4820659971305595,0.4357798165137614,0.2403792526491913,GEN,1.0,True,"Gap: Yee-GEN, non-cascade flow"
E02000584,Kensington and Chelsea,Inner,9,7,-0.005091649694501,False,False,False,False,0.5281124497991968,0.8469387755102041,Cascade-led,0.5251322751322751,0.8571428571428571,Cascade-led,0.5324881141045958,0.8825174825174825,Cascade-led,False,False,False,,0.1418650793650793,0.8971751412429378,0.1776223776223776,0.4924450549450549,0.8808227465214761,Symmetric,0.5116443189837685,0.8572292800967937,Symmetric,0.5400560224089636,0.8832261256803563,Cascade-led,False,True,True,,0.0954356846473029,0.8915956151035322,0.1820880752102919,GEN,0.6,True,Agree: GEN & cascade
E02000585,Kensington and Chelsea,Inner,7,5,0.0285132382892056,False,False,False,False,0.4941419710544452,0.8079064587973274,Symmetric,0.5013661202185792,0.8151447661469933,Symmetric,0.4896221394358701,0.8498417005879693,Symmetric,False,False,False,,0.5130434782608696,0.4316996871741397,0.1876978742650384,0.509325681492109,0.8690773067331671,Symmetric,0.5067232837933475,0.8809226932668329,Symmetric,0.4706831629908553,0.906829268292683,Counter-led,False,True,True,,0.5108571428571429,0.4532520325203252,0.2175609756097561,STB,0.6,True,"Gap: Yee-GEN, non-cascade flow"
E02000586,Kensington and Chelsea,Inner,9,8,0.020366598778004,False,False,False,False,0.5860349127182045,0.7767554479418887,Lateral,0.5877903835764452,0.8963680387409201,Cascade-led,0.5670810115730819,0.9159795838241068,Cascade-led,True,False,True,,0.055933484504913,0.9801980198019802,0.1892422457793482,0.4929577464788732,0.7842755035737492,Lateral,0.5039483129935391,0.9051332033788174,Symmetric,0.5318181818181819,0.9233997901364114,Cascade-led,True,True,True,,0.0149572649572649,0.9757281553398058,0.1925498426023085,GEN,0.8,True,Agree: GEN & cascade
E02000587,Kensington and Chelsea,Inner,8,7,0.0274949083503055,False,False,False,False,0.557161629434954,0.8968768414849735,Cascade-led,0.5507142857142857,0.8249852681202121,Cascade-led,0.5525139664804469,0.8576904647819837,Cascade-led,False,False,False,,0.1334681496461071,0.8614232209737828,0.1868711068519405,0.4841537424140256,0.9059254734270006,Symmetric,0.4898388227049755,0.8717165546731827,Symmetric,0.5317286652078774,0.8969578017664377,Cascade-led,False,True,True,,0.1141975308641975,0.9065420560747663,0.1967615309126594,GEN,0.8,True,Agree: GEN & cascade
E02000588,Kensington and Chelsea,Inner,9,8,-0.035641547861507,False,False,False,False,0.4775900073475386,0.754016620498615,Lateral,0.4821775761503564,0.8548476454293629,Symmetric,0.4602109300095877,0.8884156729131175,Counter-led,True,True,True,,0.0229166666666666,0.9920071047957372,0.2312606473594548,0.4466960352422907,0.7758031442241968,Lateral,0.4596899224806201,0.8817498291182502,Counter-led,0.5002985074626866,0.9063852813852814,Symmetric,True,True,True,,0.0346062052505966,0.985663082437276,0.2083333333333333,GEN,1.0,True,"Gap: Yee-GEN, non-cascade flow"
E02000589,Kensington and Chelsea,Inner,7,6,-0.0458248472505091,False,False,False,False,0.6003498032356799,0.8867778208607987,Cascade-led,0.5914110429447853,0.948041876696394,Cascade-led,0.5914110429447853,0.8050707935462628,Cascade-led,False,False,False,,0.4197786998616874,0.6366366366366366,0.1508067171550872,0.4939054119941491,0.8779965753424658,Symmetric,0.4927206551410373,0.9409246575342466,Symmetric,0.4927206551410373,0.7822064056939502,Symmetric,False,False,False,,0.3896583564173592,0.7210762331838565,0.1686832740213523,STB,0.6,True,Agree: GEN & cascade
E02000590,Kensington and Chelsea,Inner,7,5,-0.1283095723014256,False,False,False,False,0.5071267816954238,0.8792875989445911,Symmetric,0.4960231381055676,0.912269129287599,Symmetric,0.5031374786081004,0.9294803817603392,Symmetric,False,False,False,,0.6383219954648526,0.3249138920780712,0.1961823966065747,0.4426508071367884,0.8498194945848375,Counter-led,0.4496314496314496,0.8815884476534296,Counter-led,0.4596397598398932,0.9013830426939268,Counter-led,False,False,False,,0.6182873730043541,0.4987654320987654,0.1671677690920024,GEN,0.6,True,"Gap: Yee-GEN, non-cascade flow"
E02000591,Kensington and Chelsea,Inner,4,3,-0.1150712830957229,False,False,False,False,0.5296961325966851,0.9427083333333334,Cascade-led,0.5343567251461988,0.890625,Cascade-led,0.5471810089020771,0.9093362115488396,Cascade-led,False,False,False,,0.8199566160520607,0.1389252948885976,0.1710739341608202,0.5006485084306096,0.9408175716900548,Symmetric,0.4989939637826961,0.9097010372178156,Symmetric,0.4941176470588235,0.9234350750129332,Symmetric,False,False,False,,0.8208616780045351,0.2148394241417497,0.1520951888256596,STB,1.0,False,"Flow-only: cascade, no Yee-GEN"
E02000592,Kensington and Chelsea,Inner,9,7,0.0091649694501018,False,False,False,False,0.5783817951959545,0.8010126582278481,Cascade-led,0.5776435045317221,0.8379746835443038,Cascade-led,0.5508515815085158,0.8652631578947368,Cascade-led,False,False,False,,0.1625441696113074,0.8071505958829902,0.1684210526315789,0.5153901216893343,0.7996565540927304,Symmetric,0.5229773462783172,0.884373211219233,Cascade-led,0.5231243576567317,0.9059590316573556,Cascade-led,True,False,True,,0.1679764243614931,0.8426724137931034,0.1866852886405959,GEN,1.0,True,Agree: GEN & cascade
E02000593,Kensington and Chelsea,Inner,6,4,0.065173116089613,False,False,False,False,0.5165775401069519,0.8917501192179303,Symmetric,0.51953125,0.8545541249403911,Symmetric,0.5252001884126236,0.8743822075782537,Cascade-led,False,True,True,,0.6807174887892377,0.2371031746031746,0.136326194398682,0.4841063053673788,0.8551693404634582,Symmetric,0.485854189336235,0.8190730837789661,Symmetric,0.4774734982332155,0.847940074906367,Counter-led,False,True,True,,0.7058279370952821,0.3364327979712595,0.1595505617977528,STB,1.0,False,"Flow-only: cascade, no Yee-GEN"
E02000594,Kensington and Chelsea,Inner,8,7,0.0010183299389002,False,False,False,False,0.5645302897278315,0.806657223796034,Cascade-led,0.5682382133995038,0.8562322946175638,Cascade-led,0.5408467501490757,0.8920212765957447,Cascade-led,False,False,False,,0.1775082690187431,0.8428571428571429,0.2489361702127659,0.4967032967032967,0.8280254777070064,Symmetric,0.5026014568158168,0.8744313011828936,Symmetric,0.5302613480055021,0.9133165829145728,Cascade-led,False,True,True,,0.0843060959792477,0.8638360175695461,0.3096733668341708,GEN,0.6,True,Agree: GEN & cascade
E02000595,Kensington and Chelsea,Inner,8,6,-0.04989816700611,False,False,False,False,0.4916387959866221,0.7889182058047494,Symmetric,0.4813248766737139,0.9360158311345648,Symmetric,0.4813248766737139,0.7098549274637319,Lateral,False,True,True,,0.4538799414348463,0.5584239130434783,0.2416208104052026,0.5092592592592593,0.810368349249659,Symmetric,0.5128771155261221,0.927012278308322,Symmetric,0.5128771155261221,0.7201907790143084,Lateral,False,True,True,,0.3773314203730272,0.6299093655589124,0.223105458399576,GEN,0.4,True,"Gap: Yee-GEN, non-cascade flow"
E02000596,Kensington and Chelsea,Inner,8,7,0.0244399185336048,False,False,False,False,0.5850487540628385,0.8429223744292238,Cascade-led,0.5723336853220697,0.8648401826484018,Cascade-led,0.495398773006135,0.8980716253443526,Symmetric,False,True,True,,0.0789473684210526,0.89209726443769,0.2458677685950413,0.5211891208096142,0.8545945945945946,Cascade-led,0.5297766749379652,0.8713513513513513,Cascade-led,0.5392392874337988,0.8971922246220302,Cascade-led,False,False,False,,0.1178571428571428,0.9049111807732496,0.2008639308855291,STB,0.6,True,"Gap: Yee-GEN, non-cascade flow"
E02000597,Kensington and Chelsea,Inner,4,3,-0.2067209775967413,False,False,False,False,0.5144404332129964,0.9248747913188649,Symmetric,0.5248565965583174,0.8731218697829716,Cascade-led,0.5263919016630514,0.9009771986970684,Cascade-led,True,False,True,,0.8667582417582418,0.2061068702290076,0.219543973941368,0.4737406216505895,0.9228486646884272,Counter-led,0.4806378132118451,0.8684470820969338,Symmetric,0.4539190353143841,0.8972179289026275,Counter-led,True,True,False,,0.8311195445920304,0.1782334384858044,0.2187017001545595,STB,0.6,True,Agree: GEN & cascade
E02000598,Kingston upon Thames,Outer,10,10,0.0040733197556008,False,False,False,False,0.4762741652021089,0.6855421686746987,Lateral,0.48284625158831,0.9481927710843372,Symmetric,0.5371142618849041,0.965378421900161,Cascade-led,True,True,True,,0.0,1.0,0.3317230273752012,0.449438202247191,0.6854942233632862,Lateral,0.4268617021276595,0.9653401797175868,Counter-led,0.5599329421626152,0.9778688524590164,Cascade-led,True,True,True,,0.0,1.0,0.3614754098360656,STB,0.8,True,Agree: GEN & cascade
E02000599,Kingston upon Thames,Outer,10,9,0.0020366598778004,True,False,False,False,0.5122235157159488,0.6861022364217252,Lateral,0.5225464190981433,0.9033546325878594,Cascade-led,0.4966923925027563,0.937467700258398,Symmetric,True,True,True,,0.0732519422863485,0.9342825848849944,0.3529715762273901,0.6078125,0.6815761448349308,Lateral,0.5840188014101058,0.906283280085197,Cascade-led,0.6250974279033515,0.9358132749817653,Cascade-led,True,False,True,Cascade,0.0735660847880299,0.8794178794178794,0.3150984682713348,GEN,0.8,True,"Gap: Yee-GEN, non-cascade flow"
E02000600,Kingston upon Thames,Outer,10,8,0.0162932790224032,False,False,False,False,0.456221198156682,0.7026443604964921,Lateral,0.4865629420084865,0.763086886130599,Symmetric,0.4808716707021792,0.8246805111821086,Symmetric,True,False,True,,0.2719033232628399,0.8050373134328358,0.2599840255591054,0.466529351184346,0.7240865026099925,Lateral,0.4879406307977736,0.8038777032065623,Symmetric,0.5437308868501529,0.8614330874604847,Cascade-led,True,True,True,,0.2058492688413948,0.7774798927613941,0.2934668071654373,DEC,0.6,False,Neither
E02000601,Kingston upon Thames,Outer,9,8,0.0346232179226069,False,False,False,False,0.4625492772667542,0.7825192802056555,Counter-led,0.4442090395480226,0.7280205655526992,Lateral,0.4858125537403267,0.8147110332749562,Symmetric,True,True,True,,0.2212389380530973,0.842809364548495,0.318739054290718,0.4018126888217522,0.7961515333734215,Counter-led,0.4107142857142857,0.7745039085989176,Counter-led,0.5393309222423146,0.8550444530344028,Cascade-led,False,True,True,,0.1617770326906957,0.7625122669283612,0.3571704677232315,DEC,0.5,True,"Gap: Yee-GEN, non-cascade flow"
E02000602,Kingston upon Thames,Outer,6,4,0.0285132382892057,False,False,False,False,0.5432604735883424,0.966549295774648,Cascade-led,0.5447830101569714,0.9533450704225352,Cascade-led,0.5458262350936968,0.96514304505097,Cascade-led,False,False,False,,0.920099875156055,0.0772693173293323,0.2528773429792831,0.4994934143870314,0.9517839922854388,Symmetric,0.5012800819252432,0.9416586306653808,Symmetric,0.4908399585205669,0.95985401459854,Symmetric,False,False,False,,0.9140845070422536,0.131704005431093,0.311877903118779,DEC,0.6,False,"Flow-only: cascade, no Yee-GEN"
