msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21
E02000564,Islington,2,2,0.1322482197355035,False,0.4849325931800158,0.8241830065359477,Symmetric,0.503129513721714,0.6787581699346406,Lateral,0.5167068549776094,0.7470406587750901,Lateral,True,False,True,0.4921340629274965,0.8252893028506915,Symmetric,0.4888027562446167,0.655376799322608,Lateral,0.4675070028011204,0.7451471509079524,Lateral,True,False,True
E02000565,Islington,2,2,0.0874872838250254,False,0.448051948051948,0.7364505844845909,Lateral,0.45751633986928103,0.5690754516471839,Lateral,0.5095583388266315,0.6516323024054983,Lateral,False,False,False,0.5387374461979914,0.765934065934066,Lateral,0.5553555355535553,0.6104395604395605,Lateral,0.5159976730657359,0.7079901153212521,Lateral,False,False,False
E02000566,Islington,4,3,0.1800610376398779,False,0.5236151603498542,0.8618090452261307,Cascade-led,0.5095057034220533,0.792964824120603,Symmetric,0.5257683215130023,0.8369608231104076,Cascade-led,True,True,False,0.4832460732984293,0.8642533936651584,Symmetric,0.47693194925028837,0.7846153846153846,Counter-led,0.4545454545454545,0.8398923646148672,Counter-led,True,False,True
E02000567,Islington,2,2,0.0976602238046795,False,0.4609137055837563,0.7629744384198296,Lateral,0.47699757869249393,0.6398140975987606,Lateral,0.5022381378692927,0.7060682680151706,Lateral,False,False,False,0.4689146469968387,0.7839735646427096,Counter-led,0.4567901234567901,0.6356877323420075,Lateral,0.4250856164383562,0.72591671845867,Lateral,True,False,True
E02000568,Islington,1,1,0.0640895218718209,False,0.5035394053798962,0.8402061855670103,Symmetric,0.5076849183477425,0.8255352894528152,Symmetric,0.5177892918825562,0.8680659670164917,Symmetric,False,False,False,0.532168726033234,0.8249560632688928,Cascade-led,0.5322787516032492,0.8221441124780317,Cascade-led,0.5103030303030303,0.8670520231213873,Symmetric,False,True,True
E02000569,Islington,2,2,0.091556459816887,False,0.4685236768802228,0.8096526838069463,Counter-led,0.4857142857142857,0.6788452864230943,Lateral,0.4990029910269192,0.7380426784400295,Lateral,True,False,True,0.4714047751249306,0.8043769539973202,Counter-led,0.4755197853789403,0.6659222867351496,Lateral,0.447808404880253,0.7473826409996622,Lateral,True,False,True
E02000570,Islington,6,4,0.1159715157680569,False,0.4907275320970042,0.9219640508548882,Symmetric,0.49140401146131807,0.9180184129767646,Symmetric,0.5071929177425304,0.9354727398205659,Symmetric,False,False,False,0.5267727930535456,0.9279319606087736,Cascade-led,0.5257032007759457,0.9230080572963295,Cascade-led,0.4958438742320202,0.9414766927526369,Symmetric,False,True,True
E02000571,Islington,2,2,-0.0091556459816886,False,0.4728739002932551,0.8094955489614243,Counter-led,0.4876760563380282,0.6741839762611276,Lateral,0.4908015768725361,0.7349106711733462,Lateral,True,False,True,0.4695431472081218,0.788,Counter-led,0.47597597597597596,0.666,Lateral,0.4539337474120082,0.7430769230769231,Lateral,True,False,True
E02000572,Islington,1,1,-0.017293997965412,False,0.4980620155038759,0.8260405549626467,Symmetric,0.4846666666666667,0.80042689434365,Symmetric,0.5007767995857069,0.8377440347071583,Symmetric,False,False,False,0.5210864903502502,0.8437876960193004,Cascade-led,0.5204301075268817,0.8413751507840772,Cascade-led,0.5197710718002081,0.8796338672768879,Symmetric,False,True,True
E02000573,Islington,5,3,0.0620549338758901,False,0.5475543478260869,0.9242360820426956,Cascade-led,0.519339865910263,0.8116366680619506,Symmetric,0.5334872979214781,0.8523622047244095,Cascade-led,True,True,False,0.4671002295332823,0.9004478126076473,Counter-led,0.4665787159190853,0.7833275921460559,Counter-led,0.4729140722291407,0.8362405623535537,Counter-led,False,False,False
E02000574,Islington,4,3,0.0498474059003051,False,0.5384615384615384,0.9098516546215292,Cascade-led,0.5340909090909091,0.803347280334728,Cascade-led,0.5610714285714286,0.8441362677117877,Cascade-led,False,False,False,0.4834766862833861,0.920033319450229,Symmetric,0.4864032837352488,0.8117451062057476,Symmetric,0.4776119402985074,0.8643864386438644,Counter-led,False,True,True
E02000575,Islington,5,3,0.0335707019328586,True,0.6036866359447005,0.9200113058224986,Cascade-led,0.5998595998595999,0.8052572074618428,Cascade-led,0.6411889596602972,0.8601866883116883,Cascade-led,False,False,False,0.511830201809325,0.9023547880690738,Symmetric,0.5113904163393559,0.7993720565149136,Symmetric,0.5214463840399003,0.8625510862551087,Cascade-led,False,True,True
E02000576,Islington,3,2,0.0457782299084435,False,0.5212435233160622,0.9001865671641791,Cascade-led,0.5225169648365207,0.7560634328358209,Cascade-led,0.5733091239219247,0.8081438004402054,Cascade-led,False,False,False,0.4857808857808858,0.8918918918918919,Symmetric,0.49972051425377306,0.7438669438669439,Symmetric,0.5107000362713094,0.8173732582270975,Symmetric,False,False,False
E02000577,Kensington and Chelsea,1,1,-0.0274669379450661,False,0.4539748953974895,0.8901303538175046,Counter-led,0.44820295983086683,0.8808193668528864,Counter-led,0.4654545454545454,0.8957654723127035,Counter-led,False,False,False,0.4630434782608695,0.8923375363724539,Counter-led,0.4632272228320527,0.88360814742968,Counter-led,0.4566801619433198,0.9114391143911439,Counter-led,False,False,False
E02000578,Kensington and Chelsea,2,2,-0.1017293997965411,False,0.4454828660436137,0.8025,Counter-led,0.45193929173693087,0.74125,Counter-led,0.4385245901639344,0.7795527156549521,Counter-led,False,False,False,0.462,0.8291873963515755,Counter-led,0.4752688172043011,0.7711442786069652,Counter-led,0.4157650695517774,0.824203821656051,Counter-led,False,False,False
E02000579,Kensington and Chelsea,2,2,0.0274669379450661,False,0.4628921193573068,0.803318992009834,Counter-led,0.4730639730639731,0.7301782421634911,Counter-led,0.494996664442962,0.7734778121775026,Symmetric,False,True,True,0.4713322091062394,0.8207612456747405,Counter-led,0.446480231436837,0.7176470588235294,Lateral,0.4128137384412153,0.7877211238293444,Counter-led,True,True,False
E02000580,Kensington and Chelsea,2,2,-0.0640895218718209,False,0.5198019801980198,0.8407908428720083,Symmetric,0.5170157068062827,0.7950052029136316,Symmetric,0.5261723009814613,0.8231597845601436,Cascade-led,False,True,True,0.5143560295324036,0.8518518518518519,Symmetric,0.5174216027874564,0.8022361984626135,Symmetric,0.5,0.8400226116449971,Symmetric,False,False,False
E02000581,Kensington and Chelsea,2,2,-0.1078331637843336,False,0.441588785046729,0.7970204841713222,Counter-led,0.4619354838709677,0.7216014897579144,Lateral,0.4608433734939759,0.7691119691119691,Counter-led,True,True,False,0.4654178674351585,0.7824126268320181,Lateral,0.465818759936407,0.7091319052987599,Lateral,0.46875,0.7700534759358288,Lateral,False,False,False
E02000582,Kensington and Chelsea,7,5,-0.0274669379450661,False,0.5562347188264058,0.80990099009901,Cascade-led,0.546112115732369,0.8212871287128712,Cascade-led,0.5481481481481482,0.85680285600952,Cascade-led,False,False,False,0.4776437189496096,0.814921920185078,Counter-led,0.48114525139664804,0.8282244071717756,Symmetric,0.4571135079609656,0.8676470588235294,Counter-led,True,True,False
E02000583,Kensington and Chelsea,7,5,-0.017293997965412,False,0.5181543116490166,0.7930413917216557,Symmetric,0.5191873589164786,0.7972405518896221,Symmetric,0.5054566341183228,0.8374218374218374,Symmetric,False,False,False,0.5026737967914439,0.848714069591528,Symmetric,0.49502262443438916,0.8358547655068078,Symmetric,0.4416243654822335,0.8789737869492471,Counter-led,False,True,True
E02000584,Kensington and Chelsea,9,7,-0.005086469989827,False,0.5281124497991968,0.8469387755102041,Cascade-led,0.5251322751322751,0.8571428571428571,Cascade-led,0.5324881141045958,0.8825174825174825,Cascade-led,False,False,False,0.501067615658363,0.8770287141073658,Symmetric,0.5212298682284041,0.8526841448189763,Cascade-led,0.5400560224089636,0.8832261256803563,Cascade-led,True,False,True
E02000585,Kensington and Chelsea,7,5,0.0284842319430316,False,0.4941419710544452,0.8079064587973274,Symmetric,0.5013661202185792,0.8151447661469933,Symmetric,0.4896221394358701,0.8498417005879693,Symmetric,False,False,False,0.5089285714285714,0.8670967741935484,Symmetric,0.5051244509516838,0.8812903225806452,Symmetric,0.469989281886388,0.9102439024390244,Counter-led,False,True,True
E02000586,Kensington and Chelsea,9,8,0.0203458799593081,False,0.5860349127182045,0.7767554479418887,Lateral,0.5877903835764452,0.8963680387409201,Cascade-led,0.5670810115730819,0.9159795838241068,Cascade-led,True,False,True,0.4939341421143847,0.7765814266487214,Lateral,0.505223880597015,0.901749663526245,Symmetric,0.5318181818181819,0.9233997901364114,Cascade-led,True,True,True
E02000587,Kensington and Chelsea,8,7,0.0274669379450661,False,0.557161629434954,0.8968768414849735,Cascade-led,0.5507142857142857,0.8249852681202121,Cascade-led,0.5525139664804469,0.8576904647819837,Cascade-led,False,False,False,0.4804741980474198,0.9030226700251888,Symmetric,0.4862119013062409,0.8677581863979849,Symmetric,0.5317286652078774,0.8969578017664377,Cascade-led,False,True,True
E02000588,Kensington and Chelsea,9,8,-0.0356052899287894,False,0.4775900073475386,0.754016620498615,Lateral,0.48217757615035645,0.8548476454293629,Symmetric,0.4602109300095877,0.8884156729131175,Counter-led,True,True,True,0.4485294117647059,0.768361581920904,Lateral,0.46178600160901045,0.8778248587570622,Counter-led,0.5002985074626866,0.9063852813852814,Symmetric,True,True,True
E02000589,Kensington and Chelsea,7,6,-0.0457782299084436,False,0.6003498032356799,0.8867778208607987,Cascade-led,0.5914110429447853,0.948041876696394,Cascade-led,0.5914110429447853,0.8050707935462628,Cascade-led,False,False,False,0.4936900555275114,0.8773250664304695,Symmetric,0.49292452830188677,0.9388839681133747,Symmetric,0.4929245283018867,0.7544483985765125,Lateral,False,True,True
E02000590,Kensington and Chelsea,7,5,-0.1281790437436419,False,0.5071267816954238,0.8792875989445911,Symmetric,0.4960231381055676,0.912269129287599,Symmetric,0.5031374786081004,0.9294803817603393,Symmetric,False,False,False,0.4464127546501328,0.8488721804511278,Counter-led,0.4523809523809524,0.8842105263157894,Counter-led,0.4678595096090125,0.9073962717979555,Counter-led,False,False,False
E02000591,Kensington and Chelsea,4,3,-0.1149542217700915,False,0.5296961325966851,0.9427083333333334,Cascade-led,0.5351390922401171,0.8893229166666666,Cascade-led,0.5478312537136066,0.908256880733945,Cascade-led,False,False,False,0.4989953114534494,0.9431459254579913,Symmetric,0.4972260748959778,0.9109286165508528,Symmetric,0.4916294642857143,0.9270563890325918,Symmetric,False,False,False
E02000592,Kensington and Chelsea,9,7,0.0091556459816887,False,0.5783817951959545,0.8010126582278481,Cascade-led,0.5776435045317221,0.8379746835443038,Cascade-led,0.5508515815085158,0.8652631578947368,Cascade-led,False,False,False,0.5138576779026217,0.7922848664688428,Symmetric,0.5219150370869858,0.8801186943620178,Cascade-led,0.5231243576567317,0.9059590316573557,Cascade-led,True,False,True
E02000593,Kensington and Chelsea,6,4,0.0661241098677518,False,0.5171489817792069,0.8898426323319027,Symmetric,0.5186629526462395,0.8559847401049118,Symmetric,0.5244590780809031,0.8756177924217463,Cascade-led,False,True,True,0.4839934888768312,0.8552204176334107,Symmetric,0.48584371460928655,0.8194895591647332,Symmetric,0.4804910127137221,0.8543071161048689,Symmetric,False,False,False
E02000594,Kensington and Chelsea,8,7,0.0010172939979653,False,0.5645302897278315,0.806657223796034,Cascade-led,0.5682382133995038,0.8562322946175638,Cascade-led,0.5408467501490757,0.8920212765957447,Cascade-led,False,False,False,0.4965277777777778,0.8205128205128205,Symmetric,0.5027322404371585,0.8689458689458689,Symmetric,0.5302613480055021,0.9133165829145728,Cascade-led,False,True,True
E02000595,Kensington and Chelsea,8,6,-0.0498474059003052,False,0.4916387959866221,0.7889182058047494,Symmetric,0.4813248766737139,0.9360158311345647,Symmetric,0.4813248766737139,0.7098549274637319,Lateral,False,True,True,0.5109938434476693,0.8035335689045936,Symmetric,0.514525993883792,0.9243816254416961,Symmetric,0.514525993883792,0.6931637519872814,Lateral,False,True,True
E02000596,Kensington and Chelsea,8,7,0.0244150559511698,False,0.5850487540628385,0.8429223744292238,Cascade-led,0.5723336853220697,0.8648401826484018,Cascade-led,0.495398773006135,0.8980716253443526,Symmetric,False,True,True,0.5233706385780118,0.8495525727069351,Cascade-led,0.532258064516129,0.8668903803131991,Cascade-led,0.5392392874337988,0.8971922246220302,Cascade-led,False,False,False
E02000597,Kensington and Chelsea,4,3,-0.2065106815869786,False,0.5144404332129964,0.9248747913188649,Symmetric,0.5230326295585412,0.8697829716193656,Cascade-led,0.5250181290790428,0.898371335504886,Cascade-led,True,False,True,0.4694104560622914,0.9239465570400822,Counter-led,0.476303317535545,0.8674203494347379,Counter-led,0.4472103004291845,0.9003091190108191,Counter-led,False,False,False
E02000598,Kingston upon Thames,10,10,0.0040691759918617,False,0.4762741652021089,0.6855421686746987,Lateral,0.48284625158831,0.9481927710843373,Symmetric,0.5371142618849041,0.965378421900161,Cascade-led,True,True,True,0.4435797665369649,0.6772068511198946,Lateral,0.42213114754098363,0.9644268774703557,Counter-led,0.5599329421626152,0.9778688524590164,Cascade-led,True,True,True
E02000599,Kingston upon Thames,10,9,0.0020345879959308,True,0.5122235157159488,0.6861022364217252,Lateral,0.5225464190981433,0.9033546325878594,Cascade-led,0.4966923925027563,0.937467700258398,Symmetric,True,True,True,0.6074313408723748,0.6742919389978214,Lateral,0.5831325301204819,0.9041394335511983,Cascade-led,0.6250974279033515,0.9358132749817651,Cascade-led,True,False,True
E02000600,Kingston upon Thames,10,8,0.0162767039674466,False,0.456221198156682,0.7026443604964921,Lateral,0.48656294200848654,0.763086886130599,Symmetric,0.4808716707021792,0.8246805111821086,Symmetric,True,False,True,0.4661810613943808,0.7220135236664162,Lateral,0.48782771535580527,0.8024042073628851,Symmetric,0.5437308868501529,0.8614330874604847,Cascade-led,True,True,True
E02000601,Kingston upon Thames,9,8,0.0345879959308239,False,0.4625492772667542,0.7825192802056555,Counter-led,0.4442090395480226,0.7280205655526992,Lateral,0.4858125537403267,0.8147110332749562,Symmetric,True,True,True,0.4007722007722007,0.7925336597307222,Counter-led,0.40984908657664815,0.7705018359853121,Counter-led,0.5393309222423146,0.8550444530344028,Cascade-led,False,True,True
E02000602,Kingston upon Thames,6,4,0.0284842319430315,False,0.5428441203281678,0.965669014084507,Cascade-led,0.5447830101569714,0.9533450704225352,Cascade-led,0.5458262350936968,0.96514304505097,Cascade-led,False,False,False,0.5030927835051546,0.9537856440511308,Symmetric,0.5033871808233454,0.9434611602753196,Symmetric,0.4939634356674715,0.9618447246184473,Symmetric,False,False,False
E02000603,Kingston upon Thames,8,6,-0.0935910478128179,False,0.483249581239531,0.8937125748502994,Symmetric,0.4815100154083205,0.9715568862275449,Symmetric,0.4815100154083205,0.7502890173410405,Lateral,False,True,True,0.4618025751072961,0.934242181234964,Counter-led,0.460840890354493,0.9727345629510826,Counter-led,0.460840890354493,0.7044134727061556,Lateral,False,True,True
E02000604,Kingston upon Thames,10,9,-0.0742624618514751,False,0.486784140969163,0.6416961130742049,Lateral,0.4752475247524752,0.7851590106007067,Counter-led,0.513738019169329,0.8373461744248261,Symmetric,True,True,True,0.4754285714285714,0.6767208043310131,Lateral,0.476056338028169,0.8236658932714617,Counter-led,0.5603557814485387,0.8734739178690344,Cascade-led,True,True,True
E02000605,Kingston upon Thames,10,9,-0.0935910478128179,False,0.4397759103641456,0.5876543209876544,Lateral,0.48148148148148145,0.7555555555555555,Symmetric,0.549663928304705,0.8184596577017115,Cascade-led,True,True,True,0.4554621848739495,0.609007164790174,Lateral,0.4873501997336884,0.7686796315250768,Symmetric,0.5764802631578947,0.8432732316227461,Cascade-led,True,True,True
E02000606,Kingston upon Thames,9,8,0.0193285859613427,False,0.5239477503628447,0.7069083447332422,Lateral,0.48052497883149875,0.8077975376196991,Symmetric,0.4889374487844851,0.866919251716789,Symmetric,True,False,True,0.5264008620689655,0.7394422310756972,Lateral,0.4944038929440389,0.8187250996015937,Symmetric,0.5297058823529411,0.8819714656290532,Cascade-led,True,True,True
E02000607,Kingston upon Thames,10,9,0.0152594099694811,False,0.5855263157894737,0.8336380255941499,Cascade-led,0.5886200130804448,0.9317489335770871,Cascade-led,0.495253164556962,0.9575757575757575,Symmetric,False,True,True,0.5115633672525439,0.8201820940819423,Symmetric,0.5,0.9195751138088012,Symmetric,0.5025588536335721,0.9485436893203884,Symmetric,False,False,False
E02000608,Kingston upon Thames,9,7,-0.0040691759918616,False,0.4935593220338983,0.6641152633948672,Lateral,0.444326052210975,0.845114813147231,Counter-led,0.4109102646868948,0.9000581057524695,Counter-led,True,False,True,0.4653979238754325,0.7175667287399131,Lateral,0.43064633260711693,0.8547486033519553,Counter-led,0.4826446280991736,0.9118311981914092,Symmetric,True,True,True
E02000609,Kingston upon Thames,9,7,-0.0508646998982705,True,0.4985754985754986,0.8347205707491082,Symmetric,0.5020297699594046,0.8787158145065398,Symmetric,0.5566311713455954,0.9101321585903084,Cascade-led,False,True,True,0.5211726384364821,0.8015665796344648,Cascade-led,0.5294985250737463,0.8851174934725848,Cascade-led,0.6138888888888889,0.9246575342465754,Cascade-led,False,False,False
E02000610,Kingston upon Thames,8,7,-0.0528992878942015,False,0.5203969128996693,0.909729187562688,Cascade-led,0.49660703269586676,0.8129388164493481,Symmetric,0.5100433241433635,0.8719093406593407,Symmetric,True,False,True,0.4996108949416342,0.9198282032927704,Symmetric,0.4828797190517998,0.8153185397279885,Symmetric,0.5412892914224827,0.8791569086651054,Cascade-led,False,True,True
E02000611,Kingston upon Thames,10,10,-0.0061037639877925,False,0.5401069518716578,0.7674418604651163,Lateral,0.5301724137931034,0.9521203830369357,Cascade-led,0.5838150289017341,0.967381174277726,Cascade-led,True,False,True,0.3604060913705584,0.7476280834914611,Lateral,0.3629032258064516,0.9411764705882353,Counter-led,0.5535714285714286,0.9665587918015103,Cascade-led,True,True,True
E02000612,Kingston upon Thames,10,9,-0.0406917599186164,False,0.4933993399339934,0.6703539823008849,Lateral,0.5047361299052774,0.8174778761061947,Symmetric,0.5793515358361775,0.8765893792071803,Cascade-led,True,True,True,0.4589614740368509,0.6869965477560415,Lateral,0.47960618846694797,0.8181818181818182,Counter-led,0.5841750841750841,0.8826151560178306,Cascade-led,True,True,True
E02000613,Kingston upon Thames,9,8,-0.0295015259409969,False,0.4470588235294118,0.6296296296296297,Lateral,0.45589798087141337,0.7744855967078189,Counter-led,0.4921036007580543,0.8524501884760366,Symmetric,True,True,True,0.4072327044025157,0.6780383795309168,Lateral,0.3967254408060453,0.8464818763326226,Counter-led,0.5477941176470589,0.9042553191489362,Cascade-led,True,True,True
E02000614,Kingston upon Thames,9,7,-0.0996948118006103,True,0.5212201591511937,0.6762331838565022,Lateral,0.4884526558891455,0.7766816143497758,Symmetric,0.5257494235203689,0.8393548387096774,Cascade-led,True,True,True,0.5224312590448625,0.685515873015873,Lateral,0.518925518925519,0.8125,Symmetric,0.6122448979591837,0.8789237668161435,Cascade-led,True,True,True
E02000615,Kingston upon Thames,9,8,-0.0254323499491352,False,0.4765342960288808,0.7204161248374512,Lateral,0.45555555555555555,0.8192457737321196,Counter-led,0.534816247582205,0.8815004262574595,Cascade-led,True,True,True,0.4909090909090909,0.7236842105263158,Lateral,0.43717728055077454,0.8494152046783626,Counter-led,0.5451127819548872,0.9117395029991431,Cascade-led,True,True,True
E02000616,Kingston upon Thames,10,9,-0.0335707019328586,False,0.5062344139650873,0.7972166998011928,Symmetric,0.49547511312217196,0.878727634194831,Symmetric,0.5730622617534943,0.9280660377358491,Cascade-led,False,True,True,0.3578680203045685,0.8057259713701431,Counter-led,0.37850467289719625,0.8752556237218814,Counter-led,0.5633484162895928,0.9354497354497354,Cascade-led,False,True,True
E02000617,Kingston upon Thames,8,7,-0.1057985757884028,False,0.5892053973013494,0.8639896373056994,Cascade-led,0.5714285714285714,0.7979274611398963,Cascade-led,0.5906593406593407,0.875,Cascade-led,False,False,False,0.5176056338028169,0.9044585987261148,Symmetric,0.4990512333965844,0.839171974522293,Symmetric,0.5906886517943744,0.9107773851590106,Cascade-led,False,True,True
E02000619,Lambeth,3,2,0.034587995930824,False,0.4576737783895389,0.8592548787699587,Counter-led,0.4693200663349917,0.7131874630396215,Lateral,0.5052115266707541,0.7707939508506616,Symmetric,True,True,True,0.4838709677419355,0.8410094637223975,Symmetric,0.48741007194244607,0.701577287066246,Lateral,0.4372446001167542,0.783623055809698,Counter-led,True,True,True
E02000620,Lambeth,4,3,0.0233977619532044,False,0.4766893661602933,0.8435704816615113,Counter-led,0.4834636199639206,0.7348652231551038,Symmetric,0.5265251989389921,0.790356394129979,Cascade-led,True,True,True,0.4822834645669291,0.8706083976006855,Symmetric,0.4900662251655629,0.7763496143958869,Symmetric,0.4691358024691358,0.8366197183098592,Counter-led,False,True,True
E02000621,Lambeth,5,3,-0.0895218718209562,False,0.4745019920318725,0.843981170141224,Counter-led,0.4964253798033959,0.7525218560860794,Symmetric,0.5264755480607083,0.80113482842475,Cascade-led,True,True,True,0.48711943793911,0.8663454222673092,Symmetric,0.4740152267461106,0.7661678924676643,Counter-led,0.4791436768925182,0.8309187603154227,Counter-led,True,False,True
E02000622,Lambeth,4,3,0.0752797558494404,False,0.5144968732234224,0.8297169811320755,Symmetric,0.5276872964169381,0.7240566037735849,Lateral,0.5605711653615846,0.7877358490566038,Cascade-led,True,True,True,0.5074127211860354,0.8520782396088019,Symmetric,0.5002767017155506,0.7363488182559087,Lateral,0.4844859813084112,0.8052378085490668,Symmetric,True,True,False
E02000623,Lambeth,3,2,0.0,False,0.4902108433734939,0.83,Symmetric,0.4687782805429864,0.690625,Lateral,0.4867573371510379,0.7383720930232558,Lateral,True,False,True,0.4886524822695035,0.8377896613190731,Symmetric,0.4704370179948586,0.6934046345811051,Lateral,0.4539987973541792,0.763194125745755,Lateral,True,False,True
E02000624,Lambeth,2,2,0.0406917599186164,False,0.4984930681133213,0.853834276891405,Symmetric,0.48713951675759937,0.6603190941842512,Lateral,0.5266781411359724,0.7253433208489388,Lateral,True,False,True,0.483577564426478,0.8695079086115993,Symmetric,0.4717887154861945,0.7319859402460457,Lateral,0.4570590699622958,0.7964631297964632,Counter-led,True,True,True
E02000625,Lambeth,3,2,-0.08646998982706,False,0.4372647427854454,0.8263348885432866,Counter-led,0.42889733840304184,0.6817003628823225,Lateral,0.4647641234711706,0.7365937365937366,Lateral,True,False,True,0.4606192286800651,0.850739371534196,Counter-led,0.45442536327608984,0.699630314232902,Lateral,0.4470695138573375,0.7720098211153981,Lateral,True,False,True
E02000626,Lambeth,2,2,-0.0528992878942014,False,0.4661870503597122,0.7915717539863326,Counter-led,0.4749763928234183,0.6030751708428246,Lateral,0.4985337243401759,0.6618146530810286,Lateral,True,False,True,0.4374453193350831,0.8373626373626374,Counter-led,0.4319148936170213,0.6886446886446886,Lateral,0.4348153730218538,0.757420091324201,Lateral,True,False,True
E02000627,Lambeth,4,3,-0.0895218718209562,False,0.4788461538461538,0.890106128038343,Counter-led,0.471889400921659,0.7428962684012325,Counter-led,0.5330620549338759,0.797027027027027,Cascade-led,False,True,True,0.4843363561417972,0.8773960216998191,Symmetric,0.49590755897929706,0.7511754068716094,Symmetric,0.4948220064724919,0.8178930651138169,Symmetric,False,False,False
E02000628,Lambeth,2,2,-0.0762970498474059,False,0.4154929577464789,0.8105864037363778,Counter-led,0.4237012987012987,0.6393357550596782,Lateral,0.4643082754264055,0.6949078138718174,Lateral,True,False,True,0.4736355226641998,0.833140655105973,Counter-led,0.5028835063437139,0.6682080924855491,Lateral,0.5026178010471204,0.7425239234449761,Lateral,True,False,True
E02000629,Lambeth,5,3,0.0406917599186165,False,0.4441974210760337,0.8470809792843691,Counter-led,0.43852855759922554,0.7781544256120527,Counter-led,0.5043237634036666,0.8307471264367816,Symmetric,False,True,True,0.4872997264556467,0.8376432078559738,Symmetric,0.48573825503355705,0.7803600654664484,Symmetric,0.4889076102218478,0.8414461247637051,Symmetric,False,False,False
E02000630,Lambeth,5,3,0.0935910478128179,False,0.4884135472370766,0.8209756097560975,Symmetric,0.46496815286624205,0.7658536585365854,Counter-led,0.5095978062157221,0.8200899550224887,Symmetric,True,True,False,0.4703579418344519,0.8312412831241283,Counter-led,0.4494447691408533,0.7954439795443979,Counter-led,0.4658454647256439,0.8589291439563963,Counter-led,False,False,False
E02000631,Lambeth,5,4,0.1190233977619532,False,0.4913294797687861,0.7860063607451159,Symmetric,0.4988986784140969,0.8250795093139482,Symmetric,0.5080372250423012,0.85994907238996,Symmetric,False,False,False,0.5046838407494145,0.7911069939786939,Symmetric,0.5145046524356869,0.8462251042149143,Symmetric,0.4780487804878048,0.8810888252148997,Counter-led,False,True,True
E02000632,Lambeth,6,4,-0.1047812817904375,False,0.5171986365044934,0.9029099048684948,Symmetric,0.5055467511885895,0.88276440962507,Symmetric,0.5633932687874597,0.9119192768551608,Cascade-led,False,True,True,0.514646754738656,0.8826362484157161,Symmetric,0.4985242030696576,0.858808618504436,Symmetric,0.5111245954692557,0.898745682603163,Symmetric,False,False,False
E02000633,Lambeth,2,2,0.0213631739572736,False,0.4862907397827211,0.853045013239188,Symmetric,0.4876943005181347,0.6813768755516328,Lateral,0.5035750766087844,0.7305970149253731,Lateral,True,False,True,0.4510739856801909,0.8624948538493207,Counter-led,0.45369831100757135,0.706875257307534,Lateral,0.449438202247191,0.7777777777777778,Lateral,True,False,True
E02000634,Lambeth,3,2,-0.0559511698880976,False,0.4770808202653799,0.8800424628450106,Counter-led,0.4667114996637525,0.7892781316348195,Counter-led,0.5307427447122479,0.8366255144032921,Cascade-led,False,True,True,0.4446978335233751,0.8774387193596799,Counter-led,0.437946718648473,0.7698849424712356,Counter-led,0.4719527625474483,0.8375132462027552,Counter-led,False,False,False
E02000635,Lambeth,3,2,0.0742624618514751,False,0.4687814702920443,0.8523605150214593,Counter-led,0.4644403215831787,0.6939914163090128,Lateral,0.4835266821345708,0.75139470013947,Lateral,True,False,True,0.4463863958431743,0.8809821057012068,Counter-led,0.44819690898683456,0.7270079067831877,Lateral,0.4287956061200471,0.7953198127925117,Counter-led,True,True,False
E02000636,Lambeth,7,5,0.0590030518819938,False,0.5036425449247207,0.930411206507004,Symmetric,0.503725782414307,0.9096249435155896,Symmetric,0.5174311926605505,0.9316239316239316,Symmetric,False,False,False,0.4965229485396384,0.9265463917525774,Symmetric,0.49263657957244655,0.9042096219931272,Symmetric,0.4853782581055308,0.9338082517067379,Symmetric,False,False,False
E02000637,Lambeth,5,3,0.0498474059003051,False,0.5327978580990629,0.8462990936555891,Cascade-led,0.524822695035461,0.7987160120845922,Cascade-led,0.5491624180626365,0.8374504422079903,Cascade-led,False,False,False,0.4961866307761328,0.8420853796751039,Symmetric,0.47650688182249645,0.7959954665659237,Counter-led,0.4664204163868368,0.8465036952814099,Counter-led,True,False,True
E02000638,Lambeth,3,2,0.1464903357070193,False,0.4769953051643192,0.8265424912689173,Counter-led,0.48081264108352145,0.6876212650368646,Lateral,0.5060096153846154,0.7561345046955468,Symmetric,True,True,True,0.4506172839506173,0.8535300316122234,Counter-led,0.4596813133751811,0.7274323849666315,Lateral,0.4693537641572285,0.7946003176283748,Counter-led,True,True,False
E02000639,Lambeth,3,2,0.0335707019328585,False,0.4685638649900728,0.8220892274211099,Counter-led,0.4754625905068383,0.676278563656148,Lateral,0.492258064516129,0.7226107226107226,Lateral,True,False,True,0.4880883207437536,0.8515586343394359,Symmetric,0.4833110814419226,0.7412172191984167,Lateral,0.4609218436873747,0.7923779277491068,Counter-led,True,True,True
