msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21
E02000506,Hillingdon,10,10,9.7563994,8.6674,-1.0889993999999987,0.0,273.0,371,332,703,273.0,0.0,-273.0,0.0,0.0,247.0,435.0,306.0,741.0,247.0,0.0,-247.0,0.0
E02000507,Hillingdon,8,9,13.4895952,11.0096,-2.4799951999999994,101.0,228.0,415,368,783,329.0,29.409961685823756,-127.0,24.337349397590362,87.0,180.0,484.0,361.0,845.0,267.0,18.532544378698226,-93.0,17.97520661157025
E02000508,Hillingdon,7,7,18.708180000000002,16.1325,-2.575680000000002,344.0,1289.0,1244,1796,3040,1633.0,145.86052631578949,-945.0,27.652733118971064,409.0,1013.0,1675.0,1499.0,3174.0,1422.0,130.5346565847511,-604.0,24.417910447761194
E02000509,Hillingdon,5,6,28.37433,19.05675,-9.31758,1220.0,247.0,1797,931,2728,1467.0,110.46187683284458,973.0,67.89092932665554,1173.0,211.0,2073.0,1228.0,3301.0,1384.0,74.97818842774916,962.0,56.58465991316932
E02000510,Hillingdon,8,7,16.1211632,16.012,-0.10916320000000113,116.0,397.0,779,532,1311,513.0,35.12738367658276,-281.0,14.890885750962774,61.0,382.0,646.0,558.0,1204.0,443.0,19.353820598006646,-321.0,9.442724458204333
E02000511,Hillingdon,8,7,16.091055,15.385166666666665,-0.7058883333333359,28.0,414.0,592,508,1100,442.0,10.538181818181819,-386.0,4.72972972972973,58.0,294.0,544.0,442.0,986.0,352.0,17.294117647058822,-236.0,10.661764705882353
E02000512,Hillingdon,5,4,26.178656,26.102800000000002,-0.07585599999999815,369.0,196.0,692,616,1308,565.0,55.293577981651374,173.0,53.32369942196532,298.0,106.0,620.0,504.0,1124.0,404.0,28.10320284697509,192.0,48.064516129032256
E02000513,Hillingdon,3,3,33.5795,29.2318,-4.347700000000003,530.0,27.0,640,686,1326,557.0,10.79185520361991,503.0,82.8125,475.0,22.0,621.0,614.0,1235.0,497.0,8.461538461538462,453.0,76.48953301127214
E02000514,Hillingdon,6,6,20.926736666666667,20.912333333333333,-0.01440333333333399,226.0,471.0,714,732,1446,697.0,73.61410788381743,-245.0,31.652661064425768,178.0,429.0,710.0,811.0,1521.0,607.0,50.205128205128204,-251.0,25.070422535211268
E02000515,Hillingdon,6,4,23.649816,25.358333333333334,1.708517333333333,483.0,528.0,1073,872,1945,1011.0,131.1177377892031,-45.0,45.013979496738116,513.0,464.0,1414.0,929.0,2343.0,977.0,101.59282970550576,49.0,36.28005657708628
E02000516,Hillingdon,5,5,25.522512,23.3366,-2.1859119999999983,202.0,249.0,550,583,1133,451.0,44.39364518976169,-47.0,36.72727272727273,164.0,187.0,485.0,611.0,1096.0,351.0,27.98175182481752,-23.0,33.81443298969072
E02000517,Hillingdon,4,4,29.631972,26.810399999999998,-2.8215720000000033,464.0,114.0,741,633,1374,578.0,38.49781659388646,350.0,62.61808367071525,373.0,113.0,741.0,630.0,1371.0,486.0,30.74325309992706,260.0,50.337381916329285
E02000518,Hillingdon,4,3,28.804452000000005,28.076800000000002,-0.7276520000000026,502.0,85.0,638,557,1195,587.0,35.7071129707113,417.0,78.68338557993731,422.0,46.0,652.0,497.0,1149.0,468.0,16.894691035683202,376.0,64.7239263803681
E02000519,Hillingdon,4,3,29.321152,29.9378,0.6166479999999979,349.0,91.0,564,542,1106,440.0,28.71518987341772,258.0,61.87943262411347,231.0,66.0,544.0,575.0,1119.0,297.0,13.624664879356569,165.0,42.463235294117645
E02000520,Hillingdon,4,4,29.331173333333336,26.44666666666667,-2.8845066666666668,637.0,153.0,994,923,1917,790.0,50.840375586854464,484.0,64.08450704225352,580.0,167.0,1106.0,1253.0,2359.0,747.0,41.05977108944468,413.0,52.44122965641953
E02000521,Hillingdon,3,3,33.906174,28.261599999999998,-5.644574000000002,788.0,21.0,901,620,1521,809.0,10.879684418145956,767.0,87.4583795782464,714.0,29.0,908.0,788.0,1696.0,743.0,12.20872641509434,685.0,78.63436123348018
E02000522,Hillingdon,5,4,27.097104,24.605,-2.492104000000001,304.0,195.0,641,514,1155,499.0,51.324675324675326,109.0,47.425897035881434,280.0,173.0,650.0,565.0,1215.0,453.0,39.86831275720164,107.0,43.07692307692308
E02000523,Hillingdon,6,6,23.186252,20.1904,-2.9958519999999993,162.0,531.0,855,798,1653,693.0,52.039927404718696,-369.0,18.947368421052634,162.0,485.0,934.0,973.0,1907.0,647.0,41.20083901415836,-323.0,17.34475374732334
E02000524,Hillingdon,6,4,23.1035325,24.0885,0.9849674999999998,182.0,347.0,784,573,1357,529.0,46.53942520265291,-165.0,23.214285714285715,135.0,281.0,669.0,533.0,1202.0,416.0,31.55990016638935,-146.0,20.179372197309416
E02000525,Hillingdon,5,5,27.47941,23.506999999999998,-3.9724100000000035,358.0,287.0,803,726,1529,645.0,67.19816873773708,71.0,44.58281444582815,334.0,181.0,841.0,815.0,1656.0,515.0,36.506038647343,153.0,39.71462544589774
E02000526,Hounslow,9,9,12.138169999999999,10.575,-1.5631699999999995,35.0,785.0,862,976,1838,820.0,14.948313384113167,-750.0,4.060324825986079,31.0,666.0,941.0,944.0,1885.0,697.0,10.952785145888594,-635.0,3.294367693942614
E02000528,Hounslow,3,2,33.148285,30.442166666666665,-2.706118333333336,1011.0,47.0,1133,770,1903,1058.0,24.9695218076721,964.0,89.23212709620476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E02000529,Hounslow,6,5,23.563542,22.725,-0.8385420000000003,220.0,285.0,615,637,1252,505.0,50.07987220447284,-65.0,35.77235772357724,245.0,261.0,569.0,590.0,1159.0,506.0,55.1725625539258,-16.0,43.05799648506151
E02000530,Hounslow,3,2,33.7930425,33.327,-0.46604250000000036,373.0,32.0,451,560,1011,405.0,11.806132542037586,341.0,82.70509977827051,321.0,22.0,401.0,483.0,884.0,343.0,7.98868778280543,299.0,80.0498753117207
E02000531,Hounslow,6,5,22.402664,23.455000000000002,1.0523360000000004,483.0,399.0,1047,1042,2089,882.0,92.2532312111058,84.0,46.13180515759313,441.0,438.0,964.0,1318.0,2282.0,879.0,84.6441717791411,3.0,45.74688796680498
E02000532,Hounslow,8,8,16.438502833333335,14.660833333333334,-1.7776695,170.0,460.0,786,812,1598,630.0,48.93617021276596,-290.0,21.62849872773537,183.0,339.0,796.0,736.0,1532.0,522.0,40.49412532637076,-156.0,22.98994974874372
E02000533,Hounslow,8,7,17.366392,15.9512,-1.4151920000000011,141.0,462.0,815,768,1583,603.0,41.150979153506,-321.0,17.300613496932517,133.0,386.0,793.0,808.0,1601.0,519.0,32.066208619612745,-253.0,16.77175283732661
E02000534,Hounslow,9,8,13.31310475,13.696,0.3828952499999989,45.0,489.0,720,604,1324,534.0,16.620090634441087,-444.0,6.25,29.0,424.0,686.0,682.0,1368.0,453.0,8.988304093567251,-395.0,4.227405247813411
E02000535,Hounslow,7,6,19.540908,19.6124,0.07149199999999922,88.0,474.0,575,777,1352,562.0,30.85207100591716,-386.0,15.304347826086955,36.0,428.0,560.0,826.0,1386.0,464.0,11.116883116883116,-392.0,6.428571428571428
E02000536,Hounslow,7,6,19.578854,20.9284,1.3495460000000001,143.0,425.0,662,779,1441,568.0,42.17557251908397,-282.0,21.6012084592145,142.0,314.0,821.0,749.0,1570.0,456.0,28.4,-172.0,17.295980511571255
E02000537,Hounslow,9,7,12.0804536,16.128,4.0475464,21.0,878.0,723,1026,1749,899.0,10.542024013722127,-857.0,2.904564315352697,21.0,647.0,926.0,925.0,1851.0,668.0,7.340356564019449,-626.0,2.267818574514039
E02000538,Hounslow,5,5,24.41526,22.156799999999997,-2.258460000000003,328.0,194.0,648,811,1459,522.0,43.613433858807404,134.0,50.617283950617285,298.0,134.0,748.0,1032.0,1780.0,432.0,22.43370786516854,164.0,39.839572192513366
E02000539,Hounslow,6,5,22.865534,22.1704,-0.6951339999999995,667.0,271.0,1297,802,2099,938.0,86.11576941400666,396.0,51.42636854279105,494.0,209.0,987.0,839.0,1826.0,703.0,56.54216867469879,285.0,50.050658561296856
E02000540,Hounslow,7,6,17.631728,19.8054,2.173672,254.0,402.0,877,867,1744,656.0,58.54816513761468,-148.0,28.96237172177879,278.0,502.0,1309.0,1203.0,2512.0,780.0,55.55573248407644,-224.0,21.237585943468297
E02000541,Hounslow,5,4,27.906142,24.0868,-3.819341999999999,386.0,132.0,639,884,1523,518.0,33.45502298095863,254.0,60.40688575899843,448.0,99.0,798.0,943.0,1741.0,547.0,25.47501435956347,349.0,56.14035087719298
E02000542,Hounslow,6,5,23.794601999999998,23.813,0.018398000000001247,544.0,387.0,983,1031,2014,931.0,104.53227408142999,157.0,55.340793489318415,413.0,346.0,1029.0,1152.0,2181.0,759.0,65.51948647409445,67.0,40.136054421768705
E02000543,Hounslow,7,5,18.8465925,21.265833333333333,2.4192408333333333,359.0,703.0,1284,1417,2701,1062.0,93.43835616438356,-344.0,27.9595015576324,291.0,628.0,1725.0,1723.0,3448.0,919.0,53.001160092807424,-337.0,16.869565217391305
E02000544,Hounslow,9,8,12.501178,14.346,1.8448220000000006,53.0,423.0,575,560,1135,476.0,19.752422907488988,-370.0,9.217391304347826,28.0,388.0,536.0,563.0,1099.0,416.0,9.885350318471337,-360.0,5.223880597014925
E02000545,Hounslow,5,4,27.195512,26.082600000000003,-1.112911999999998,505.0,134.0,703,683,1386,639.0,48.82395382395382,371.0,71.83499288762447,460.0,49.0,698.0,635.0,1333.0,509.0,16.909227306826708,411.0,65.90257879656161
E02000546,Hounslow,7,6,19.627802,20.6094,0.9815980000000017,139.0,515.0,742,853,1595,654.0,44.88087774294671,-376.0,18.733153638814017,84.0,416.0,740.0,841.0,1581.0,500.0,22.10246679316888,-332.0,11.351351351351353
E02000547,Hounslow,5,6,24.10154,20.3554,-3.7461400000000005,354.0,100.0,711,702,1413,454.0,25.05307855626327,254.0,49.789029535864984,385.0,91.0,785.0,600.0,1385.0,476.0,25.296028880866427,294.0,49.044585987261144
E02000548,Hounslow,5,3,28.133474,27.6522,-0.4812739999999991,448.0,96.0,836,539,1375,544.0,31.278545454545455,352.0,53.588516746411486,304.0,57.0,699.0,517.0,1216.0,361.0,14.25,247.0,43.490701001430615
E02000549,Hounslow,6,5,23.199893333333335,22.314999999999998,-0.8848933333333378,326.0,375.0,915,728,1643,701.0,74.40657334144856,-49.0,35.62841530054644,319.0,317.0,917.0,724.0,1641.0,636.0,61.62279098110908,2.0,34.78735005452563
E02000550,Hounslow,5,4,26.27908,26.747666666666664,0.4685866666666634,409.0,126.0,790,665,1455,535.0,35.41855670103093,283.0,51.77215189873417,371.0,63.0,720.0,671.0,1391.0,434.0,16.803019410496045,308.0,51.52777777777777
E02000551,Hounslow,2,2,36.858418,32.3926,-4.465817999999999,664.0,7.0,679,641,1320,671.0,3.521212121212121,657.0,97.79086892488954,567.0,3.0,609.0,425.0,1034.0,570.0,1.6450676982591876,564.0,93.10344827586206
E02000552,Hounslow,7,7,18.270454,17.681400000000004,-0.5890539999999973,138.0,338.0,774,421,1195,476.0,39.032635983263596,-200.0,17.829457364341085,103.0,263.0,650.0,437.0,1087.0,366.0,24.920883164673413,-160.0,15.846153846153847
E02000553,Hounslow,5,5,26.0994425,21.54525,-4.554192499999999,281.0,69.0,463,337,800,350.0,24.23625,212.0,60.69114470842333,231.0,57.0,387.0,317.0,704.0,288.0,18.703125,174.0,59.68992248062015
E02000554,Islington,1,1,43.84276666666667,36.55566666666667,-7.287100000000002,802.0,0.0,917,1068,1985,802.0,0.0,802.0,87.45910577971647,788.0,0.0,973.0,1090.0,2063.0,788.0,0.0,788.0,80.98663926002055
E02000555,Islington,3,4,34.020738333333334,26.361166666666666,-7.659571666666668,459.0,357.0,989,1099,2088,816.0,78.47844827586206,102.0,46.41051567239636,501.0,393.0,1091.0,1197.0,2288.0,894.0,86.05463286713287,108.0,45.9211732355637
E02000556,Islington,3,3,35.44588666666667,28.782833333333333,-6.663053333333334,639.0,457.0,1305,1367,2672,1096.0,109.29004491017965,182.0,48.96551724137931,778.0,677.0,1780.0,1748.0,3528.0,1455.0,149.29308390022675,101.0,43.70786516853933
E02000557,Islington,2,2,39.770954,33.5216,-6.249354000000004,631.0,148.0,898,961,1859,779.0,50.23561054330285,483.0,70.26726057906458,677.0,163.0,1076.0,1125.0,2201.0,840.0,50.13675601999091,514.0,62.9182156133829
E02000558,Islington,1,1,51.607479999999995,41.2808,-10.326679999999996,681.0,0.0,846,992,1838,681.0,0.0,681.0,80.49645390070921,906.0,0.0,1189.0,1287.0,2476.0,906.0,0.0,906.0,76.19848612279226
E02000559,Islington,4,6,29.913230000000002,20.031,-9.882230000000003,387.0,612.0,1223,1186,2409,999.0,98.31631382316314,-225.0,31.643499591169256,354.0,618.0,1341.0,1248.0,2589.0,972.0,84.50057937427579,-264.0,26.39821029082774
E02000560,Islington,3,4,34.313715,26.63525,-7.678465000000003,564.0,554.0,1103,1292,2395,1118.0,130.46179540709812,10.0,51.13327289211242,443.0,642.0,1205.0,1569.0,2774.0,1085.0,102.52559480894016,-199.0,36.76348547717843
E02000561,Islington,4,7,28.64139,17.42375,-11.217640000000003,373.0,571.0,884,1157,2041,944.0,104.35227829495345,-198.0,42.19457013574661,305.0,406.0,915.0,1045.0,1960.0,711.0,63.17857142857143,-101.0,33.33333333333333
E02000562,Islington,3,5,33.791674,23.7806,-10.011074,409.0,348.0,883,995,1878,757.0,75.78913738019169,61.0,46.319365798414495,394.0,375.0,882.0,949.0,1831.0,769.0,80.69361004915346,19.0,44.67120181405896
E02000563,Islington,2,1,39.965506,35.9822,-3.983305999999999,728.0,173.0,1106,1109,2215,901.0,56.859593679458236,555.0,65.82278481012658,635.0,169.0,1113.0,1112.0,2225.0,804.0,48.231460674157304,466.0,57.053009883198555
E02000564,Islington,2,3,40.275220000000004,28.286714285714286,-11.988505714285719,951.0,259.0,1451,1609,3060,1210.0,80.49313725490197,692.0,65.54100620261887,1134.0,288.0,1949.0,1948.0,3897.0,1422.0,83.80600461893765,846.0,58.1836839404823
E02000565,Islington,2,3,41.590794,30.2682,-11.322594000000002,466.0,150.0,882,1000,1882,616.0,37.1413390010627,316.0,52.83446712018141,501.0,234.0,932.0,1004.0,1936.0,735.0,60.554752066115704,267.0,53.75536480686696
E02000566,Islington,4,6,28.998448000000003,19.5766,-9.421848000000004,361.0,537.0,938,1052,1990,898.0,97.41557788944723,-176.0,38.486140724946694,398.0,523.0,1232.0,1116.0,2348.0,921.0,88.65161839863714,-125.0,32.3051948051948
E02000567,Islington,2,3,36.822645,27.13966666666667,-9.682978333333331,690.0,216.0,1218,1364,2582,906.0,57.72269558481797,474.0,56.65024630541872,710.0,174.0,1362.0,1303.0,2665.0,884.0,46.35647279549718,536.0,52.12922173274597
E02000568,Islington,1,2,43.011987999999995,32.254200000000004,-10.75778799999999,1067.0,0.0,1280,1242,2522,1067.0,0.0,1067.0,83.359375,1249.0,0.0,1675.0,1410.0,3085.0,1249.0,0.0,1249.0,74.56716417910447
E02000569,Islington,2,3,38.27555,28.591166666666666,-9.684383333333336,676.0,157.0,996,1221,2217,833.0,47.87189896256202,519.0,67.8714859437751,631.0,208.0,1083.0,1304.0,2387.0,839.0,54.984499371596144,423.0,58.264081255771
E02000570,Islington,6,7,22.55531,16.155,-6.4003099999999975,252.0,785.0,1210,1071,2281,1037.0,86.72512056115738,-533.0,20.826446280991735,160.0,930.0,1149.0,1253.0,2402.0,1090.0,61.94837635303914,-770.0,13.92515230635335
E02000571,Islington,2,2,39.484638000000004,32.322199999999995,-7.162438000000009,503.0,134.0,825,860,1685,637.0,40.001186943620176,369.0,60.969696969696976,568.0,167.0,1063.0,1037.0,2100.0,735.0,45.16952380952381,401.0,53.43367826904986
E02000572,Islington,1,1,43.954856,35.8868,-8.068055999999999,771.0,0.0,893,981,1874,771.0,0.0,771.0,86.33818589025756,729.0,0.0,874.0,870.0,1744.0,729.0,0.0,729.0,83.4096109839817
E02000573,Islington,5,5,28.048892000000002,21.7846,-6.264292000000001,321.0,883.0,977,1412,2389,1204.0,118.6450397655923,-562.0,32.855680655066536,408.0,818.0,1667.0,1462.0,3129.0,1226.0,106.66155321188879,-410.0,24.4751049790042
E02000574,Islington,4,4,32.590378,25.701599999999996,-6.888778000000006,516.0,772.0,1151,1478,2629,1288.0,151.52225180677064,-256.0,44.83058210251955,460.0,608.0,1140.0,1385.0,2525.0,1068.0,110.76435643564356,-148.0,40.35087719298245
E02000575,Islington,5,5,27.220042,22.059142857142856,-5.160899142857144,560.0,1410.0,1478,2060,3538,1970.0,223.1769361221029,-850.0,37.88903924221921,452.0,1032.0,1592.0,1891.0,3483.0,1484.0,133.92592592592592,-580.0,28.391959798994975
E02000576,Islington,3,4,33.294262,26.369,-6.925262000000004,533.0,493.0,980,1164,2144,1026.0,122.56016791044776,40.0,54.38775510204081,624.0,439.0,1405.0,1352.0,2757.0,1063.0,99.36017410228509,185.0,44.412811387900355
E02000577,Kensington and Chelsea,1,1,48.091642,49.696,1.6043579999999977,434.0,0.0,507,567,1074,434.0,0.0,434.0,85.60157790927022,426.0,0.0,526.0,599.0,1125.0,426.0,0.0,426.0,80.98859315589354
E02000578,Kensington and Chelsea,2,1,41.982745,43.801,1.8182550000000006,247.0,40.0,440,360,800,287.0,12.35,207.0,56.13636363636364,194.0,37.0,298.0,329.0,627.0,231.0,11.448165869218501,157.0,65.1006711409396
E02000579,Kensington and Chelsea,2,3,37.374948,30.3632,-7.011748000000004,514.0,87.0,787,840,1627,601.0,27.484941610325752,427.0,65.31130876747142,482.0,82.0,765.0,812.0,1577.0,564.0,25.06277742549144,400.0,63.006535947712415
E02000580,Kensington and Chelsea,2,1,39.557168000000004,35.164,-4.393168000000003,699.0,139.0,949,973,1922,838.0,50.552029136316335,560.0,73.65648050579557,531.0,95.0,741.0,778.0,1519.0,626.0,33.2093482554312,436.0,71.65991902834008
E02000581,Kensington and Chelsea,2,1,41.024862,41.340199999999996,0.315337999999997,298.0,81.0,481,593,1074,379.0,22.47486033519553,217.0,61.95426195426196,266.0,59.0,492.0,557.0,1049.0,325.0,14.960915157292659,207.0,54.0650406504065
E02000582,Kensington and Chelsea,7,7,18.69563,16.9728,-1.7228300000000019,244.0,647.0,890,1130,2020,891.0,78.15247524752475,-403.0,27.415730337078653,175.0,482.0,904.0,975.0,1879.0,657.0,44.89089941458222,-307.0,19.358407079646017
E02000583,Kensington and Chelsea,7,7,18.885946,17.0654,-1.8205460000000002,189.0,498.0,789,878,1667,687.0,56.4619076184763,-309.0,23.954372623574145,195.0,358.0,768.0,710.0,1478.0,553.0,47.232746955345064,-163.0,25.390625
E02000584,Kensington and Chelsea,9,9,12.977908,11.7632,-1.214708,19.0,702.0,860,904,1764,721.0,7.561224489795919,-683.0,2.2093023255813953,15.0,650.0,913.0,911.0,1824.0,665.0,5.345394736842105,-635.0,1.642935377875137
E02000585,Kensington and Chelsea,7,7,19.5906378,16.2906,-3.3000377999999984,264.0,460.0,877,919,1796,724.0,67.61692650334076,-196.0,30.10262257696693,264.0,417.0,906.0,838.0,1744.0,681.0,63.12385321100918,-153.0,29.13907284768212
E02000586,Kensington and Chelsea,9,9,11.5641586,9.5532,-2.0109586000000004,79.0,817.0,959,1106,2065,896.0,31.255690072639226,-738.0,8.237747653806048,21.0,534.0,820.0,818.0,1638.0,555.0,6.846153846153846,-513.0,2.5609756097560976
E02000587,Kensington and Chelsea,9,9,13.434720000000002,11.514,-1.9207200000000029,16.0,688.0,815,882,1697,704.0,6.4867413081909255,-672.0,1.96319018404908,10.0,574.0,894.0,818.0,1712.0,584.0,3.352803738317757,-564.0,1.1185682326621924
E02000588,Kensington and Chelsea,9,9,11.232489000000001,11.0514,-0.18108900000000183,22.0,608.0,952,853,1805,630.0,7.410526315789474,-586.0,2.3109243697478994,30.0,442.0,890.0,752.0,1642.0,472.0,8.07551766138855,-412.0,3.3707865168539324
E02000589,Kensington and Chelsea,7,7,18.40635,17.5076,-0.8987499999999997,655.0,710.0,1313,1266,2579,1365.0,180.3218301667313,-55.0,49.88575780654988,475.0,498.0,1327.0,1087.0,2414.0,973.0,97.99088649544325,-23.0,35.79502637528259
E02000590,Kensington and Chelsea,7,6,19.411446,20.7684,1.3569539999999982,345.0,331.0,723,793,1516,676.0,75.32651715039577,14.0,47.71784232365145,251.0,251.0,790.0,628.0,1418.0,502.0,44.42947813822285,0.0,31.772151898734176
E02000591,Kensington and Chelsea,4,3,30.61139,29.119,-1.4923900000000003,598.0,165.0,744,792,1536,763.0,64.23828125,433.0,80.3763440860215,599.0,148.0,901.0,810.0,1711.0,747.0,51.81297486849795,451.0,66.48168701442842
E02000592,Kensington and Chelsea,9,9,13.022582,11.4146,-1.6079819999999998,8.0,868.0,842,1133,1975,876.0,3.5159493670886075,-860.0,0.9501187648456058,11.0,660.0,916.0,927.0,1843.0,671.0,3.9392295170916984,-649.0,1.2008733624454149
E02000593,Kensington and Chelsea,5,6,24.216472000000003,19.8448,-4.371672000000004,665.0,329.0,955,1142,2097,994.0,104.33237958989032,336.0,69.63350785340315,664.0,244.0,1185.0,1146.0,2331.0,908.0,69.5049335049335,420.0,56.0337552742616
E02000594,Kensington and Chelsea,8,8,14.3737046,12.921199999999999,-1.452504600000001,240.0,424.0,676,736,1412,664.0,72.06798866855524,-184.0,35.50295857988166,104.0,326.0,530.0,613.0,1143.0,430.0,29.662292213473314,-222.0,19.622641509433965
E02000595,Kensington and Chelsea,8,8,15.182024000000002,15.1554,-0.026624000000001757,181.0,419.0,754,762,1516,600.0,50.025725593667545,-238.0,24.005305039787796,148.0,449.0,746.0,765.0,1511.0,597.0,43.97882197220384,-301.0,19.839142091152816
E02000596,Kensington and Chelsea,8,8,14.946292,12.4388,-2.507491999999999,213.0,879.0,918,1272,2190,1092.0,85.49178082191781,-666.0,23.202614379084967,213.0,584.0,982.0,984.0,1966.0,797.0,63.271617497456766,-371.0,21.69042769857434
E02000597,Kensington and Chelsea,4,1,31.74846,34.4368,2.6883399999999966,465.0,97.0,646,552,1198,562.0,37.65025041736227,368.0,71.9814241486068,350.0,72.0,530.0,529.0,1059.0,422.0,23.796033994334277,278.0,66.0377358490566
E02000598,Kingston upon Thames,10,10,6.9035302000000005,5.8556,-1.0479302000000006,0.0,271.0,442,388,830,271.0,0.0,-271.0,0.0,0.0,228.0,510.0,397.0,907.0,228.0,0.0,-228.0,0.0
E02000599,Kingston upon Thames,10,10,8.4295052,7.6158,-0.8137051999999994,0.0,440.0,609,643,1252,440.0,0.0,-440.0,0.0,0.0,376.0,437.0,579.0,1016.0,376.0,0.0,-376.0,0.0
E02000600,Kingston upon Thames,10,10,10.178832,8.9938,-1.1850319999999996,0.0,595.0,1023,830,1853,595.0,0.0,-595.0,0.0,0.0,448.0,820.0,731.0,1551.0,448.0,0.0,-448.0,0.0
E02000601,Kingston upon Thames,9,10,11.143201000000001,8.876,-2.267201000000002,394.0,315.0,1150,795,1945,709.0,63.80976863753213,79.0,34.26086956521739,247.0,279.0,1042.0,910.0,1952.0,526.0,35.30379098360656,-32.0,23.704414587332053
E02000602,Kingston upon Thames,6,6,22.465004,19.6332,-2.8318040000000018,1049.0,140.0,1223,1049,2272,1189.0,64.63908450704226,909.0,85.772690106296,846.0,133.0,1265.0,1105.0,2370.0,979.0,47.47594936708861,713.0,66.87747035573123
E02000603,Kingston upon Thames,7,7,17.5756084,17.982400000000002,0.4067916000000018,497.0,128.0,691,645,1336,625.0,47.616766467065865,369.0,71.92474674384948,387.0,177.0,669.0,690.0,1359.0,564.0,50.40397350993378,210.0,57.847533632286996
E02000604,Kingston upon Thames,10,9,9.2325796,10.597199999999999,1.3646203999999997,0.0,442.0,716,699,1415,442.0,0.0,-442.0,0.0,0.0,415.0,777.0,770.0,1547.0,415.0,0.0,-415.0,0.0
E02000605,Kingston upon Thames,10,9,9.542975799999999,11.221799999999998,1.6788241999999993,0.0,314.0,678,537,1215,314.0,0.0,-314.0,0.0,0.0,271.0,585.0,506.0,1091.0,271.0,0.0,-271.0,0.0
E02000606,Kingston upon Thames,9,9,11.707365,9.615,-2.092364999999999,476.0,609.0,1595,1329,2924,1085.0,99.13953488372093,-133.0,29.843260188087772,434.0,544.0,1643.0,1339.0,2982.0,978.0,79.17370892018779,-110.0,26.41509433962264
E02000607,Kingston upon Thames,10,10,9.090576,8.124749999999999,-0.9658260000000016,0.0,801.0,701,940,1641,801.0,0.0,-801.0,0.0,0.0,553.0,734.0,764.0,1498.0,553.0,0.0,-553.0,0.0
E02000608,Kingston upon Thames,9,8,13.06312425,12.281,-0.782124249999999,276.0,452.0,1142,1079,2221,728.0,56.16929311121117,-176.0,24.168126094570926,212.0,330.0,914.0,899.0,1813.0,542.0,38.58797573083287,-118.0,23.194748358862142
E02000609,Kingston upon Thames,9,8,12.8371356,13.4248,0.5876643999999995,211.0,138.0,407,434,841,349.0,34.6230677764566,73.0,51.842751842751845,181.0,138.0,446.0,382.0,828.0,319.0,30.166666666666668,43.0,40.582959641255606
E02000610,Kingston upon Thames,8,8,14.316555600000001,14.389199999999999,0.07264439999999794,691.0,268.0,1065,929,1994,959.0,92.87261785356068,423.0,64.88262910798122,523.0,129.0,904.0,661.0,1565.0,652.0,43.109904153354634,394.0,57.85398230088495
E02000611,Kingston upon Thames,10,10,5.4913678,5.7528,0.2614321999999998,0.0,303.0,351,380,731,303.0,0.0,-303.0,0.0,0.0,142.0,351.0,206.0,557.0,142.0,0.0,-142.0,0.0
E02000612,Kingston upon Thames,10,9,8.240099,9.2146,0.9745010000000001,0.0,299.0,470,434,904,299.0,0.0,-299.0,0.0,0.0,274.0,485.0,408.0,893.0,274.0,0.0,-274.0,0.0
E02000613,Kingston upon Thames,9,9,11.717505,11.154,-0.5635049999999993,159.0,184.0,692,523,1215,343.0,24.07901234567901,-25.0,22.976878612716764,106.0,153.0,618.0,400.0,1018.0,259.0,15.931237721021612,-47.0,17.15210355987055
E02000614,Kingston upon Thames,9,8,12.951280399999998,15.067599999999999,2.1163196000000006,170.0,223.0,545,570,1115,393.0,34.0,-53.0,31.19266055045872,188.0,176.0,661.0,537.0,1198.0,364.0,27.619365609348915,12.0,28.44175491679274
E02000615,Kingston upon Thames,9,9,10.6945394,10.2762,-0.4183394000000007,129.0,137.0,434,335,769,266.0,22.98179453836151,-8.0,29.723502304147466,122.0,121.0,445.0,321.0,766.0,243.0,19.27154046997389,1.0,27.415730337078653
E02000616,Kingston upon Thames,10,9,9.39271375,9.6135,0.22078624999999974,0.0,203.0,249,254,503,203.0,0.0,-203.0,0.0,0.0,141.0,346.0,217.0,563.0,141.0,0.0,-141.0,0.0
E02000617,Kingston upon Thames,8,7,14.837103200000001,16.083,1.245896799999997,347.0,62.0,498,274,772,409.0,27.867875647668395,285.0,69.67871485943775,236.0,61.0,436.0,342.0,778.0,297.0,18.503856041131105,175.0,54.12844036697248
E02000619,Lambeth,3,3,35.218992,28.506999999999998,-6.711992000000002,519.0,137.0,825,866,1691,656.0,42.04790065050266,382.0,62.909090909090914,466.0,175.0,792.0,849.0,1641.0,641.0,49.69530773918343,291.0,58.838383838383834
E02000620,Lambeth,4,4,32.145078,25.954,-6.191077999999997,492.0,405.0,1134,1129,2263,897.0,88.05125939019001,87.0,43.386243386243386,518.0,458.0,1158.0,1348.0,2506.0,976.0,94.67039106145252,60.0,44.73229706390328
