msoa11cd,ladnm,Wealth_Decile,IMD_Pctile_Change,Typology_11,Cascade_Dominance_11,Cross_Decile_Share_11,Sign_Concordance_11,Typology_21,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_21
E02000087,Bexley,10,-0.0356052899287894,Lateral,0.4407484407484408,0.7321156773211568,concordant,Lateral,0.3970893970893971,0.7125925925925926,concordant
E02000088,Bexley,10,-0.0091556459816887,Symmetric,0.4911971830985915,0.7867036011080333,concordant,Lateral,0.4333996023856858,0.7258297258297258,concordant
E02000089,Bexley,10,-0.0264496439471007,Lateral,0.4612612612612612,0.7581967213114754,concordant,Lateral,0.3590814196242171,0.7750809061488673,concordant
E02000090,Bexley,9,-0.0284842319430316,Counter-led,0.441207075962539,0.7870597870597871,concordant,Lateral,0.4293893129770992,0.7683284457478006,concordant
E02000091,Bexley,9,-0.0467955239064089,Lateral,0.4647122692725298,0.7824978759558199,concordant,Lateral,0.4216494845360825,0.7753796962430056,concordant
E02000092,Bexley,4,-0.1536113936927772,Cascade-led,0.5236294896030246,0.8787375415282392,concordant,Cascade-led,0.5632411067193676,0.9284403669724772,concordant
E02000093,Brent,6,-0.0030518819938962,Counter-led,0.4442687747035573,0.8444592790387183,divergent,Counter-led,0.45841519318926,0.9132775119617224,divergent
E02000094,Brent,5,0.0651068158697864,Lateral,0.4375667022411953,0.7636511817440913,concordant,Lateral,0.4135746606334841,0.7809187279151943,concordant
E02000095,Brent,5,0.1139369277721261,Counter-led,0.4792792792792792,0.8026030368763557,concordant,Counter-led,0.4399649430324276,0.817921146953405,concordant
E02000096,Brent,8,0.069175991861648,Symmetric,0.4974146845915201,0.8314703353396389,concordant,Counter-led,0.4437689969604863,0.7927710843373494,concordant
E02000097,Brent,6,0.0376398779247202,Symmetric,0.4985700667302192,0.8521527213647441,concordant,Counter-led,0.4321110009910803,0.8843120070113936,concordant
E02000098,Brent,5,-0.0284842319430315,Counter-led,0.4130794701986754,0.8354080221300139,concordant,Counter-led,0.4135188866799205,0.8245901639344262,concordant
E02000099,Brent,6,0.0620549338758901,Counter-led,0.4752851711026616,0.8386479591836735,concordant,Counter-led,0.408675799086758,0.863905325443787,concordant
E02000100,Brent,8,0.0732451678535096,Cascade-led,0.5932642487046632,0.8853211009174312,concordant,Cascade-led,0.5947098976109215,0.8759342301943199,concordant
E02000101,Brent,2,0.1241098677517802,Counter-led,0.4780553679945982,0.9769129287598944,concordant,Counter-led,0.4654907975460122,0.9616519174041298,concordant
E02000102,Brent,3,-0.091556459816887,Counter-led,0.4452173913043478,0.8493353028064993,concordant,Counter-led,0.380281690140845,0.8782112274024738,concordant
E02000103,Brent,4,-0.103763987792472,Counter-led,0.4708423326133909,0.8949742268041238,concordant,Counter-led,0.4296636085626911,0.8444157520981278,divergent
E02000104,Brent,6,-0.1373346897253306,Counter-led,0.4783484390735146,0.8159408381265407,concordant,Counter-led,0.4205298013245033,0.8475210477081384,concordant
E02000105,Brent,5,0.0284842319430315,Lateral,0.4708056171470806,0.7083769633507854,concordant,Lateral,0.5341400172860847,0.7557152188112345,concordant
E02000106,Brent,3,-0.1709053916581892,Counter-led,0.4403066812705367,0.8920371275036639,concordant,Counter-led,0.4073684210526316,0.9077878643096036,concordant
E02000107,Brent,4,0.0132248219735504,Symmetric,0.4986238532110091,0.8002936857562408,concordant,Counter-led,0.4759005580923389,0.8091133004926109,concordant
E02000108,Brent,5,0.0722278738555441,Lateral,0.4867967853042479,0.6648854961832061,concordant,Lateral,0.4943253467843632,0.7383612662942272,concordant
E02000109,Brent,6,-0.0630722278738555,Counter-led,0.3864042933810375,0.8835616438356164,concordant,Lateral,0.5,0.0,zero
E02000110,Brent,5,0.0600203458799593,Counter-led,0.4708680142687277,0.9146275149537793,concordant,Symmetric,0.491869918699187,0.9174214171550348,concordant
E02000111,Brent,5,0.0203458799593082,Lateral,0.3958677685950413,0.6950028719126938,concordant,Lateral,0.4146341463414634,0.5684969495285636,concordant
E02000112,Brent,5,-0.0457782299084435,Lateral,0.4576023391812865,0.7257294429708223,divergent,Lateral,0.4136828644501278,0.6954201867496665,divergent
E02000113,Brent,1,-0.017293997965412,Lateral,0.5138888888888888,0.7659574468085106,concordant,Counter-led,0.4137587238285145,0.85,concordant
E02000114,Brent,4,0.0681586978636826,Symmetric,0.5113576333861596,0.8072494669509594,concordant,Symmetric,0.5014464802314368,0.8383185125303153,concordant
E02000115,Brent,4,0.0305188199389623,Symmetric,0.4873864783047427,0.8132950348789495,concordant,Lateral,0.4495176848874598,0.7775,concordant
E02000116,Brent,1,0.0030518819938962,Symmetric,0.5181538461538462,0.8675920982381207,concordant,Counter-led,0.4781167108753316,0.854875283446712,concordant
E02000117,Brent,1,-0.0376398779247202,Cascade-led,0.5331870543060888,0.8215412347904462,concordant,Counter-led,0.4190897597977244,0.8339483394833949,concordant
E02000118,Brent,5,0.0081383519837233,Lateral,0.4568138195777351,0.7050067658998647,concordant,Lateral,0.4347417840375587,0.6598513011152416,concordant
E02000119,Brent,1,-0.0010172939979654,Lateral,0.5518358531317494,0.7602627257799671,concordant,Cascade-led,0.553469387755102,0.8017015706806283,concordant
E02000120,Brent,3,0.0793489318413021,Symmetric,0.5030172413793104,0.8985282726568552,concordant,Counter-led,0.4747953468332615,0.8996124031007752,concordant
E02000121,Brent,6,-0.0864699898270599,Symmetric,0.4916241806263656,0.921476510067114,concordant,Counter-led,0.4767518009168304,0.9322344322344324,concordant
E02000122,Brent,6,0.0325534079348931,Symmetric,0.5007032348804501,0.9057324840764333,concordant,Symmetric,0.4929577464788732,0.9250814332247556,concordant
E02000123,Brent,2,-0.0447609359104781,Symmetric,0.5042971147943524,0.9416184971098266,concordant,Counter-led,0.4333090379008746,0.9397260273972604,concordant
E02000124,Brent,4,0.1322482197355035,Symmetric,0.4956837800999545,0.8875,concordant,Counter-led,0.4663185378590078,0.8915270018621974,concordant
E02000125,Brent,5,0.1169888097660223,Symmetric,0.4900243309002433,0.9117125110913932,concordant,Cascade-led,0.5293775450843514,0.9071240105540898,concordant
E02000126,Brent,1,0.0386571719226856,Cascade-led,0.5330948121645797,0.86,concordant,Counter-led,0.3929889298892989,0.8488645262333594,concordant
E02000127,Bromley,4,-0.1302136317395727,Counter-led,0.4736842105263157,0.9341527655838456,concordant,Counter-led,0.4707233065442021,0.9044652128764278,concordant
E02000128,Bromley,8,0.0152594099694812,Symmetric,0.4911242603550296,0.8970276008492569,concordant,Counter-led,0.3994490358126721,0.9295774647887324,divergent
E02000130,Bromley,7,-0.0152594099694811,Counter-led,0.3820047355958958,0.894774011299435,concordant,Counter-led,0.3809523809523809,0.9173947577442416,concordant
E02000131,Bromley,4,0.0610376398779247,Symmetric,0.4833333333333333,0.8811748998664887,concordant,Symmetric,0.487027027027027,0.8822126847877921,concordant
E02000132,Bromley,8,-0.0427263479145472,Counter-led,0.4108723135271808,0.8808463251670379,divergent,Counter-led,0.412357286769644,0.8948317307692307,concordant
E02000133,Bromley,10,0.0071210579857579,Lateral,0.4316479400749063,0.7700072098053352,concordant,Counter-led,0.4365781710914454,0.7939110070257611,concordant
E02000134,Bromley,8,-0.0376398779247202,Counter-led,0.4148067501360915,0.9031465093411996,divergent,Counter-led,0.4456824512534819,0.9172202350536536,concordant
E02000135,Bromley,2,-0.051881993896236,Symmetric,0.5028213166144201,0.9219653179190752,concordant,Symmetric,0.5,0.9072031148604802,concordant
