msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Delta_Net_Cascade,Delta_CFI_Churn,Delta_CFI_Rate,Delta_Pct_Inflow_Wealthier,Delta_Net_Counter,Delta_Counter_Churn,Delta_Counter_Rate,Delta_Pct_Outflow_Wealthier,Cascade_Dominance_11,Cross_Decile_Share_11,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_11,Sign_Concordance_21,Delta_Cascade_Dominance,Delta_Cross_Decile_Share,Wealth_Decile_National,Inflow_Wealthier_nat_11,Outflow_Poorer_nat_11,Outflow_Wealthier_nat_11,Inflow_Poorer_nat_11,Total_Inflow_nat_11,Total_Outflow_nat_11,Ext_Inflow_nat_11,Ext_Outflow_nat_11,Total_Migration_nat_11,CFI_Churn_nat_11,CFI_Rate_nat_11,Net_Cascade_nat_11,Pct_Inflow_Wealthier_nat_11,Counter_Churn_nat_11,Counter_Rate_nat_11,Net_Counter_nat_11,Cascade_Dominance_nat_11,Ext_Net_nat_11,Inflow_Wealthier_nat_21,Outflow_Poorer_nat_21,Outflow_Wealthier_nat_21,Inflow_Poorer_nat_21,Total_Inflow_nat_21,Total_Outflow_nat_21,Ext_Inflow_nat_21,Ext_Outflow_nat_21,Total_Migration_nat_21,CFI_Churn_nat_21,CFI_Rate_nat_21,Net_Cascade_nat_21,Pct_Inflow_Wealthier_nat_21,Counter_Churn_nat_21,Counter_Rate_nat_21,Net_Counter_nat_21,Cascade_Dominance_nat_21,Ext_Net_nat_21
E02000561,Islington,4,7,28.651836133488253,17.51918631961259,390.0,611.0,0.3967446592065107,0.6215666327568667,0.224821973550356,-11.132649813875664,373.0,573.0,884,1157,2041,946.0,104.71778539931408,-200.0,42.19457013574661,305.0,406.0,849.0,979.0,1828.0,711.0,67.74070021881838,-101.0,35.924617196702,452.0,414.0,866.0,91.6844683978442,38.0,39.06655142610199,422.0,431.0,853.0,99.49781181619257,-9.0,43.10520939734423,-559.0,141.0,700.0,99.0,-235.0,-36.977085180495706,-6.269952939044607,-47.0,-13.0,7.813343418348367,4.038657971242245,0.522075055187638,0.8878000979911808,0.4546035805626598,0.8555798687089715,divergent,concordant,-0.0674714746249781,-0.0322202292822092,3,632,566,621,412,1201,1380,317,223,2581,1198,138.5943432777993,66,52.622814321398835,1033,99.12901975978303,209,0.5369789332138055,94,480,405,800,429,1066,1411,217,432,2477,885,78.48203471941865,75,45.0281425891182,1229,138.5547032700848,371,0.41863765373699147,-215
E02000562,Islington,3,5,33.86163829594152,23.77685093725446,263.0,394.0,0.2675483214649033,0.4008138351983723,0.1332655137334689,-10.08478735868706,408.0,326.0,883,995,1878,734.0,70.82428115015975,82.0,46.206115515288786,402.0,344.0,822.0,889.0,1711.0,746.0,80.822910578609,58.0,48.9051094890511,538.0,359.0,897.0,102.84451544195952,179.0,54.07035175879397,431.0,323.0,754.0,81.3635300993571,108.0,48.4814398200225,-246.0,255.0,501.0,-24.0,12.0,9.998629428449249,2.698993973762313,-71.0,-143.0,-21.48098534260241,-5.588911938771467,0.4500306560392397,0.8684771033013845,0.4973333333333333,0.8766803039158387,concordant,concordant,0.0473026772940936,0.0082032006144542,2,637,126,751,134,1112,1206,229,211,2318,763,34.62553925798102,511,57.2841726618705,885,43.41415012942191,617,0.46298543689320387,18,572,128,850,141,992,1304,170,415,2296,700,31.88850174216028,444,57.66129032258065,991,52.19947735191638,709,0.41395623891188643,-245
E02000563,Islington,2,1,39.88601800730616,36.07100637459434,138.0,61.0,0.1403865717192268,0.0620549338758901,-0.0783316378433367,-3.815011632711815,732.0,180.0,1106,1109,2215,912.0,59.48532731376975,552.0,66.18444846292948,645.0,169.0,1048.0,1047.0,2095.0,814.0,52.031026252983295,476.0,61.54580152671756,719.0,182.0,901.0,59.07810383747179,537.0,64.8331830477908,707.0,215.0,922.0,72.55608591885442,492.0,67.52626552053485,899.0,899.0,0.0,-76.0,-98.0,-7.454301060786456,-4.63864693621192,-45.0,21.0,13.477982081382637,2.6930824727440523,0.5030336458907887,0.818510158013544,0.4688940092165898,0.8286396181384248,concordant,concordant,-0.0341396366741988,0.0101294601248808,2,884,184,827,187,1464,1412,358,303,2876,1068,56.55632823365786,700,60.38251366120219,1014,53.77225312934632,640,0.5129682997118156,55,674,173,881,228,1269,1401,221,354,2670,847,43.671161048689136,501,53.112687155240344,1109,75.2314606741573,653,0.4330265848670757,-133
E02000564,Islington,2,3,40.306716794390184,28.143238711292877,130.0,260.0,0.1322482197355035,0.2644964394710071,0.1322482197355035,-12.163478083097306,962.0,261.0,1451,1609,3060,1223.0,82.05294117647058,701.0,66.29910406616126,1152.0,287.0,1772.0,1771.0,3543.0,1439.0,93.31752751905164,865.0,65.01128668171557,1074.0,225.0,1299.0,78.97058823529412,849.0,66.74953387197017,1188.0,297.0,1485.0,99.58679085520744,891.0,67.08074534161491,552.0,1028.0,476.0,164.0,216.0,11.264586342581056,-1.2878173844456882,42.0,186.0,20.616202619913324,0.3312114696447423,0.4849325931800158,0.8241830065359477,0.4921340629274965,0.8252893028506915,concordant,concordant,0.0072014697474807,0.0011062963147437,2,1223,277,1162,241,1906,1980,455,371,3886,1500,87.17730313947504,946,64.16579223504722,1403,72.06433350488935,921,0.5167068549776094,84,1365,304,1598,303,2306,2485,534,714,4791,1669,86.61239824671259,1061,59.193408499566345,1901,101.06324358171571,1295,0.46750700280112045,-180
E02000565,Islington,2,3,41.51373079882741,30.05893744323342,116.0,202.0,0.1180061037639877,0.2054933875890132,0.0874872838250254,-11.454793355593988,471.0,150.0,882,1000,1882,621.0,37.53985122210415,321.0,53.40136054421769,517.0,234.0,874.0,946.0,1820.0,751.0,66.47142857142858,283.0,59.153318077803206,597.0,168.0,765.0,53.29224229543039,429.0,59.7,497.0,146.0,643.0,39.86923076923077,351.0,52.53699788583509,126.0,467.0,341.0,-38.0,130.0,28.931577349324428,5.751957533585518,-78.0,-122.0,-13.423011526199623,-7.163002114164911,0.448051948051948,0.7364505844845909,0.5387374461979914,0.765934065934066,concordant,concordant,0.0906854981460433,0.0294834814494751,2,611,162,572,172,1165,1163,283,163,2328,773,42.5180412371134,449,52.44635193133047,744,42.261168384879724,400,0.5095583388266315,120,650,237,678,154,1144,1284,270,338,2428,887,63.44728171334432,413,56.81818181818182,832,43.00329489291598,524,0.5159976730657359,-68
E02000566,Islington,4,6,28.95529662052915,19.400200328407223,385.0,562.0,0.3916581892166836,0.5717192268565615,0.1800610376398779,-9.555096292121933,362.0,536.0,938,1052,1990,898.0,97.5035175879397,-174.0,38.59275053304904,399.0,524.0,1163.0,1047.0,2210.0,923.0,94.60452488687784,-125.0,34.307824591573514,399.0,418.0,817.0,83.81005025125629,-19.0,37.9277566539924,378.0,609.0,987.0,104.16380090497738,-231.0,36.10315186246418,-415.0,257.0,672.0,49.0,25.0,-2.8989927010618572,-4.284925941475528,-212.0,170.0,20.353750653721093,-1.824604791528216,0.5236151603498542,0.8618090452261307,0.4832460732984293,0.8642533936651584,concordant,concordant,-0.0403690870514248,0.0024443484390277,3,579,533,585,418,1246,1281,308,229,2527,1112,122.12386228729719,46,46.468699839486355,1003,96.76691729323308,167,0.5257683215130023,79,611,524,762,600,1471,1502,308,455,2973,1135,107.69054826774303,87,41.5363698164514,1362,153.7840565085772,162,0.45454545454545453,-147
E02000567,Islington,2,3,37.64801429909249,27.776161795226567,176.0,272.0,0.1790437436419125,0.2767039674465921,0.0976602238046795,-9.87185250386592,692.0,216.0,1218,1364,2582,908.0,57.89000774593338,476.0,56.81444991789819,719.0,171.0,1240.0,1181.0,2421.0,890.0,50.784386617100374,548.0,57.983870967741936,865.0,197.0,1062.0,65.99728892331525,668.0,63.41642228739003,777.0,231.0,1008.0,74.13754646840148,546.0,65.79170194750212,386.0,665.0,279.0,72.0,-18.0,-7.105621128833008,1.1694210498437485,-122.0,-54.0,8.140257545086229,2.375279660112092,0.4609137055837563,0.7629744384198296,0.4689146469968387,0.7839735646427096,concordant,concordant,0.0080009414130824,0.02099912622288,2,892,230,907,205,1552,1612,334,248,3164,1122,64.84197218710493,662,57.47422680412371,1112,58.76580278128951,702,0.5022381378692927,86,812,181,1108,235,1530,1688,290,507,3218,993,45.67184586699813,631,53.071895424836605,1343,80.9136109384711,873,0.4250856164383562,-217
E02000568,Islington,1,2,42.750898618181814,31.54204006648587,99.0,162.0,0.1007121057985757,0.1648016276703967,0.0640895218718209,-11.208858551695943,1067.0,0.0,1280,1242,2522,1067.0,0.0,1067.0,83.359375,1249.0,0.0,1555.0,1290.0,2845.0,1249.0,0.0,1249.0,80.32154340836013,1052.0,0.0,1052.0,0.0,1052.0,84.70209339774557,1098.0,0.0,1098.0,0.0,1098.0,85.11627906976744,935.0,1076.0,141.0,182.0,182.0,0.0,-3.037831591639872,46.0,46.0,0.0,0.4141856720218726,0.5035394053798962,0.8402061855670103,0.532168726033234,0.8249560632688928,concordant,concordant,0.0286293206533377,-0.0152501222981175,1,1499,0,1396,0,1722,1613,442,371,3335,1499,0.0,1499,87.0499419279907,1396,0.0,1396,0.5177892918825562,71,1684,0,1616,0,1994,1812,439,522,3806,1684,0.0,1684,84.45336008024073,1616,0.0,1616,0.5103030303030303,-83
E02000569,Islington,2,3,40.09482606465775,29.2265388215859,135.0,225.0,0.1373346897253306,0.2288911495422177,0.091556459816887,-10.868287243071851,684.0,157.0,996,1221,2217,841.0,48.43843031123139,527.0,68.67469879518072,642.0,207.0,1009.0,1230.0,2239.0,849.0,59.35417597141581,435.0,63.62735381565907,829.0,125.0,954.0,46.741091565178166,704.0,67.8951678951679,766.0,186.0,952.0,63.63376507369361,580.0,62.27642276422765,297.0,610.0,313.0,-92.0,8.0,10.91574566018442,-5.047344979521647,-124.0,-2.0,16.892673508515443,-5.618745130940255,0.4685236768802228,0.8096526838069463,0.4714047751249306,0.8043769539973202,concordant,concordant,0.0028810982447077,-0.005275729809626,2,837,164,875,130,1266,1452,270,231,2718,1001,50.503311258278146,673,66.11374407582939,1005,41.85062545989698,745,0.49900299102691925,39,782,209,1032,190,1291,1670,282,440,2961,991,55.19689294157379,573,60.573199070487995,1222,66.2208713272543,842,0.44780840488025303,-158
E02000570,Islington,6,7,22.861351986070808,16.23433839592219,537.0,651.0,0.5462868769074263,0.6622583926754833,0.1159715157680569,-6.627013590148618,253.0,779.0,1210,1071,2281,1032.0,86.40377027619465,-526.0,20.909090909090907,161.0,931.0,1065.0,1169.0,2234.0,1092.0,67.09534467323188,-770.0,15.11737089201878,208.0,863.0,1071.0,78.69530907496711,-655.0,19.421101774042953,159.0,822.0,981.0,58.50402864816473,-663.0,13.60136869118905,-805.0,145.0,950.0,-244.0,60.0,-19.30842560296277,-5.791720017072127,-8.0,-90.0,-20.191280426802383,-5.819733082853903,0.4907275320970042,0.9219640508548882,0.5267727930535456,0.9279319606087736,concordant,concordant,0.0360452609565413,0.0059679097538852,4,615,760,496,840,1556,1342,346,271,2898,1375,161.28364389233954,-145,39.52442159383033,1336,143.768115942029,-344,0.5071929177425304,75,458,914,596,799,1353,1586,288,417,2939,1372,142.4334807757741,-456,33.85070214338507,1395,162.02926165362368,-203,0.49584387423202025,-129
E02000571,Islington,2,2,37.9650182505292,31.614917768317273,169.0,160.0,0.1719226856561546,0.1627670396744659,-0.0091556459816886,-6.350100482211925,511.0,134.0,825,860,1685,645.0,40.63738872403561,377.0,61.93939393939394,573.0,167.0,1013.0,987.0,2000.0,740.0,47.8455,406.0,56.564659427443246,542.0,177.0,719.0,56.93412462908012,365.0,63.0232558139535,636.0,200.0,836.0,63.6,436.0,64.43768996960486,625.0,743.0,118.0,29.0,95.0,7.208111275964392,-5.374734511950692,71.0,117.0,6.665875370919885,1.4144341556513638,0.4728739002932551,0.8094955489614243,0.4695431472081218,0.788,concordant,concordant,-0.0033307530851333,-0.0214955489614242,2,608,139,594,181,1018,1053,193,193,2071,747,40.80733944954128,469,59.72495088408645,775,51.91405118300338,413,0.4908015768725361,0,707,170,853,202,1256,1344,243,357,2600,877,46.22692307692308,537,56.28980891719745,1055,66.27153846153846,651,0.45393374741200826,-114
E02000572,Islington,1,1,43.131039621981095,35.59977105879728,87.0,70.0,0.0885045778229908,0.0712105798575788,-0.017293997965412,-7.531268563183815,771.0,0.0,893,981,1874,771.0,0.0,771.0,86.33818589025756,729.0,0.0,831.0,827.0,1658.0,729.0,0.0,729.0,87.72563176895306,777.0,0.0,777.0,0.0,777.0,79.20489296636084,670.0,0.0,670.0,0.0,670.0,81.01571946795647,733.0,733.0,0.0,-42.0,-42.0,0.0,1.3874458786955015,-107.0,-107.0,0.0,1.8108265015956275,0.4980620155038759,0.8260405549626467,0.5210864903502502,0.8437876960193004,concordant,concordant,0.0230244748463742,0.0177471410566536,1,967,0,964,0,1133,1172,240,191,2305,967,0.0,967,85.34863195057369,964,0.0,964,0.5007767995857069,49,999,0,923,0,1104,1081,273,254,2185,999,0.0,999,90.48913043478261,923,0.0,923,0.5197710718002081,19
E02000573,Islington,5,5,28.207348281069866,21.750924327176783,403.0,464.0,0.409969481180061,0.4720244150559511,0.0620549338758901,-6.456423953893083,327.0,882.0,977,1412,2389,1209.0,120.72582670573462,-555.0,33.469805527123846,411.0,810.0,1554.0,1349.0,2903.0,1221.0,114.67791939373062,-399.0,26.44787644787645,437.0,562.0,999.0,102.802009208874,-125.0,30.94900849858357,425.0,968.0,1393.0,141.71546675852565,-543.0,31.504818383988137,-187.0,488.0,675.0,156.0,12.0,-6.047907312004,-7.021929079247396,-418.0,394.0,38.91345754965165,0.5558098854045674,0.5475543478260869,0.9242360820426956,0.4671002295332823,0.9004478126076473,concordant,concordant,-0.0804541182928045,-0.0237882694350484,3,739,647,756,456,1356,1692,379,280,3048,1386,156.86778215223097,92,54.498525073746315,1212,113.10236220472441,300,0.5334872979214781,99,895,624,933,760,2012,1829,458,480,3841,1519,145.39963551158553,271,44.483101391650095,1693,184.60817495443894,173,0.4729140722291407,-22
E02000574,Islington,4,4,32.487012750264675,25.39780703695508,296.0,345.0,0.301119023397762,0.3509664292980671,0.0498474059003051,-7.089205713309596,516.0,772.0,1151,1478,2629,1288.0,151.52225180677064,-256.0,44.83058210251955,460.0,608.0,1078.0,1323.0,2401.0,1068.0,116.48479800083298,-148.0,42.67161410018553,541.0,563.0,1104.0,115.8550779764169,-22.0,36.60351826792964,605.0,536.0,1141.0,135.0603915035402,69.0,45.72940287226002,-5.0,495.0,500.0,108.0,-220.0,-35.03745380593766,-2.1589680023340208,91.0,37.0,19.205313527123295,9.12588460433038,0.5384615384615384,0.9098516546215292,0.4834766862833861,0.920033319450229,concordant,divergent,-0.0549848521781523,0.0101816648286999,3,810,761,672,557,1594,1723,443,245,3317,1571,185.8335845643654,49,50.81555834378921,1229,112.84413626771179,115,0.5610714285714286,198,770,606,976,529,1506,1827,428,504,3333,1376,140.0,164,51.12881806108898,1505,154.9066906690669,447,0.47761194029850745,-76
E02000575,Islington,5,5,26.664670174557628,21.646702497769848,437.0,470.0,0.444557477110885,0.4781281790437436,0.0335707019328586,-5.01796767678778,562.0,1403.0,1478,2060,3538,1965.0,222.86206896551724,-841.0,38.02435723951286,444.0,1027.0,1443.0,1742.0,3185.0,1471.0,143.16734693877552,-583.0,30.76923076923077,509.0,781.0,1290.0,112.35980780101752,-272.0,24.70873786407767,530.0,873.0,1403.0,145.27158555729983,-343.0,30.424799081515495,-439.0,486.0,925.0,258.0,-494.0,-79.69472202674172,-7.2551264702820895,-71.0,113.0,32.911777756282305,5.716061217437826,0.6036866359447005,0.9200113058224986,0.511830201809325,0.9023547880690738,concordant,concordant,-0.0918564341353754,-0.0176565177534248,3,1633,1085,947,574,2487,2441,1009,381,4928,2718,359.53835227272725,548,65.66143948532368,1521,110.30397727272727,373,0.6411889596602972,628,1284,807,1248,671,2232,2417,789,675,4649,2091,222.8840610884061,477,57.52688172043011,1919,180.1264788126479,577,0.5214463840399003,114
E02000576,Islington,3,4,33.18792029931828,26.248406675017893,280.0,325.0,0.2848423194303153,0.3306205493387589,0.0457782299084435,-6.939513624300385,533.0,473.0,980,1164,2144,1006.0,117.58815298507464,60.0,54.38775510204081,620.0,422.0,1229.0,1176.0,2405.0,1042.0,108.7900207900208,198.0,50.44751830756713,562.0,362.0,924.0,94.88992537313432,200.0,48.281786941580755,632.0,471.0,1103.0,123.77214137214138,161.0,53.74149659863946,103.0,556.0,453.0,138.0,36.0,-8.798132195053839,-3.940236794473684,-39.0,179.0,28.88221599900706,5.459709657058703,0.5212435233160622,0.9001865671641791,0.4857808857808858,0.8918918918918919,concordant,concordant,-0.0354626375351763,-0.0082946752722872,2,951,312,731,209,1396,1330,416,166,2726,1263,108.84519442406456,639,68.12320916905445,940,56.04512105649303,522,0.5733091239219247,250,1146,262,1091,258,1743,1630,514,454,3373,1408,89.01630595908686,884,65.7487091222031,1349,83.45034094278091,833,0.5107000362713094,60
E02000577,Kensington and Chelsea,1,1,48.76204338380331,48.5609447967714,29.0,2.0,0.0295015259409969,0.0020345879959308,-0.0274669379450661,-0.2010985870319075,434.0,0.0,507,567,1074,434.0,0.0,434.0,85.60157790927022,426.0,0.0,479.0,552.0,1031.0,426.0,0.0,426.0,88.93528183716074,522.0,0.0,522.0,0.0,522.0,92.06349206349206,494.0,0.0,494.0,0.0,494.0,89.4927536231884,392.0,392.0,0.0,-8.0,-8.0,0.0,3.333703927890525,-28.0,-28.0,0.0,-2.570738440303657,0.4539748953974895,0.8901303538175046,0.4630434782608695,0.8923375363724539,concordant,concordant,0.00906858286338,0.0022071825549493,1,512,0,588,0,595,633,88,66,1228,512,0.0,512,86.05042016806723,588,0.0,588,0.46545454545454545,22,564,0,671,0,621,734,142,182,1355,564,0.0,564,90.82125603864735,671,0.0,671,0.45668016194331984,-40
E02000578,Kensington and Chelsea,2,1,42.02997782683684,42.82580601324953,110.0,10.0,0.1119023397761953,0.0101729399796541,-0.1017293997965411,0.7958281864126917,246.0,40.0,440,360,800,286.0,12.3,206.0,55.90909090909091,194.0,37.0,286.0,317.0,603.0,231.0,11.903814262023218,157.0,67.83216783216784,249.0,107.0,356.0,33.30375,142.0,69.16666666666667,230.0,39.0,269.0,14.875621890547263,191.0,72.55520504731862,233.0,233.0,0.0,-49.0,-55.0,-0.3961857379767828,11.923076923076934,49.0,-87.0,-18.428128109452736,3.3885383806519513,0.4454828660436137,0.8025,0.462,0.8291873963515755,concordant,concordant,0.0165171339563863,0.0266873963515754,2,278,43,302,109,493,446,53,86,939,321,12.730564430244941,235,56.3894523326572,411,35.05644302449414,193,0.4385245901639344,-33,230,39,337,41,334,451,48,134,785,269,11.426751592356688,191,68.8622754491018,378,17.60127388535032,296,0.41576506955177744,-86
E02000579,Kensington and Chelsea,2,2,38.06222286675952,30.37523892123084,167.0,194.0,0.1698880976602238,0.1973550356052899,0.0274669379450661,-7.686983945528677,514.0,91.0,787,840,1627,605.0,28.74861708666257,423.0,65.31130876747142,477.0,82.0,699.0,746.0,1445.0,559.0,27.068512110726644,395.0,68.24034334763948,590.0,112.0,702.0,40.61462814996927,478.0,70.23809523809523,546.0,81.0,627.0,30.60622837370242,465.0,73.19034852546918,370.0,485.0,115.0,-28.0,-46.0,-1.680104975935926,2.9290345801680644,-13.0,-75.0,-10.008399776266849,2.9522532873739493,0.4628921193573068,0.803318992009834,0.4713322091062394,0.8207612456747405,concordant,concordant,0.0084400897489326,0.0174422536649064,2,647,95,643,114,967,971,180,131,1938,742,31.715686274509803,552,66.90796277145812,757,37.8235294117647,529,0.494996664442962,49,536,89,807,82,861,1061,162,315,1922,625,24.819979188345474,447,62.253193960511034,889,34.42976066597294,725,0.4128137384412153,-153
E02000580,Kensington and Chelsea,2,1,39.83334010283074,35.25206233893729,139.0,76.0,0.1414038657171922,0.0773143438453713,-0.0640895218718209,-4.581277763893446,701.0,139.0,949,973,1922,840.0,50.69667013527575,562.0,73.86722866174921,532.0,95.0,697.0,734.0,1431.0,627.0,35.31795946890286,437.0,76.3271162123386,677.0,99.0,776.0,34.87148803329865,578.0,69.57862281603289,516.0,76.0,592.0,27.40461215932914,440.0,70.29972752043598,600.0,600.0,0.0,-125.0,-213.0,-15.37871066637289,2.459887550589386,-138.0,-184.0,-7.466875873969507,0.7211047044030892,0.5198019801980198,0.8407908428720083,0.5143560295324036,0.8518518518518519,concordant,concordant,-0.0054459506656162,0.0110610089798435,2,825,140,753,116,1124,1104,175,131,2228,965,51.84021543985637,685,73.39857651245552,869,39.20466786355476,637,0.5261723009814613,44,641,102,665,78,846,923,149,189,1769,743,36.95986433013002,539,75.76832151300236,743,29.321650650084795,587,0.5,-40
E02000581,Kensington and Chelsea,2,1,41.13415795560427,41.39443757988922,120.0,14.0,0.1220752797558494,0.0142421159715157,-0.1078331637843336,0.2602796242849479,298.0,80.0,481,593,1074,378.0,22.197392923649907,218.0,61.95426195426196,264.0,59.0,411.0,476.0,887.0,323.0,17.560315670800453,205.0,64.23357664233576,390.0,88.0,478.0,31.955307262569832,302.0,65.7672849915683,309.0,62.0,371.0,21.598647125140925,247.0,64.91596638655463,312.0,312.0,0.0,-13.0,-55.0,-4.637077252849455,2.2793146880738036,-55.0,-107.0,-10.356660137428907,-0.8513186050136738,0.441588785046729,0.7970204841713222,0.4654178674351585,0.7824126268320181,concordant,concordant,0.0238290823884295,-0.0146078573393041,2,374,85,448,89,582,713,101,120,1295,459,24.54826254826255,289,64.26116838487972,537,30.78918918918919,359,0.4608433734939759,-19,343,62,395,64,523,599,112,123,1122,405,18.953654188948306,281,65.5831739961759,459,22.53119429590018,331,0.46875,-11
E02000582,Kensington and Chelsea,7,7,18.32628590024807,16.725240580519117,664.0,637.0,0.6754832146490336,0.6480162767039674,-0.0274669379450661,-1.6010453197289571,255.0,655.0,890,1130,2020,910.0,82.68564356435644,-400.0,28.651685393258425,192.0,481.0,829.0,900.0,1729.0,673.0,53.41353383458647,-289.0,23.16043425814234,245.0,481.0,726.0,58.33910891089109,-236.0,21.68141592920354,256.0,480.0,736.0,71.06998264893002,-224.0,28.444444444444443,-151.0,235.0,386.0,111.0,-237.0,-29.272109729769973,-5.491251135116084,12.0,10.0,12.73087373803893,6.763028515240904,0.5562347188264058,0.80990099009901,0.4776437189496096,0.814921920185078,concordant,concordant,-0.0785909998767961,0.005020930086068,5,556,628,504,472,1168,1353,278,223,2521,1184,138.50376834589449,-72,47.6027397260274,976,94.36255454184847,32,0.5481481481481482,55,425,465,592,465,1030,1214,201,314,2244,890,88.06818181818181,-40,41.262135922330096,1057,122.67379679144385,127,0.4571135079609656,-113
E02000583,Kensington and Chelsea,7,7,18.67698141448719,16.841671646078712,651.0,634.0,0.6622583926754833,0.6449643947100712,-0.017293997965412,-1.8353097684084825,188.0,497.0,789,878,1667,685.0,56.0503899220156,-309.0,23.827629911280106,197.0,367.0,690.0,632.0,1322.0,564.0,54.68910741301059,-170.0,28.550724637681157,209.0,428.0,637.0,53.66046790641872,-219.0,23.804100227790435,176.0,382.0,558.0,50.85627836611195,-206.0,27.848101265822784,-46.0,232.0,278.0,139.0,-121.0,-1.361282509005008,4.723094726401051,13.0,-79.0,-2.8041895403067656,4.044001038032349,0.5181543116490166,0.7930413917216557,0.5026737967914439,0.848714069591528,concordant,concordant,-0.0154805148575727,0.0556726778698722,5,403,477,455,406,979,1100,190,222,2079,880,92.46320346320347,-74,41.16445352400409,861,88.85521885521885,49,0.5054566341183228,-32,354,342,514,366,839,954,149,322,1793,696,67.52258784160625,12,42.19308700834327,880,104.92136084774121,148,0.4416243654822335,-173
E02000584,Kensington and Chelsea,9,9,12.80890083516752,11.600910576314122,808.0,803.0,0.8219735503560529,0.8168870803662258,-0.005086469989827,-1.207990258853398,19.0,770.0,860,904,1764,789.0,8.293650793650794,-751.0,2.2093023255813953,15.0,689.0,802.0,800.0,1602.0,704.0,6.451310861423221,-674.0,1.8703241895261848,22.0,683.0,705.0,8.51814058956916,-661.0,2.433628318584071,35.0,666.0,701.0,14.55056179775281,-631.0,4.375,-596.0,41.0,637.0,77.0,-85.0,-1.8423399322275733,-0.3389781360552104,30.0,-4.0,6.032421208183649,1.9413716814159292,0.5281124497991968,0.8469387755102041,0.501067615658363,0.8770287141073658,concordant,concordant,-0.0270448341408338,0.0300899385971616,7,143,865,91,794,1027,1118,167,214,2145,1008,57.666666666666664,-722,13.924050632911392,885,33.68484848484849,-703,0.5324881141045958,-47,92,872,89,732,969,1052,167,252,2021,964,39.69520039584364,-780,9.494324045407637,821,32.23552696684809,-643,0.5400560224089636,-85
E02000585,Kensington and Chelsea,7,7,20.16497963239504,16.70170442499692,612.0,640.0,0.6225839267548321,0.6510681586978637,0.0284842319430316,-3.463275207398119,262.0,455.0,877,919,1796,717.0,66.37527839643653,-193.0,29.874572405929307,262.0,422.0,809.0,741.0,1550.0,684.0,71.3316129032258,-160.0,32.38566131025958,302.0,432.0,734.0,72.64142538975501,-130.0,32.861806311207836,214.0,446.0,660.0,61.57677419354839,-232.0,28.879892037786774,-99.0,276.0,375.0,33.0,-33.0,4.9563345067892755,2.511088904330272,-102.0,-74.0,-11.064651196206626,-3.9819142734210615,0.4941419710544452,0.8079064587973274,0.5089285714285714,0.8670967741935484,concordant,concordant,0.0147866003741262,0.0591903153962209,5,472,448,545,414,1063,1148,186,229,2211,920,95.63817277250114,24,44.402634054562554,959,102.04884667571234,131,0.48962213943587013,-43,475,402,564,425,996,1054,187,313,2050,877,93.14634146341463,73,47.69076305220884,989,116.92682926829268,139,0.469989281886388,-126
E02000586,Kensington and Chelsea,9,9,11.434909092032438,9.498918296739854,857.0,877.0,0.8718209562563581,0.8921668362156663,0.0203458799593081,-1.935990795292584,79.0,861.0,959,1106,2065,940.0,32.938983050847455,-782.0,8.237747653806048,21.0,549.0,744.0,742.0,1486.0,570.0,7.7584118438761775,-528.0,2.82258064516129,27.0,637.0,664.0,8.328813559322034,-610.0,2.4412296564195297,22.0,562.0,584.0,8.320323014804845,-540.0,2.964959568733154,-462.0,68.0,530.0,254.0,-370.0,-25.180571206971276,-5.415167008644758,70.0,-80.0,-0.0084905445171887,0.5237299123136241,0.5860349127182045,0.7767554479418887,0.4939341421143847,0.7765814266487214,concordant,concordant,-0.0921007706038197,-0.0001740212931672,8,74,1249,20,990,1206,1341,247,235,2547,1323,36.28818217510797,-1175,6.135986733001658,1010,7.773851590106007,-970,0.5670810115730819,12,14,922,20,804,905,1001,161,259,1906,936,6.772298006295908,-908,1.5469613259668509,824,8.436516264428121,-784,0.5318181818181819,-98
