msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt
E02000531,Hounslow,6,5,21.787476592505854,22.938781030444968,13820.629586260733,12961.863387978143,0.4254857947866737,0.3946493541583895,-0.030836440628284223,1.151304437939114,477.0,400.0,1047,1042,2089,877.0,91.33556725706079,77.0,45.55873925501432,439.0,439.0,964.0,1318.0,2282.0,878.0,84.45267309377739,0.0,45.53941908713693,128.0,494.0,366.0
E02000532,Hounslow,8,8,16.780207191480017,14.998077953447519,17978.410957400087,20165.64833113746,0.5534884230466132,0.6139827162080581,0.060494293161444945,-1.782129238032498,175.0,462.0,786,812,1598,637.0,50.5944931163955,-287.0,22.264631043256998,185.0,339.0,796.0,736.0,1532.0,524.0,40.93668407310705,-154.0,23.241206030150753,-201.0,185.0,386.0
E02000533,Hounslow,8,7,16.819754185326346,15.51448368270605,17584.76119580753,19094.169723677944,0.5413694106214989,0.5813594484130417,0.039990037791542754,-1.3052705026202958,148.0,463.0,815,768,1583,611.0,43.287428932406826,-315.0,18.15950920245399,143.0,386.0,793.0,808.0,1601.0,529.0,34.477201748906936,-243.0,18.0327868852459,1.0,313.0,312.0
E02000534,Hounslow,9,8,13.053267386130136,13.722152397260274,20671.79843444227,20317.909246575342,0.6364078084613716,0.6186185984220965,-0.017789210039275027,0.6688850111301381,45.0,483.0,720,604,1324,528.0,16.41616314199396,-438.0,6.25,29.0,424.0,686.0,682.0,1368.0,453.0,8.988304093567251,-395.0,4.227405247813411,-372.0,62.0,434.0
E02000535,Hounslow,7,6,19.449542561066664,19.51728330666667,14577.67872,14859.241066666667,0.44879252262791697,0.4524187390898388,0.0036262164619218495,0.06774074560000543,88.0,473.0,575,777,1352,561.0,30.78698224852071,-385.0,15.304347826086955,36.0,428.0,560.0,826.0,1386.0,464.0,11.116883116883116,-392.0,6.428571428571428,-427.0,42.0,469.0
E02000536,Hounslow,7,6,19.35540429305104,20.89095451210565,15027.73378052615,13988.710302903259,0.46264804447158886,0.4259137225338954,-0.03673432193769344,1.5355502190546098,141.0,425.0,662,779,1441,566.0,41.585704371963914,-284.0,21.299093655589125,139.0,314.0,821.0,749.0,1570.0,453.0,27.8,-175.0,16.930572472594395,-192.0,161.0,353.0
E02000537,Hounslow,9,7,12.079654327429806,16.15282645788337,21497.9813174946,17847.186285097192,0.6618429073793054,0.5433925918005478,-0.11845031557875763,4.073172130453566,21.0,882.0,723,1026,1749,903.0,10.590051457975987,-861.0,2.904564315352697,21.0,641.0,926.0,925.0,1851.0,662.0,7.27228525121556,-620.0,2.267818574514039,-449.0,114.0,563.0
E02000538,Hounslow,5,5,24.456577800356133,22.202656960301667,11156.076359065675,12960.698229810412,0.3434541087083823,0.39461387863263947,0.05115976992425719,-2.253920840054466,328.0,200.0,648,811,1459,528.0,44.962302947224124,128.0,50.617283950617285,296.0,138.0,748.0,1032.0,1780.0,434.0,22.948314606741572,158.0,39.57219251336899,-185.0,172.0,357.0
E02000539,Hounslow,6,6,22.174010018244847,20.988940339354134,13480.013136288999,14997.469074986317,0.4149994808290437,0.45662736192261355,0.04162788109356985,-1.185069678890713,666.0,273.0,1297,802,2099,939.0,86.62124821343497,393.0,51.349267540478024,494.0,208.0,987.0,839.0,1826.0,702.0,56.271631982475355,286.0,50.050658561296856,95.0,386.0,291.0
E02000540,Hounslow,7,6,18.06625020663562,20.839676367869615,16003.483993015134,14099.184419868063,0.4926877653166411,0.4292773237080764,-0.06341044160856468,2.7734261612339957,255.0,402.0,877,867,1744,657.0,58.778669724770644,-147.0,29.076396807297606,277.0,504.0,1309.0,1203.0,2512.0,781.0,55.57643312101911,-227.0,21.161191749427044,-268.0,308.0,576.0
E02000541,Hounslow,5,4,27.914696938384587,24.003567947217196,9826.214004469512,12258.043098861339,0.3025125917267875,0.3732201649878619,0.07070757326107441,-3.9111289911673914,385.0,133.0,639,884,1523,518.0,33.62114248194353,252.0,60.25039123630673,448.0,100.0,798.0,943.0,1741.0,548.0,25.7323377369328,348.0,56.14035087719298,381.0,467.0,86.0
E02000542,Hounslow,6,4,23.85027243643129,24.035698059714715,11576.178966953132,11784.992114822362,0.3563875059095231,0.35881719993978695,0.0024296940302638292,0.18542562328342527,544.0,388.0,983,1031,2014,932.0,104.80238331678252,156.0,55.340793489318415,413.0,347.0,1029.0,1152.0,2181.0,760.0,65.70884915176525,66.0,40.136054421768705,493.0,595.0,102.0
E02000543,Hounslow,7,5,19.42782170156198,21.482577060116746,15007.44643846239,13901.42036236828,0.4620234726452309,0.42325600908440747,-0.038767463560823445,2.0547553585547647,359.0,701.0,1284,1417,2701,1060.0,93.17252869307664,-342.0,27.9595015576324,292.0,627.0,1725.0,1723.0,3448.0,919.0,53.09860788863109,-335.0,16.92753623188406,320.0,691.0,371.0
E02000544,Hounslow,9,8,12.509111955768082,14.279776210400478,20954.500298864317,19683.567124925285,0.6451111476776158,0.599304808334103,-0.04580633934351275,1.7706642546323952,53.0,421.0,575,560,1135,474.0,19.659030837004405,-368.0,9.217391304347826,28.0,388.0,536.0,563.0,1099.0,416.0,9.885350318471337,-360.0,5.223880597014925,-331.0,61.0,392.0
E02000545,Hounslow,5,4,26.679520784565167,25.576557938913496,11509.325017486593,12313.434949871766,0.35432932139297435,0.37490667853707726,0.020577357144102915,-1.1029628456516711,505.0,134.0,703,683,1386,639.0,48.82395382395382,371.0,71.83499288762447,460.0,49.0,698.0,635.0,1333.0,509.0,16.909227306826708,411.0,65.90257879656161,461.0,503.0,42.0
E02000546,Hounslow,7,5,20.019489786669393,21.024059405940594,14143.623762376237,13699.920383790957,0.4354295844583535,0.4171209470159224,-0.018308637442431108,1.0045696192712015,139.0,518.0,742,853,1595,657.0,45.1423197492163,-379.0,18.733153638814017,82.0,416.0,740.0,841.0,1581.0,498.0,21.57621758380772,-334.0,11.081081081081082,-60.0,209.0,269.0
E02000547,Hounslow,5,6,24.260748148558758,20.50548810723644,11754.523987099376,14388.527816972384,0.3618780859275715,0.43808695094910444,0.07620886502153296,-3.755260041322316,353.0,100.0,711,702,1413,453.0,24.982307147912245,253.0,49.648382559774966,384.0,89.0,785.0,600.0,1385.0,473.0,24.67581227436823,295.0,48.9171974522293,-197.0,151.0,348.0
E02000548,Hounslow,5,4,27.874376212968716,27.051314066708102,9226.188108556038,9711.560182307852,0.28404002550815954,0.29568749793897975,0.011647472430820205,-0.8230621462606145,449.0,97.0,836,539,1375,546.0,31.67490909090909,352.0,53.70813397129187,305.0,57.0,699.0,517.0,1216.0,362.0,14.296875,248.0,43.63376251788269,409.0,462.0,53.0
E02000549,Hounslow,6,5,23.20499315341408,22.363031332280148,11909.012374934176,12647.705195717044,0.36663420894446697,0.38508419180724157,0.018449982862774605,-0.8419618211339319,326.0,377.0,915,728,1643,703.0,74.80340839926963,-51.0,35.62841530054644,321.0,318.0,917.0,724.0,1641.0,639.0,62.20475319926874,3.0,35.00545256270447,138.0,369.0,231.0
E02000550,Hounslow,5,4,26.418272232927176,26.45205352662392,10001.601870218192,10327.855124988384,0.30791213195672035,0.31445180626563096,0.006539674308910615,0.03378129369674454,409.0,125.0,790,665,1455,534.0,35.13745704467354,284.0,51.77215189873417,367.0,63.0,720.0,671.0,1391.0,430.0,16.621854780733287,304.0,50.97222222222222,379.0,432.0,53.0
E02000551,Hounslow,3,2,36.193148911344345,31.84457972309067,6190.784278695846,7669.825480125056,0.19059122833248712,0.23352288028635534,0.04293165195386822,-4.3485691882536734,613.0,9.0,679,641,1320,622.0,4.179545454545455,604.0,90.279823269514,544.0,16.0,609.0,425.0,1034.0,560.0,8.41779497098646,528.0,89.32676518883416,548.0,554.0,6.0
E02000552,Hounslow,7,7,18.195152392101217,17.81200153718813,15506.125812936029,16488.20078041859,0.4773759563122969,0.5020156126056079,0.024639656293310996,-0.38315085491308665,138.0,338.0,774,421,1195,476.0,39.032635983263596,-200.0,17.829457364341085,104.0,263.0,650.0,437.0,1087.0,367.0,25.162833486660535,-159.0,16.0,-206.0,72.0,278.0
E02000553,Hounslow,5,5,26.296400016053706,21.705608289550497,11154.215849387041,14005.411996497372,0.34339683053343517,0.42642223835395726,0.08302540782052209,-4.590791726503209,281.0,68.0,463,337,800,349.0,23.885,213.0,60.69114470842333,231.0,60.0,387.0,317.0,704.0,291.0,19.6875,171.0,59.68992248062015,65.0,165.0,100.0
E02000554,Islington,1,1,44.32032990885153,36.66239345756532,3661.615353453514,5574.686347984606,0.11272752150278662,0.16973226001658162,0.057004738513795006,-7.657936451286204,802.0,0.0,917,1068,1985,802.0,0.0,802.0,87.45910577971647,790.0,0.0,973.0,1090.0,2063.0,790.0,0.0,790.0,81.19218910585818,787.0,787.0,0.0
E02000555,Islington,3,4,34.28040687204279,26.463004525817734,6855.125282863608,10650.2627031475,0.21104381758708232,0.3242681373507338,0.11322431976365147,-7.817402346225055,446.0,352.0,989,1099,2088,798.0,75.18773946360153,94.0,45.096056622851364,497.0,384.0,1091.0,1197.0,2288.0,881.0,83.41258741258741,113.0,45.554537121906506,17.0,483.0,466.0
E02000556,Islington,3,3,35.34278770796043,28.72032585963259,6296.588789448893,8884.077060763071,0.19384855579856206,0.2704931512837374,0.07664459548517535,-6.622461848327841,621.0,433.0,1305,1367,2672,1054.0,100.63360778443113,188.0,47.58620689655172,767.0,654.0,1780.0,1748.0,3528.0,1421.0,142.18197278911563,113.0,43.08988764044944,494.0,980.0,486.0
E02000557,Islington,2,2,39.607912012948795,32.96260871100648,4889.787875220718,7249.672277810477,0.15053838665170607,0.2207304919562318,0.07019210530452571,-6.645303301942313,637.0,151.0,898,961,1859,788.0,51.74125874125874,486.0,70.93541202672606,679.0,163.0,1076.0,1125.0,2201.0,842.0,50.284870513403,516.0,63.10408921933085,622.0,768.0,146.0
E02000558,Islington,1,1,51.54157005471679,41.073897152700376,1983.070118553045,4104.811125747289,0.06105135516757111,0.12497902587222294,0.06392767070465183,-10.467672902016417,681.0,0.0,846,992,1838,681.0,0.0,681.0,80.49645390070921,908.0,0.0,1189.0,1287.0,2476.0,908.0,0.0,908.0,76.36669470142976,932.0,932.0,0.0
E02000559,Islington,4,6,29.656267623821634,19.866103088566167,9136.37617836301,15985.76528942524,0.2812750501312422,0.4867179786087334,0.20544292847749118,-9.790164535255467,390.0,613.0,1223,1186,2409,1003.0,99.24034869240349,-223.0,31.888798037612425,362.0,627.0,1341.0,1248.0,2589.0,989.0,87.6685979142526,-265.0,26.994780014914245,-548.0,244.0,792.0
E02000560,Islington,3,4,35.357012063238194,26.430689837598425,6532.251599409449,10315.921505905511,0.20110373743640939,0.314088463826133,0.1129847263897236,-8.926322225639769,539.0,517.0,1103,1292,2395,1056.0,116.35198329853863,22.0,48.866727107887584,433.0,624.0,1205.0,1569.0,2774.0,1057.0,97.40158615717375,-191.0,35.933609958506224,-300.0,391.0,691.0
E02000561,Islington,4,7,28.56960005084746,17.51918631961259,9066.128692493947,16621.28353510896,0.2791123912472737,0.5060675780997734,0.2269551868524997,-11.050413731234869,373.0,577.0,884,1157,2041,950.0,105.44879960803527,-204.0,42.19457013574661,305.0,412.0,915.0,1045.0,1960.0,717.0,64.11224489795919,-107.0,33.33333333333333,-559.0,141.0,700.0
E02000562,Islington,3,5,33.802378728252336,23.776850937254462,6946.596138736109,12134.270063980244,0.21385986511717595,0.36945165217331155,0.1555917870561356,-10.025527790997874,384.0,325.0,883,995,1878,709.0,66.45367412140575,59.0,43.4881087202718,390.0,341.0,882.0,949.0,1831.0,731.0,72.63244128891316,49.0,44.21768707482993,-246.0,255.0,501.0
E02000563,Islington,2,1,40.52524300996755,36.07100637459434,4573.966156699119,5770.238409828466,0.1408154102795123,0.1756862260939126,0.0348708158144003,-4.454236635373206,734.0,180.0,1106,1109,2215,914.0,59.64785553047404,554.0,66.36528028933093,641.0,169.0,1113.0,1112.0,2225.0,810.0,48.68719101123595,472.0,57.59209344115005,899.0,899.0,0.0
E02000564,Islington,2,3,40.2459943447628,28.143238711292877,4493.8304368248,10014.402720974877,0.138348329438606,0.3049081330220094,0.16655980358340342,-12.102755633469922,960.0,261.0,1451,1609,3060,1221.0,81.88235294117646,699.0,66.16126809097175,1157.0,287.0,1949.0,1948.0,3897.0,1444.0,85.20887862458301,870.0,59.36377629553618,552.0,1028.0,476.0
E02000565,Islington,2,3,41.560490056766575,30.05893744323342,4587.689146230699,8783.93176657584,0.14123789010007695,0.2674440313779028,0.12620614127782584,-11.501552613533153,476.0,150.0,882,1000,1882,626.0,37.93836344314559,326.0,53.96825396825397,518.0,234.0,932.0,1004.0,1936.0,752.0,62.60950413223141,284.0,55.5793991416309,126.0,467.0,341.0
E02000566,Islington,4,6,28.87311707060755,19.400200328407223,9365.583470169677,15163.078708264915,0.2883314903691176,0.46166967203339765,0.17333818166428006,-9.472916742200326,362.0,544.0,938,1052,1990,906.0,98.95879396984924,-182.0,38.59275053304904,399.0,531.0,1232.0,1116.0,2348.0,930.0,90.23381601362863,-132.0,32.38636363636363,-415.0,257.0,672.0
E02000567,Islington,2,3,37.563128485818055,27.776161795226564,5549.976738152888,9577.62789692148,0.17086314691684282,0.29160966681651085,0.12074651989966803,-9.786966690591491,692.0,216.0,1218,1364,2582,908.0,57.89000774593338,476.0,56.81444991789819,721.0,171.0,1362.0,1303.0,2665.0,892.0,46.263039399624766,550.0,52.93685756240822,386.0,665.0,279.0
E02000568,Islington,1,2,42.89279499781297,31.54204006648587,3955.198757763975,7619.826261919342,0.12176586287063529,0.23200055601995312,0.11023469314931783,-11.3507549313271,1067.0,0.0,1280,1242,2522,1067.0,0.0,1067.0,83.359375,1249.0,0.0,1675.0,1410.0,3085.0,1249.0,0.0,1249.0,74.56716417910447,935.0,1076.0,141.0
E02000569,Islington,2,3,39.74481586178413,29.2265388215859,5369.131332599119,10232.403359030837,0.16529558932944766,0.31154559003260374,0.14625000070315608,-10.518277040198232,682.0,157.0,996,1221,2217,839.0,48.29679747406405,525.0,68.47389558232932,644.0,207.0,1083.0,1304.0,2387.0,851.0,55.847507331378296,437.0,59.46445060018467,297.0,610.0,313.0
E02000570,Islington,6,7,22.970233934255695,16.23433839592219,12050.569957349422,17813.98637262041,0.3709922405439758,0.5423817553471078,0.17138951480313197,-6.735895538333505,251.0,779.0,1210,1071,2281,1030.0,85.72073651907058,-528.0,20.743801652892564,161.0,931.0,1149.0,1253.0,2402.0,1092.0,62.402581182348044,-770.0,14.012184508268058,-805.0,145.0,950.0
E02000571,Islington,2,2,38.64068861079991,31.614917768317273,5702.694824109343,7718.527896034057,0.17556476892153633,0.2350057208632949,0.05944095194175858,-7.02577084248264,511.0,134.0,825,860,1685,645.0,40.63738872403561,377.0,61.93939393939394,577.0,167.0,1063.0,1037.0,2100.0,744.0,45.885238095238094,410.0,54.280338664158045,625.0,743.0,118.0
E02000572,Islington,1,1,43.47109238089926,35.59977105879728,4166.753988619882,5850.278031908959,0.12827886178867934,0.17812318937732793,0.049844327588648596,-7.871321322101977,771.0,0.0,893,981,1874,771.0,0.0,771.0,86.33818589025756,729.0,0.0,874.0,870.0,1744.0,729.0,0.0,729.0,83.4096109839817,733.0,733.0,0.0
E02000573,Islington,5,5,28.259467751978892,21.75092432717678,9034.111767810027,13139.184802110818,0.27812670918693516,0.40004825240868397,0.12192154322174881,-6.508543424802113,326.0,882.0,977,1412,2389,1208.0,120.35663457513604,-556.0,33.36745138178096,414.0,810.0,1667.0,1462.0,3129.0,1224.0,107.17162032598274,-396.0,24.83503299340132,-187.0,488.0,675.0
E02000574,Islington,3,4,32.63928990152689,25.397807036955076,7266.637641071034,10697.057202921,0.22371275294227674,0.32569288767875415,0.1019801347364774,-7.241482864571811,588.0,522.0,1151,1478,2629,1110.0,116.75009509319133,66.0,51.08601216333623,539.0,400.0,1140.0,1385.0,2525.0,939.0,85.38613861386139,139.0,47.280701754385966,-5.0,495.0,500.0
E02000575,Islington,5,5,26.56012536602994,21.646702497769848,10542.562209602478,13796.079765090693,0.32456628931723663,0.4200487079859546,0.09548241866871798,-4.913422868260092,547.0,1403.0,1478,2060,3538,1950.0,216.91379310344828,-856.0,37.00947225981056,448.0,1027.0,1592.0,1891.0,3483.0,1475.0,132.0976169968418,-579.0,28.14070351758794,-439.0,486.0,925.0
E02000576,Islington,3,4,33.261103971904085,26.248406675017893,6948.883947745168,10103.804044380817,0.21393029824965115,0.30763013166425573,0.09369983341460458,-7.012697296886191,513.0,490.0,980,1164,2144,1003.0,117.24347014925372,23.0,52.346938775510196,609.0,423.0,1405.0,1352.0,2757.0,1032.0,93.43743199129489,186.0,43.345195729537366,103.0,556.0,453.0
E02000577,Kensington and Chelsea,1,1,48.7766905794177,48.56094479677141,2464.494378783511,2596.901556644566,0.07587261802793888,0.0790677614372356,0.003195143409296719,-0.21574578264629451,434.0,0.0,507,567,1074,434.0,0.0,434.0,85.60157790927022,426.0,0.0,526.0,599.0,1125.0,426.0,0.0,426.0,80.98859315589354,392.0,392.0,0.0
E02000578,Kensington and Chelsea,2,1,41.94020499575336,42.82580601324953,4104.72515712587,3908.4557499575335,0.1263692247129447,0.11900060132619454,-0.007368623386750164,0.885601017496171,246.0,40.0,440,360,800,286.0,12.3,206.0,55.90909090909091,194.0,37.0,298.0,329.0,627.0,231.0,11.448165869218501,157.0,65.1006711409396,233.0,233.0,0.0
E02000579,Kensington and Chelsea,2,2,38.01874373529762,30.375238921230846,5699.819531899727,8441.947606035405,0.1754762493657942,0.25703165284482415,0.08155540347902995,-7.643504814066773,515.0,91.0,787,840,1627,606.0,28.80454824830977,424.0,65.43837357052097,476.0,82.0,765.0,812.0,1577.0,558.0,24.750792644261256,394.0,62.22222222222222,370.0,485.0,115.0
E02000580,Kensington and Chelsea,2,1,39.85019907105166,35.25206233893729,4706.1445576144315,5851.3076451098295,0.14488469175587806,0.17815453797070482,0.03326984621482676,-4.598136732114369,699.0,139.0,949,973,1922,838.0,50.552029136316335,560.0,73.65648050579557,531.0,95.0,741.0,778.0,1519.0,626.0,33.2093482554312,436.0,71.65991902834008,600.0,600.0,0.0
E02000581,Kensington and Chelsea,2,1,41.13007650901861,41.39443757988922,4553.067177957677,3913.4537707711975,0.14017200843413818,0.11915277587295084,-0.021019232561187345,0.26436107087061345,298.0,80.0,481,593,1074,378.0,22.197392923649907,218.0,61.95426195426196,267.0,59.0,492.0,557.0,1049.0,326.0,15.01715919923737,208.0,54.268292682926834,312.0,312.0,0.0
E02000582,Kensington and Chelsea,7,7,18.417566180574937,16.72524058051912,15612.628104939995,17503.23639408317,0.4806547658684808,0.5329203627476303,0.0522655968791495,-1.692325600055817,255.0,651.0,890,1130,2020,906.0,82.18069306930693,-396.0,28.651685393258425,192.0,477.0,904.0,975.0,1879.0,669.0,48.74081958488558,-285.0,21.238938053097346,-151.0,235.0,386.0
E02000583,Kensington and Chelsea,7,7,18.636413611031312,16.841671646078716,15557.815139327779,17389.486785406494,0.4789672784720085,0.5294570328037539,0.05048975433174541,-1.7947419649525962,188.0,504.0,789,878,1667,692.0,56.83983203359328,-316.0,23.827629911280102,197.0,362.0,768.0,710.0,1478.0,559.0,48.250338294993234,-165.0,25.651041666666668,-46.0,232.0,278.0
E02000584,Kensington and Chelsea,9,9,12.843724844838507,11.600910576314122,20608.698923369222,22725.318049398353,0.6344652091425781,0.6919168812994262,0.0574516721568481,-1.2428142685243841,19.0,701.0,860,904,1764,720.0,7.550453514739229,-682.0,2.2093023255813953,15.0,650.0,913.0,911.0,1824.0,665.0,5.345394736842105,-635.0,1.642935377875137,-596.0,41.0,637.0
E02000585,Kensington and Chelsea,7,7,20.263867378158512,16.70170442499692,15111.574140268705,17903.012572414642,0.4652291773988272,0.5450923326152309,0.07986315521640375,-3.562162953161593,262.0,457.0,877,919,1796,719.0,66.66703786191536,-195.0,29.874572405929307,262.0,421.0,906.0,838.0,1744.0,683.0,63.24655963302752,-159.0,28.918322295805737,-99.0,276.0,375.0
E02000586,Kensington and Chelsea,9,9,11.428768139454425,9.498918296739854,22301.574850299403,25202.70139720559,0.6865825641986147,0.7673456764464008,0.0807631122477861,-1.929849842714571,79.0,813.0,959,1106,2065,892.0,31.10266343825666,-734.0,8.237747653806048,21.0,534.0,820.0,818.0,1638.0,555.0,6.846153846153846,-513.0,2.5609756097560976,-462.0,68.0,530.0
E02000587,Kensington and Chelsea,9,9,13.290976755807671,11.369962992976768,20373.79956780119,23150.808481901673,0.6272335314266728,0.7048717720710533,0.07763824064438052,-1.9210137628309027,16.0,687.0,815,882,1697,703.0,6.477312905126694,-671.0,1.96319018404908,13.0,574.0,894.0,818.0,1712.0,587.0,4.358644859813084,-561.0,1.45413870246085,-477.0,74.0,551.0
E02000588,Kensington and Chelsea,9,9,11.307847071604938,11.116954691358025,22405.172839506173,23205.516049382717,0.6897719610709369,0.7065374512660674,0.016765490195130517,-0.1908923802469129,22.0,608.0,952,853,1805,630.0,7.410526315789474,-586.0,2.3109243697478994,30.0,442.0,890.0,752.0,1642.0,472.0,8.07551766138855,-412.0,3.3707865168539324,-320.0,99.0,419.0
E02000589,Kensington and Chelsea,7,7,17.86287729842447,16.74312407321594,16263.925278035218,17988.74235403151,0.5007057840661049,0.5477025439663717,0.04699675990026686,-1.1197532252085267,665.0,709.0,1313,1266,2579,1374.0,182.81698332687088,-44.0,50.64737242955065,477.0,498.0,1327.0,1087.0,2414.0,975.0,98.40347970173985,-21.0,35.9457422758101,43.0,502.0,459.0
E02000590,Kensington and Chelsea,7,6,19.40467648652328,20.742080588075144,14809.39177783828,14652.741900353934,0.45592610608454776,0.44613146694537614,-0.009794639139171613,1.337404101551865,345.0,331.0,723,793,1516,676.0,75.32651715039577,14.0,47.71784232365145,253.0,248.0,790.0,628.0,1418.0,501.0,44.248236953455574,5.0,32.0253164556962,289.0,437.0,148.0
E02000591,Kensington and Chelsea,4,3,30.34948781634772,28.766785788458684,8173.9865005192105,9153.70642337932,0.2516466504685429,0.27870254607780176,0.027055895609258862,-1.582702027889038,597.0,168.0,744,792,1536,765.0,65.296875,429.0,80.24193548387096,600.0,141.0,901.0,810.0,1711.0,741.0,49.4447691408533,459.0,66.59267480577137,564.0,655.0,91.0
E02000592,Kensington and Chelsea,9,9,12.958946830895922,11.406496805338634,20522.90770978276,22877.895357092148,0.6318240166794766,0.6965623966962656,0.064738380016789,-1.5524500255572882,8.0,867.0,842,1133,1975,875.0,3.511898734177215,-859.0,0.9501187648456058,11.0,658.0,916.0,927.0,1843.0,669.0,3.927292457948996,-647.0,1.2008733624454149,-574.0,53.0,627.0
E02000593,Kensington and Chelsea,5,6,24.282303960862027,19.467518825860793,12335.184171414418,15659.381223680952,0.3797544538949085,0.47678057555964415,0.09702612166473568,-4.814785135001234,669.0,327.0,955,1142,2097,996.0,104.32188841201717,342.0,70.05235602094241,674.0,241.0,1185.0,1146.0,2331.0,915.0,69.68425568425569,433.0,56.87763713080168,329.0,609.0,280.0
E02000594,Kensington and Chelsea,8,8,14.27953525743329,12.73174548919949,19619.495298602287,21910.84129606099,0.6040113077582134,0.6671185390348614,0.06310723127664797,-1.5477897682338,240.0,423.0,676,736,1412,663.0,71.89801699716713,-183.0,35.50295857988166,105.0,326.0,530.0,613.0,1143.0,431.0,29.94750656167979,-221.0,19.81132075471698,-172.0,127.0,299.0
E02000595,Kensington and Chelsea,8,8,15.030075458930899,14.963156975228163,19221.314602346807,19332.51734028683,0.5917528047025061,0.5886164090941064,-0.0031363956083997335,-0.0669184837027359,181.0,419.0,754,762,1516,600.0,50.025725593667545,-238.0,24.005305039787796,148.0,447.0,746.0,765.0,1511.0,595.0,43.78292521508934,-299.0,19.839142091152816,-233.0,163.0,396.0
E02000596,Kensington and Chelsea,8,8,14.745481123757038,12.341827482927998,19155.01928836708,21851.44279381814,0.5897118184953845,0.6653100351302563,0.07559821663487187,-2.40365364082904,213.0,875.0,918,1272,2190,1088.0,85.1027397260274,-662.0,23.202614379084967,219.0,584.0,982.0,984.0,1966.0,803.0,65.05391658189217,-365.0,22.301425661914458,-307.0,228.0,535.0
E02000597,Kensington and Chelsea,4,2,30.039258553372715,32.16868196180794,8956.418601456244,8536.809451847781,0.2757348254866155,0.2599199078019663,-0.01581491768464921,2.129423408435226,467.0,97.0,646,552,1198,564.0,37.81218697829716,370.0,72.29102167182663,350.0,72.0,530.0,529.0,1059.0,422.0,23.796033994334277,278.0,66.0377358490566,369.0,392.0,23.0
E02000598,Kingston upon Thames,10,10,7.315699326495303,6.144264335145823,27225.79411764706,29040.71737518537,0.8381809653853538,0.8842016007546392,0.046020635369285356,-1.1714349913494804,0.0,271.0,442,388,830,271.0,0.0,-271.0,0.0,0.0,228.0,510.0,397.0,907.0,228.0,0.0,-228.0,0.0,-214.0,0.0,214.0
E02000599,Kingston upon Thames,10,10,8.500485335129042,7.575964670508643,25855.975570032573,27474.704835880733,0.796009345792518,0.8365212774290809,0.04051193163656286,-0.924520664620399,0.0,440.0,609,643,1252,440.0,0.0,-440.0,0.0,0.0,376.0,437.0,579.0,1016.0,376.0,0.0,-376.0,0.0,-371.0,0.0,371.0
E02000600,Kingston upon Thames,10,10,10.373514129543953,8.83027120511126,24101.720092531395,26027.88323419255,0.7420023426061017,0.7924699559795565,0.050467613373454845,-1.5432429244326933,0.0,594.0,1023,830,1853,594.0,0.0,-594.0,0.0,0.0,448.0,820.0,731.0,1551.0,448.0,0.0,-448.0,0.0,-439.0,0.0,439.0
E02000601,Kingston upon Thames,9,10,11.314146934921855,9.207309253246754,23602.46143991801,25574.586525974028,0.7266320251190818,0.7786684486047384,0.052036423485656624,-2.106837681675101,394.0,310.0,1150,795,1945,704.0,62.796915167095115,84.0,34.26086956521739,248.0,269.0,1042.0,910.0,1952.0,517.0,34.17622950819672,-21.0,23.80038387715931,-461.0,0.0,461.0
E02000602,Kingston upon Thames,6,6,22.81131847133758,19.051740089362106,13468.282821560984,16788.255252400417,0.41463834805618455,0.5111513595299118,0.0965130114737272,-3.759578381975473,1050.0,139.0,1223,1049,2272,1189.0,64.23855633802818,911.0,85.85445625511039,844.0,130.0,1265.0,1105.0,2370.0,974.0,46.29535864978903,714.0,66.71936758893281,715.0,851.0,136.0
E02000603,Kingston upon Thames,8,7,17.37758222808064,17.889809137540258,16973.526661099844,17259.18955028033,0.5225517720922309,0.5254898779162199,0.0029381058239890123,0.512226909459617,426.0,151.0,691,645,1336,577.0,48.14820359281437,275.0,61.64978292329957,349.0,189.0,669.0,690.0,1359.0,538.0,48.5364238410596,160.0,52.167414050822124,216.0,388.0,172.0
E02000604,Kingston upon Thames,10,9,9.258461612256268,10.649229860724235,24975.811030640667,23774.641894150416,0.7689123523995034,0.7238656038896121,-0.04504674850989132,1.3907682484679675,0.0,442.0,716,699,1415,442.0,0.0,-442.0,0.0,0.0,416.0,777.0,770.0,1547.0,416.0,0.0,-416.0,0.0,-129.0,179.0,308.0
E02000605,Kingston upon Thames,10,9,9.351727783922671,11.17658766670745,24807.4738774012,23391.759818915943,0.7637298773905917,0.7122080081267794,-0.0515218692638123,1.8248598827847786,0.0,313.0,678,537,1215,313.0,0.0,-313.0,0.0,0.0,271.0,585.0,506.0,1091.0,271.0,0.0,-271.0,0.0,-65.0,132.0,197.0
