msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21
E02000493,Havering,6,5,21.856179751228503,22.68113882063882,13531.870085995086,13003.755528255528,0.41659596348731864,0.3959248425360957,-0.02067112095122292,0.824959069410319,119.0,152.0,306,295,601,271.0,30.09650582362729,-33.0,38.88888888888889,131.0,148.0,422.0,390.0,812.0,279.0,23.876847290640395,-17.0,31.04265402843602,9.0,151.0,142.0,119.0,178.0,297.0,35.24459234608985,-59.0,40.33898305084746,209.0,238.0,447.0,61.258620689655174,-29.0,53.58974358974359
E02000494,Hillingdon,10,9,9.713531805732917,10.106611194131233,24477.4688221709,24577.04292894987,0.7535702488199895,0.7482962772180572,-0.005273971601932215,0.39307938839831635,0.0,278.0,447,326,773,278.0,0.0,-278.0,0.0,0.0,219.0,510.0,317.0,827.0,219.0,0.0,-219.0,0.0,-89.0,63.0,152.0,0.0,364.0,364.0,0.0,-364.0,0.0,0.0,391.0,391.0,0.0,-391.0,0.0
E02000495,Hillingdon,8,9,14.649512583928745,11.829189879612413,18847.539003621416,22779.677889791525,0.5802456438526388,0.6935719732612206,0.11332632940858178,-2.8203227043163324,247.0,189.0,615,474,1089,436.0,42.86776859504132,58.0,40.16260162601626,187.0,222.0,722.0,614.0,1336.0,409.0,31.073353293413174,-35.0,25.90027700831025,-238.0,88.0,326.0,211.0,265.0,476.0,51.34527089072544,-54.0,44.51476793248945,179.0,296.0,475.0,39.65868263473054,-117.0,29.153094462540718
E02000496,Hillingdon,7,6,20.156543607081062,19.60660974311194,14151.619858911221,15009.741381605218,0.4356757545382433,0.4570010163684453,0.021325261830202002,-0.5499338639691231,169.0,101.0,345,241,586,270.0,29.127986348122867,68.0,48.98550724637681,168.0,87.0,432.0,308.0,740.0,255.0,19.751351351351353,81.0,38.88888888888889,126.0,190.0,64.0,129.0,146.0,275.0,32.13993174061434,-17.0,53.52697095435685,108.0,142.0,250.0,20.724324324324325,-34.0,35.064935064935064
E02000497,Hillingdon,8,8,15.60594543616906,14.297503837422983,18689.868446654415,20147.168846611177,0.5753915536806359,0.6134200720561191,0.03802851837548327,-1.308441598746077,304.0,165.0,773,374,1147,469.0,43.73147340889276,139.0,39.32729624838293,141.0,147.0,532.0,460.0,992.0,288.0,20.894153225806452,-6.0,26.50375939849624,2.0,170.0,168.0,149.0,350.0,499.0,45.4664341761116,-201.0,39.839572192513366,180.0,237.0,417.0,43.00403225806452,-57.0,39.130434782608695
E02000498,Hillingdon,9,9,13.224206168318466,11.364950115626032,20528.056656755864,23159.123059134457,0.6319825336111035,0.705124925683061,0.0731423920719575,-1.8592560526924338,105.0,180.0,327,295,622,285.0,30.385852090032156,-75.0,32.11009174311927,78.0,135.0,331.0,261.0,592.0,213.0,17.78716216216216,-57.0,23.564954682779458,-32.0,97.0,129.0,96.0,176.0,272.0,27.163987138263664,-80.0,32.54237288135593,67.0,178.0,245.0,20.14527027027027,-111.0,25.67049808429119
E02000499,Hillingdon,10,10,9.119914679566564,7.166763415892673,25218.532765737873,28003.275670794632,0.7763848520946331,0.8526146532333039,0.07622980113867073,-1.9531512636738917,0.0,226.0,365,310,675,226.0,0.0,-226.0,0.0,0.0,168.0,423.0,279.0,702.0,168.0,0.0,-168.0,0.0,-163.0,0.0,163.0,0.0,273.0,273.0,0.0,-273.0,0.0,0.0,294.0,294.0,0.0,-294.0,0.0
E02000500,Hillingdon,10,10,8.57629684095064,7.238890310786106,25865.34478976234,27866.82595978062,0.7962977892297993,0.8484601741499398,0.05216238492014047,-1.3374065301645341,0.0,326.0,548,415,963,326.0,0.0,-326.0,0.0,0.0,292.0,601.0,423.0,1024.0,292.0,0.0,-292.0,0.0,-284.0,0.0,284.0,0.0,393.0,393.0,0.0,-393.0,0.0,0.0,413.0,413.0,0.0,-413.0,0.0
E02000501,Hillingdon,10,10,9.145372308010886,8.764077150633062,25180.38918471187,26166.89563365282,0.775210553066679,0.7967024611391067,0.021491908072427734,-0.38129515737782427,0.0,244.0,446,368,814,244.0,0.0,-244.0,0.0,0.0,297.0,525.0,471.0,996.0,297.0,0.0,-297.0,0.0,-278.0,0.0,278.0,0.0,333.0,333.0,0.0,-333.0,0.0,0.0,389.0,389.0,0.0,-389.0,0.0
E02000502,Hillingdon,9,10,12.210001591542468,8.720309584393554,21752.269114261482,26131.679510481037,0.6696714831063815,0.7956302371964754,0.12595875409009394,-3.489692007148914,147.0,289.0,619,474,1093,436.0,38.868252516010976,-142.0,23.747980613893375,131.0,186.0,630.0,399.0,1029.0,317.0,23.67930029154519,-55.0,20.793650793650794,-236.0,0.0,236.0,146.0,436.0,582.0,58.239707227813355,-290.0,30.801687763713083,118.0,405.0,523.0,46.44314868804665,-287.0,29.57393483709273
E02000503,Hillingdon,10,10,10.102284340648541,8.012564690468391,24001.17611092914,27037.831641008845,0.7389069672720011,0.8232198161310695,0.08431284885906842,-2.0897196501801503,0.0,280.0,467,414,881,280.0,0.0,-280.0,0.0,0.0,243.0,538.0,414.0,952.0,243.0,0.0,-243.0,0.0,-222.0,0.0,222.0,0.0,383.0,383.0,0.0,-383.0,0.0,0.0,403.0,403.0,0.0,-403.0,0.0
E02000504,Hillingdon,10,10,6.881128025589495,6.065078778135049,27783.156216505897,29313.694801714897,0.8553400719323285,0.8925129339214134,0.03717286198908487,-0.8160492474544467,0.0,202.0,355,299,654,202.0,0.0,-202.0,0.0,0.0,154.0,429.0,251.0,680.0,154.0,0.0,-154.0,0.0,-140.0,0.0,140.0,0.0,269.0,269.0,0.0,-269.0,0.0,0.0,320.0,320.0,0.0,-320.0,0.0
E02000506,Hillingdon,10,10,9.552673279055078,8.406718039413846,24638.375442142496,26539.958943911068,0.7585239653390339,0.8080611053437786,0.04953714000474474,-1.145955239641232,0.0,273.0,371,332,703,273.0,0.0,-273.0,0.0,0.0,247.0,435.0,306.0,741.0,247.0,0.0,-247.0,0.0,-233.0,0.0,233.0,0.0,313.0,313.0,0.0,-313.0,0.0,0.0,347.0,347.0,0.0,-347.0,0.0
E02000507,Hillingdon,8,9,13.828153449870834,11.403054127198917,20077.06507565506,23308.058063722474,0.6180981797812654,0.7096595440178564,0.091561364236591,-2.425099322671917,101.0,228.0,415,368,783,329.0,29.409961685823756,-127.0,24.337349397590362,87.0,180.0,484.0,361.0,845.0,267.0,18.532544378698226,-93.0,17.97520661157025,-157.0,59.0,216.0,67.0,260.0,327.0,22.247765006385695,-193.0,18.206521739130434,67.0,279.0,346.0,22.12189349112426,-212.0,18.559556786703602
E02000508,Hillingdon,7,8,18.08080283126234,14.742132807654825,15586.106143305075,19920.113847789493,0.47983825328813107,0.6065069372728502,0.12666868398471914,-3.3386700236075146,345.0,1291.0,1244,1796,3040,1636.0,146.51151315789474,-946.0,27.733118971061092,401.0,1013.0,1675.0,1499.0,3174.0,1414.0,127.98141146817895,-612.0,23.940298507462686,-854.0,229.0,1083.0,418.0,783.0,1201.0,107.6625,-365.0,23.2739420935412,211.0,904.0,1115.0,60.09577819785759,-693.0,14.076050700466977
E02000509,Hillingdon,4,7,28.884172454595483,15.670591191838765,9217.730875068795,19243.35133117691,0.28377965873618605,0.5859015750571462,0.3021219163209602,-13.213581262756717,1406.0,142.0,1797,931,2728,1548.0,73.18621700879766,1264.0,78.24151363383417,1324.0,99.0,2073.0,1228.0,3301.0,1423.0,39.707967282641626,1225.0,63.86878919440424,205.0,699.0,494.0,683.0,240.0,923.0,60.08797653958944,443.0,73.36197636949517,637.0,224.0,861.0,43.225689185095426,413.0,51.872964169381106
E02000510,Hillingdon,8,7,16.081569482205797,15.972845480386583,17764.55474701535,18458.17555429221,0.546904585524763,0.5619953584914205,0.015090772966657506,-0.10872400181921371,116.0,397.0,779,532,1311,513.0,35.12738367658276,-281.0,14.890885750962774,60.0,383.0,646.0,558.0,1204.0,443.0,19.08637873754153,-323.0,9.287925696594428,-117.0,140.0,257.0,66.0,591.0,657.0,29.752860411899313,-525.0,12.406015037593985,65.0,438.0,503.0,23.646179401993354,-373.0,11.648745519713263
E02000511,Hillingdon,8,7,16.27968185241268,15.61196688875429,17425.667676155867,18655.31405208964,0.5364715127195329,0.5679976267229827,0.031526114003449845,-0.6677149636583888,28.0,412.0,592,508,1100,440.0,10.487272727272726,-384.0,4.72972972972973,58.0,297.0,544.0,442.0,986.0,355.0,17.470588235294116,-239.0,10.661764705882353,-181.0,85.0,266.0,45.0,517.0,562.0,21.15,-472.0,8.858267716535433,29.0,385.0,414.0,11.323529411764707,-356.0,6.561085972850679
E02000512,Hillingdon,5,4,26.083865222485205,25.678578106508873,10117.112071005917,10629.037278106509,0.3114682615296446,0.32362188765395533,0.012153626124310757,-0.40528711597633205,336.0,251.0,692,616,1308,587.0,64.4770642201835,85.0,48.554913294797686,283.0,141.0,620.0,504.0,1124.0,424.0,35.5008896797153,142.0,45.645161290322584,284.0,356.0,72.0,252.0,265.0,517.0,51.055045871559635,-13.0,40.909090909090914,243.0,232.0,475.0,50.15658362989324,11.0,48.214285714285715
E02000513,Hillingdon,3,3,33.53575981184948,29.069614991993593,6832.470976781425,8693.640212169736,0.21034637573983822,0.26469492790676336,0.054348552166925135,-4.466144819855888,520.0,26.0,640,686,1326,546.0,10.196078431372548,494.0,81.25,473.0,21.0,621.0,614.0,1235.0,494.0,8.042914979757086,452.0,76.16747181964574,319.0,401.0,82.0,614.0,47.0,661.0,21.763197586727,567.0,89.50437317784257,489.0,30.0,519.0,11.878542510121457,459.0,79.64169381107492
E02000514,Hillingdon,6,6,21.22145729319628,21.020768379833576,13317.495447870779,13730.394419970631,0.40999616550307183,0.4180487888189816,0.00805262331590978,-0.2006889133627041,225.0,493.0,714,732,1446,718.0,76.7116182572614,-268.0,31.512605042016805,178.0,443.0,710.0,811.0,1521.0,621.0,51.84352399737015,-265.0,25.070422535211268,-265.0,175.0,440.0,164.0,430.0,594.0,48.769017980636235,-266.0,22.404371584699454,268.0,401.0,669.0,70.65614727153189,-133.0,33.04562268803946
E02000515,Hillingdon,5,4,24.61038706596399,25.968127536231883,11642.40377689943,10882.452876592008,0.35842632155961546,0.3313376225974914,-0.02708869896212407,1.357740470267892,594.0,388.0,1073,872,1945,982.0,118.49460154241645,206.0,55.35880708294501,646.0,354.0,1414.0,929.0,2343.0,1000.0,97.60307298335468,292.0,45.68599717114569,574.0,757.0,183.0,344.0,343.0,687.0,60.66426735218509,1.0,39.44954128440367,336.0,459.0,795.0,65.82330345710628,-123.0,36.167922497308936
E02000516,Hillingdon,5,5,24.9533108434002,22.527296353762612,11500.63415715394,14027.759725146847,0.3540617621191411,0.4271026587853747,0.07304089666623359,-2.4260144896375877,196.0,253.0,550,583,1133,449.0,43.76699029126213,-57.0,35.63636363636364,161.0,198.0,485.0,611.0,1096.0,359.0,29.085766423357665,-37.0,33.19587628865979,-104.0,125.0,229.0,240.0,288.0,528.0,61.006178287731686,-48.0,41.1663807890223,279.0,193.0,472.0,49.13047445255474,86.0,45.662847790507364
E02000517,Hillingdon,4,4,29.788391944273716,26.90824216349109,8352.033599672199,9679.39704978488,0.25712805860698845,0.2947082282847668,0.03758016967777833,-2.8801497807826273,457.0,114.0,741,633,1374,571.0,37.917030567685586,343.0,61.67341430499326,358.0,112.0,741.0,630.0,1371.0,470.0,29.24580598103574,246.0,48.313090418353575,189.0,342.0,153.0,406.0,130.0,536.0,38.41339155749636,276.0,64.13902053712481,351.0,101.0,452.0,25.857768052516413,250.0,55.714285714285715
E02000518,Hillingdon,4,3,28.605514318516004,27.76235177016175,8999.232213550504,9632.00418504694,0.27705289740627126,0.29326525956177507,0.016212362155503812,-0.843162548354254,469.0,85.0,638,557,1195,554.0,33.35983263598327,384.0,73.51097178683386,358.0,47.0,652.0,497.0,1149.0,405.0,14.644038294168842,311.0,54.90797546012271,470.0,491.0,21.0,358.0,73.0,431.0,21.869456066945606,285.0,64.27289048473968,326.0,104.0,430.0,29.50739773716275,222.0,65.59356136820925
E02000519,Hillingdon,4,2,29.657793375328655,30.216530017528488,8646.537467134092,8263.357581069238,0.26619473761264983,0.2515941292494592,-0.01460060836319066,0.5587366421998325,341.0,95.0,564,542,1106,436.0,29.290235081374323,246.0,60.46099290780141,228.0,67.0,544.0,575.0,1119.0,295.0,13.651474530831099,161.0,41.911764705882355,411.0,428.0,17.0,323.0,94.0,417.0,27.452079566003615,229.0,59.59409594095941,310.0,124.0,434.0,34.35210008936551,186.0,53.91304347826087
E02000520,Hillingdon,4,4,29.149002914874,26.35636716349109,8928.916717885679,10185.905500921943,0.2748881447535767,0.31012987154189325,0.03524172678831655,-2.7926357513829103,626.0,156.0,994,923,1917,782.0,50.94209702660407,470.0,62.97786720321932,570.0,168.0,1106.0,1253.0,2359.0,738.0,40.59347181008902,402.0,51.5370705244123,250.0,518.0,268.0,563.0,156.0,719.0,45.81533646322379,407.0,60.99674972914409,654.0,171.0,825.0,47.407376006782535,483.0,52.19473264166001
E02000521,Hillingdon,3,3,32.974937213224244,28.087703205877443,7207.113040574386,9136.269327099682,0.22188021182730086,0.27817163948056517,0.05629142765326431,-4.887234007346802,791.0,20.0,901,620,1521,811.0,10.401051939513478,771.0,87.79134295227526,708.0,28.0,908.0,788.0,1696.0,736.0,11.68867924528302,680.0,77.97356828193833,627.0,678.0,51.0,563.0,41.0,604.0,15.176199868507561,522.0,90.80645161290323,607.0,43.0,650.0,15.389740566037736,564.0,77.03045685279187
E02000522,Hillingdon,5,4,26.92923251028361,24.480081402901057,10902.58703182507,11869.900627841524,0.33565011488901764,0.3614024061576399,0.025752291268622274,-2.449151107382555,234.0,230.0,641,514,1155,464.0,46.5974025974026,4.0,36.505460218408736,228.0,188.0,650.0,565.0,1215.0,416.0,35.279012345679014,40.0,35.07692307692308,141.0,268.0,127.0,201.0,268.0,469.0,46.63896103896104,-67.0,39.10505836575876,166.0,225.0,391.0,30.74074074074074,-59.0,29.38053097345133
E02000523,Hillingdon,6,6,23.761825662063362,20.60353533712429,11546.752775521256,14002.38415019406,0.35548158289271775,0.42633004963445564,0.07084846674173789,-3.158290324939074,162.0,555.0,855,798,1653,717.0,54.39201451905626,-393.0,18.947368421052634,161.0,516.0,934.0,973.0,1907.0,677.0,43.56371263765076,-355.0,17.237687366167023,-368.0,154.0,522.0,147.0,605.0,752.0,53.8021778584392,-458.0,18.421052631578945,175.0,536.0,711.0,49.18720503408495,-361.0,17.985611510791365
E02000524,Hillingdon,6,4,22.847043416644507,23.926140787024725,12117.369715501196,11508.24847115129,0.37304875671144616,0.3503911969051056,-0.022657559806340544,1.079097370380218,182.0,382.0,784,573,1357,564.0,51.23360353721444,-200.0,23.214285714285715,135.0,318.0,669.0,533.0,1202.0,453.0,35.71547420965058,-183.0,20.179372197309416,183.0,296.0,113.0,130.0,510.0,640.0,48.85777450257922,-380.0,22.68760907504363,105.0,402.0,507.0,35.11647254575707,-297.0,19.69981238273921
E02000525,Hillingdon,5,5,27.37404840816327,23.33353612244898,9924.751224489795,12300.027346938776,0.30554618633365543,0.37449845776820045,0.06895227143454502,-4.040512285714289,350.0,292.0,803,726,1529,642.0,66.84107259646828,58.0,43.586550435865504,325.0,200.0,841.0,815.0,1656.0,525.0,39.2512077294686,125.0,38.64447086801427,-62.0,236.0,298.0,329.0,289.0,618.0,62.18508829300196,40.0,45.3168044077135,333.0,246.0,579.0,49.46739130434783,87.0,40.85889570552147
E02000526,Hounslow,9,9,12.151427807048771,10.528580752343657,21383.147383410465,23977.53304853447,0.6583075975435769,0.7300430230341759,0.07173542549059897,-1.6228470547051135,33.0,773.0,862,976,1838,806.0,13.87867247007617,-740.0,3.82830626450116,31.0,655.0,941.0,944.0,1885.0,686.0,10.771883289124668,-624.0,3.294367693942614,-608.0,38.0,646.0,77.0,689.0,766.0,28.864526659412405,-612.0,7.889344262295082,59.0,710.0,769.0,22.222811671087534,-651.0,6.25
E02000528,Hounslow,3,2,34.62339288353863,31.21370738045738,6517.118812989922,7597.018364518364,0.20063785521180721,0.23130612484832433,0.030668269636517115,-3.409685503081249,1014.0,35.0,1133,770,1903,1049.0,18.649500788229112,979.0,89.49691085613416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,41.0,729.0,14.82291119285339,647.0,89.35064935064935,0.0,0.0,0.0,0.0,0.0,0.0
E02000529,Hounslow,6,5,23.82565403351565,22.907533573839174,11650.931572209938,12558.943558710578,0.3586888606677526,0.38238166967210385,0.02369280900435128,-0.9181204596764765,220.0,286.0,615,637,1252,506.0,50.2555910543131,-66.0,35.77235772357724,245.0,265.0,569.0,590.0,1159.0,510.0,56.01811906816221,-20.0,43.05799648506151,-15.0,195.0,210.0,259.0,293.0,552.0,60.61261980830671,-34.0,40.65934065934066,213.0,233.0,446.0,42.82053494391717,-20.0,36.10169491525424
E02000530,Hounslow,3,2,33.725789152091785,33.26754316496432,6758.400727578005,6659.163844969918,0.2080660281872423,0.202751304499145,-0.005314723688097295,-0.45824598712746223,359.0,16.0,451,560,1011,375.0,5.681503461918892,343.0,79.6008869179601,310.0,19.0,401.0,483.0,884.0,329.0,6.66289592760181,291.0,77.3067331670823,319.0,336.0,17.0,472.0,33.0,505.0,15.40652818991098,439.0,84.28571428571429,389.0,15.0,404.0,6.600678733031674,374.0,80.53830227743272
E02000531,Hounslow,6,5,21.787476592505854,22.938781030444968,13820.629586260733,12961.863387978143,0.4254857947866737,0.3946493541583895,-0.030836440628284223,1.151304437939114,477.0,400.0,1047,1042,2089,877.0,91.33556725706079,77.0,45.55873925501432,439.0,439.0,964.0,1318.0,2282.0,878.0,84.45267309377739,0.0,45.53941908713693,128.0,494.0,366.0,481.0,439.0,920.0,101.0813786500718,42.0,46.161228406909785,583.0,302.0,885.0,77.15425065731814,281.0,44.23368740515933
E02000532,Hounslow,8,8,16.780207191480017,14.998077953447519,17978.410957400087,20165.64833113746,0.5534884230466132,0.6139827162080581,0.060494293161444945,-1.782129238032498,175.0,462.0,786,812,1598,637.0,50.5944931163955,-287.0,22.264631043256998,185.0,339.0,796.0,736.0,1532.0,524.0,40.93668407310705,-154.0,23.241206030150753,-201.0,185.0,386.0,183.0,487.0,670.0,55.770337922403,-304.0,22.536945812807883,157.0,356.0,513.0,36.483028720626635,-199.0,21.331521739130434
E02000533,Hounslow,8,7,16.819754185326346,15.51448368270605,17584.76119580753,19094.169723677944,0.5413694106214989,0.5813594484130417,0.039990037791542754,-1.3052705026202958,148.0,463.0,815,768,1583,611.0,43.287428932406826,-315.0,18.15950920245399,143.0,386.0,793.0,808.0,1601.0,529.0,34.477201748906936,-243.0,18.0327868852459,1.0,313.0,312.0,160.0,507.0,667.0,51.244472520530636,-347.0,20.833333333333336,179.0,389.0,568.0,43.49219237976265,-210.0,22.153465346534652
E02000534,Hounslow,9,8,13.053267386130136,13.722152397260274,20671.79843444227,20317.909246575342,0.6364078084613716,0.6186185984220965,-0.017789210039275027,0.6688850111301381,45.0,483.0,720,604,1324,528.0,16.41616314199396,-438.0,6.25,29.0,424.0,686.0,682.0,1368.0,453.0,8.988304093567251,-395.0,4.227405247813411,-372.0,62.0,434.0,46.0,554.0,600.0,19.24773413897281,-508.0,7.6158940397351,53.0,468.0,521.0,18.13157894736842,-415.0,7.771260997067449
E02000535,Hounslow,7,6,19.449542561066664,19.51728330666667,14577.67872,14859.241066666667,0.44879252262791697,0.4524187390898388,0.0036262164619218495,0.06774074560000543,88.0,473.0,575,777,1352,561.0,30.78698224852071,-385.0,15.304347826086955,36.0,428.0,560.0,826.0,1386.0,464.0,11.116883116883116,-392.0,6.428571428571428,-427.0,42.0,469.0,153.0,361.0,514.0,40.85281065088758,-208.0,19.69111969111969,112.0,330.0,442.0,26.666666666666668,-218.0,13.559322033898304
E02000536,Hounslow,7,6,19.35540429305104,20.89095451210565,15027.73378052615,13988.710302903259,0.46264804447158886,0.4259137225338954,-0.03673432193769344,1.5355502190546098,141.0,425.0,662,779,1441,566.0,41.585704371963914,-284.0,21.299093655589125,139.0,314.0,821.0,749.0,1570.0,453.0,27.8,-175.0,16.930572472594395,-192.0,161.0,353.0,187.0,398.0,585.0,51.64885496183206,-211.0,24.005134788189988,136.0,406.0,542.0,35.169426751592354,-270.0,18.157543391188252
E02000537,Hounslow,9,7,12.079654327429806,16.15282645788337,21497.9813174946,17847.186285097192,0.6618429073793054,0.5433925918005478,-0.11845031557875763,4.073172130453566,21.0,882.0,723,1026,1749,903.0,10.590051457975987,-861.0,2.904564315352697,21.0,641.0,926.0,925.0,1851.0,662.0,7.27228525121556,-620.0,2.267818574514039,-449.0,114.0,563.0,38.0,637.0,675.0,13.839908519153802,-599.0,3.7037037037037033,27.0,659.0,686.0,9.612641815235008,-632.0,2.918918918918919
E02000538,Hounslow,5,5,24.456577800356133,22.202656960301667,11156.076359065675,12960.698229810412,0.3434541087083823,0.39461387863263947,0.05115976992425719,-2.253920840054466,328.0,200.0,648,811,1459,528.0,44.962302947224124,128.0,50.617283950617285,296.0,138.0,748.0,1032.0,1780.0,434.0,22.948314606741572,158.0,39.57219251336899,-185.0,172.0,357.0,379.0,151.0,530.0,39.22481151473612,228.0,46.7324290998767,434.0,81.0,515.0,19.74943820224719,353.0,42.054263565891475
E02000539,Hounslow,6,6,22.174010018244847,20.988940339354134,13480.013136288999,14997.469074986317,0.4149994808290437,0.45662736192261355,0.04162788109356985,-1.185069678890713,666.0,273.0,1297,802,2099,939.0,86.62124821343497,393.0,51.349267540478024,494.0,208.0,987.0,839.0,1826.0,702.0,56.271631982475355,286.0,50.050658561296856,95.0,386.0,291.0,445.0,460.0,905.0,97.52262982372558,-15.0,55.48628428927681,410.0,226.0,636.0,50.7447973713034,184.0,48.86769964243147
E02000540,Hounslow,7,6,18.06625020663562,20.839676367869615,16003.483993015134,14099.184419868063,0.4926877653166411,0.4292773237080764,-0.06341044160856468,2.7734261612339957,255.0,402.0,877,867,1744,657.0,58.778669724770644,-147.0,29.076396807297606,277.0,504.0,1309.0,1203.0,2512.0,781.0,55.57643312101911,-227.0,21.161191749427044,-268.0,308.0,576.0,257.0,400.0,657.0,58.944954128440365,-143.0,29.64244521337947,306.0,607.0,913.0,73.94187898089172,-301.0,25.43640897755611
E02000541,Hounslow,5,4,27.914696938384587,24.003567947217196,9826.214004469512,12258.043098861339,0.3025125917267875,0.3732201649878619,0.07070757326107441,-3.9111289911673914,385.0,133.0,639,884,1523,518.0,33.62114248194353,252.0,60.25039123630673,448.0,100.0,798.0,943.0,1741.0,548.0,25.7323377369328,348.0,56.14035087719298,381.0,467.0,86.0,540.0,118.0,658.0,41.838476690741956,422.0,61.085972850678736,534.0,82.0,616.0,25.151062607696726,452.0,56.62778366914104
E02000542,Hounslow,6,4,23.85027243643129,24.035698059714715,11576.178966953132,11784.992114822362,0.3563875059095231,0.35881719993978695,0.0024296940302638292,0.18542562328342527,544.0,388.0,983,1031,2014,932.0,104.80238331678252,156.0,55.340793489318415,413.0,347.0,1029.0,1152.0,2181.0,760.0,65.70884915176525,66.0,40.136054421768705,493.0,595.0,102.0,519.0,339.0,858.0,87.35898709036742,180.0,50.33947623666344,555.0,378.0,933.0,96.1898211829436,177.0,48.17708333333333
E02000543,Hounslow,7,5,19.42782170156198,21.482577060116746,15007.44643846239,13901.42036236828,0.4620234726452309,0.42325600908440747,-0.038767463560823445,2.0547553585547647,359.0,701.0,1284,1417,2701,1060.0,93.17252869307664,-342.0,27.9595015576324,292.0,627.0,1725.0,1723.0,3448.0,919.0,53.09860788863109,-335.0,16.92753623188406,320.0,691.0,371.0,371.0,651.0,1022.0,89.41910403554239,-280.0,26.182074805928018,406.0,720.0,1126.0,84.77958236658932,-314.0,23.563551944283226
E02000544,Hounslow,9,8,12.509111955768082,14.279776210400478,20954.500298864317,19683.567124925285,0.6451111476776158,0.599304808334103,-0.04580633934351275,1.7706642546323952,53.0,421.0,575,560,1135,474.0,19.659030837004405,-368.0,9.217391304347826,28.0,388.0,536.0,563.0,1099.0,416.0,9.885350318471337,-360.0,5.223880597014925,-331.0,61.0,392.0,50.0,455.0,505.0,20.044052863436125,-405.0,8.928571428571429,50.0,395.0,445.0,17.97088262056415,-345.0,8.880994671403197
E02000545,Hounslow,5,4,26.679520784565167,25.576557938913496,11509.325017486593,12313.434949871766,0.35432932139297435,0.37490667853707726,0.020577357144102915,-1.1029628456516711,505.0,134.0,703,683,1386,639.0,48.82395382395382,371.0,71.83499288762447,460.0,49.0,698.0,635.0,1333.0,509.0,16.909227306826708,411.0,65.90257879656161,461.0,503.0,42.0,458.0,129.0,587.0,42.62770562770563,329.0,67.05710102489019,468.0,99.0,567.0,34.75768942235559,369.0,73.70078740157481
E02000546,Hounslow,7,5,20.019489786669393,21.024059405940594,14143.623762376237,13699.920383790957,0.4354295844583535,0.4171209470159224,-0.018308637442431108,1.0045696192712015,139.0,518.0,742,853,1595,657.0,45.1423197492163,-379.0,18.733153638814017,82.0,416.0,740.0,841.0,1581.0,498.0,21.57621758380772,-334.0,11.081081081081082,-60.0,209.0,269.0,190.0,394.0,584.0,46.93416927899686,-204.0,22.27432590855803,109.0,366.0,475.0,25.23339658444023,-257.0,12.960760998810938
E02000547,Hounslow,5,6,24.260748148558758,20.50548810723644,11754.523987099376,14388.527816972384,0.3618780859275715,0.43808695094910444,0.07620886502153296,-3.755260041322316,353.0,100.0,711,702,1413,453.0,24.982307147912245,253.0,49.648382559774966,384.0,89.0,785.0,600.0,1385.0,473.0,24.67581227436823,295.0,48.9171974522293,-197.0,151.0,348.0,361.0,115.0,476.0,29.380750176928522,246.0,51.42450142450142,238.0,84.0,322.0,14.434657039711192,154.0,39.666666666666664
E02000548,Hounslow,5,4,27.874376212968716,27.051314066708102,9226.188108556038,9711.560182307852,0.28404002550815954,0.29568749793897975,0.011647472430820205,-0.8230621462606145,449.0,97.0,836,539,1375,546.0,31.67490909090909,352.0,53.70813397129187,305.0,57.0,699.0,517.0,1216.0,362.0,14.296875,248.0,43.63376251788269,409.0,462.0,53.0,254.0,138.0,392.0,25.492363636363635,116.0,47.124304267161406,242.0,100.0,342.0,19.901315789473685,142.0,46.808510638297875
E02000549,Hounslow,6,5,23.20499315341408,22.363031332280148,11909.012374934176,12647.705195717044,0.36663420894446697,0.38508419180724157,0.018449982862774605,-0.8419618211339319,326.0,377.0,915,728,1643,703.0,74.80340839926963,-51.0,35.62841530054644,321.0,318.0,917.0,724.0,1641.0,639.0,62.20475319926874,3.0,35.00545256270447,138.0,369.0,231.0,285.0,529.0,814.0,91.7620206938527,-244.0,39.14835164835165,270.0,414.0,684.0,68.11700182815356,-144.0,37.29281767955801
