msoa11cd,ladnm,Wealth_Decile,IMD_Pctile_Change,Typology_11,Cascade_Dominance_11,Cross_Decile_Share_11,Sign_Concordance_11,Typology_21,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_21
E02000365,Hackney,3,-0.0081466395112016,Symmetric,0.5098737455487212,0.8894327670601785,concordant,Symmetric,0.510767671649354,0.9025840384175624,concordant
E02000366,Hackney,1,0.015274949083503,Lateral,0.468682505399568,0.573729863692689,concordant,Lateral,0.4984423676012461,0.6463087248322148,concordant
E02000367,Hackney,2,0.0264765784114053,Symmetric,0.4868686868686869,0.7929515418502202,divergent,Lateral,0.5197195442594216,0.7780429594272077,concordant
E02000368,Hackney,1,0.0274949083503055,Lateral,0.4956293706293706,0.6059322033898306,concordant,Lateral,0.4704073789392775,0.6754932502596054,concordant
E02000369,Hackney,1,0.0407331975560081,Lateral,0.4828807556080283,0.6693006716712762,concordant,Lateral,0.4875054800526085,0.706848466067555,concordant
E02000370,Hackney,1,0.1089613034623218,Lateral,0.485428809325562,0.7332112332112332,concordant,Lateral,0.5393978219090326,0.7544707588206864,concordant
E02000371,Hackney,1,0.2189409368635437,Lateral,0.4324792243767313,0.7040468064358849,concordant,Lateral,0.4974050805790767,0.7298644338118022,concordant
E02000372,Hammersmith and Fulham,2,0.0213849287169042,Symmetric,0.4964305326743548,0.909136295556665,concordant,Symmetric,0.4965548920532843,0.8914823914823915,concordant
E02000373,Hammersmith and Fulham,1,-0.0336048879837067,Symmetric,0.491103202846975,0.9366666666666666,concordant,Counter-led,0.4734607218683652,0.9299111549851924,concordant
E02000374,Hammersmith and Fulham,5,-0.1466395112016293,Symmetric,0.4931605471562275,0.8996113989637305,concordant,Symmetric,0.4853037230568256,0.8953216374269006,concordant
E02000375,Hammersmith and Fulham,3,-0.0957230142566191,Symmetric,0.4996934396076027,0.8543740178103719,concordant,Counter-led,0.4714201532115498,0.8631739572736521,concordant
E02000376,Hammersmith and Fulham,2,0.0030549898167006,Counter-led,0.4657461497610196,0.9298765432098766,concordant,Counter-led,0.4691422594142259,0.8864163189615206,concordant
E02000377,Hammersmith and Fulham,3,-0.0162932790224032,Symmetric,0.4851109907958852,0.8655107778819119,concordant,Counter-led,0.4597902097902098,0.8503468780971258,concordant
E02000378,Hammersmith and Fulham,4,0.0081466395112016,Cascade-led,0.5281437125748503,0.9413754227733936,concordant,Symmetric,0.4930977360574268,0.933024214322514,concordant
E02000379,Hammersmith and Fulham,6,0.044806517311609,Counter-led,0.4220398593200469,0.8941299790356394,concordant,Counter-led,0.465642683912692,0.8861031518624641,concordant
E02000380,Hammersmith and Fulham,6,0.0407331975560082,Cascade-led,0.5698841698841699,0.8738191632928475,concordant,Counter-led,0.4664143803216651,0.8531073446327684,concordant
E02000381,Hammersmith and Fulham,5,0.0437881873727087,Symmetric,0.5174897119341564,0.8937931034482759,concordant,Symmetric,0.5096693699313787,0.8975363941769317,concordant
E02000382,Hammersmith and Fulham,3,0.1812627291242362,Symmetric,0.5013908205841446,0.8605625374027528,concordant,Symmetric,0.4988434849653045,0.8629407850964738,concordant
E02000383,Hammersmith and Fulham,6,0.0712830957230142,Cascade-led,0.5392857142857143,0.8572522005357827,concordant,Counter-led,0.4709931170108161,0.8432835820895522,concordant
E02000384,Hammersmith and Fulham,3,-0.1344195519348268,Symmetric,0.502913752913753,0.8571428571428571,concordant,Cascade-led,0.5269092772936955,0.8744957418198117,concordant
E02000385,Hammersmith and Fulham,6,0.0437881873727087,Cascade-led,0.5318509615384616,0.8172888015717092,concordant,Counter-led,0.4702731655061596,0.8432700993676604,concordant
E02000386,Hammersmith and Fulham,3,-0.0407331975560081,Symmetric,0.4838709677419355,0.8966942148760331,concordant,Counter-led,0.4697947214076246,0.8829621957534955,concordant
E02000387,Hammersmith and Fulham,5,0.0346232179226069,Cascade-led,0.5211090107120353,0.8657937806873978,concordant,Counter-led,0.4744389027431421,0.8745910577971646,concordant
E02000388,Hammersmith and Fulham,5,0.090631364562118,Symmetric,0.5049800796812749,0.8845814977973568,concordant,Symmetric,0.4809064204783886,0.8862030494607661,concordant
E02000389,Hammersmith and Fulham,8,0.075356415478615,Symmetric,0.4854535082715345,0.8331749049429658,concordant,Counter-led,0.4691298006806028,0.8708721422523286,concordant
E02000390,Hammersmith and Fulham,6,0.0885947046843177,Cascade-led,0.5292667898952557,0.7913213066796685,divergent,Lateral,0.4922870556673374,0.7725388601036269,concordant
E02000391,Hammersmith and Fulham,6,0.1120162932790224,Lateral,0.554925584691708,0.7606469002695417,concordant,Lateral,0.5178211163416274,0.7692705638903259,divergent
E02000392,Hammersmith and Fulham,6,0.0366598778004073,Lateral,0.4915427985648385,0.764198981590286,concordant,Lateral,0.494721689059501,0.7825760420578295,concordant
E02000393,Hammersmith and Fulham,8,0.1680244399185336,Symmetric,0.5177111716621253,0.7982599238716693,concordant,Counter-led,0.473791695030633,0.8280721533258174,concordant
E02000394,Hammersmith and Fulham,5,0.1242362525458248,Symmetric,0.4990980156343956,0.8715932914046122,concordant,Symmetric,0.4974924774322969,0.8897813476126729,concordant
E02000395,Hammersmith and Fulham,8,0.0763747454175153,Counter-led,0.4616033755274261,0.8023019634394042,concordant,Symmetric,0.5139833711262283,0.8362831858407079,concordant
E02000396,Hammersmith and Fulham,6,0.0488798370672097,Cascade-led,0.5378657487091222,0.7835468644639245,divergent,Lateral,0.4853211009174312,0.7394843962008141,concordant
E02000397,Haringey,3,0.0794297352342158,Counter-led,0.4476021314387211,0.8842931937172774,concordant,Counter-led,0.4603072983354673,0.8824858757062147,concordant
E02000398,Haringey,1,-0.0081466395112016,Lateral,0.4988290398126463,0.5523932729624839,concordant,Lateral,0.3948339483394834,0.6514423076923077,concordant
E02000400,Haringey,4,0.0845213849287169,Counter-led,0.4593796159527326,0.912398921832884,concordant,Symmetric,0.4807692307692308,0.8999247554552295,concordant
E02000401,Haringey,1,-0.0325865580448065,Lateral,0.4255639097744361,0.6494140625,concordant,Lateral,0.5266457680250783,0.7120535714285714,concordant
E02000402,Haringey,1,0.0040733197556008,Lateral,0.5069444444444444,0.6260869565217392,concordant,Lateral,0.4053295932678822,0.6868978805394991,concordant
E02000403,Haringey,3,0.1507128309572301,Counter-led,0.4418483904465213,0.8594377510040161,concordant,Symmetric,0.4949832775919732,0.8783783783783784,concordant
E02000404,Haringey,2,0.0437881873727087,Symmetric,0.4878765613519471,0.8038984051978736,concordant,Counter-led,0.4039965247610773,0.794889502762431,concordant
E02000405,Haringey,7,0.1578411405295315,Symmetric,0.4854910714285714,0.8607108549471661,concordant,Counter-led,0.4542211652794292,0.841,concordant
E02000406,Haringey,2,0.0081466395112016,Lateral,0.4529074529074529,0.781190019193858,concordant,Lateral,0.4674556213017751,0.7661917098445595,concordant
E02000407,Haringey,1,0.0020366598778004,Lateral,0.4322519083969465,0.6139425893380199,concordant,Lateral,0.3680688336520076,0.6312613156306578,concordant
E02000408,Haringey,1,0.0244399185336048,Lateral,0.5773624091381101,0.6216914138153647,concordant,Lateral,0.4341279799247177,0.6187888198757764,concordant
E02000409,Haringey,1,-0.0498981670061099,Lateral,0.4682440846824408,0.6571194762684124,concordant,Lateral,0.4534606205250596,0.704793944491169,concordant
E02000410,Haringey,8,0.1323828920570264,Counter-led,0.4601398601398601,0.8698296836982968,concordant,Counter-led,0.4644194756554307,0.8870431893687708,concordant
E02000411,Haringey,2,0.0081466395112016,Counter-led,0.4640804597701149,0.8246445497630331,concordant,Counter-led,0.4757074212493326,0.8262020291133657,concordant
E02000412,Haringey,1,0.0590631364562118,Counter-led,0.4623803009575923,0.8104212860310421,concordant,Counter-led,0.4792225201072386,0.8405633802816901,concordant
E02000413,Haringey,7,0.0672097759674134,Counter-led,0.4311708860759494,0.8460508701472557,concordant,Symmetric,0.4929435483870967,0.8336134453781513,concordant
E02000414,Haringey,2,0.0682281059063136,Symmetric,0.493103448275862,0.7997793712079426,concordant,Counter-led,0.4398111723052714,0.8034134007585335,divergent
E02000415,Haringey,2,0.125254582484725,Lateral,0.4741980474198047,0.7810457516339869,concordant,Lateral,0.4734576757532281,0.7880158281514981,concordant
E02000416,Haringey,4,-0.0580448065173115,Symmetric,0.5177631578947368,0.8951707891637221,divergent,Counter-led,0.4497041420118343,0.898936170212766,divergent
E02000417,Haringey,7,0.1221995926680244,Symmetric,0.4903069466882068,0.8107400130975769,concordant,Symmetric,0.4829268292682926,0.8239549839228296,concordant
E02000418,Haringey,7,0.1517311608961303,Symmetric,0.4912718204488778,0.8345473465140478,concordant,Symmetric,0.4839797639123103,0.8423295454545454,concordant
E02000419,Haringey,2,0.2169042769857433,Cascade-led,0.5273942093541203,0.8009275775954334,concordant,Counter-led,0.4701385570950788,0.8059299191374663,concordant
E02000420,Haringey,1,-0.0173116089613034,Lateral,0.4552429667519181,0.6266025641025641,concordant,Lateral,0.4225239616613419,0.6705945366898768,concordant
E02000421,Haringey,1,-0.0122199592668024,Lateral,0.436958614051973,0.6546943919344675,concordant,Lateral,0.4514563106796116,0.6840066408411732,concordant
E02000422,Haringey,1,0.164969450101833,Lateral,0.5044802867383512,0.6384439359267735,concordant,Lateral,0.4035555555555555,0.704445835942392,concordant
E02000423,Haringey,2,0.2637474541751528,Lateral,0.5024154589371981,0.7596330275229358,concordant,Lateral,0.4593837535014005,0.7873842082046758,concordant
E02000424,Haringey,5,0.1486761710794297,Symmetric,0.4847920546244568,0.9560830860534124,concordant,Symmetric,0.491281273692191,0.9677182685253118,concordant
E02000425,Haringey,4,-0.0468431771894093,Cascade-led,0.5235023041474655,0.940207972270364,concordant,Counter-led,0.4677276746242264,0.9432860717264387,concordant
E02000426,Haringey,7,0.0040733197556008,Counter-led,0.4600614439324116,0.8460038986354775,concordant,Symmetric,0.504,0.8605851979345955,concordant
E02000427,Haringey,3,0.0672097759674134,Symmetric,0.5019875070982396,0.8474494706448508,concordant,Symmetric,0.4923076923076923,0.8637873754152824,zero
E02000428,Haringey,1,0.1079429735234215,Lateral,0.4715772618094475,0.7291301809690601,concordant,Lateral,0.4047945205479452,0.7167403043691704,concordant
E02000429,Haringey,7,0.0967413441955193,Counter-led,0.4571230982019363,0.8505882352941176,concordant,Counter-led,0.4569842738205365,0.8661858974358975,concordant
E02000430,Haringey,6,0.2097759674134419,Counter-led,0.4497705252422233,0.9427884615384616,concordant,Counter-led,0.4648464163822525,0.9161976235146968,concordant
E02000431,Haringey,8,0.0274949083503055,Counter-led,0.4586330935251798,0.9021092482422932,concordant,Symmetric,0.499271137026239,0.9038208168642952,concordant
E02000432,Haringey,4,0.065173116089613,Symmetric,0.4820987654320988,0.8886450905101481,concordant,Symmetric,0.5108924806746311,0.8719362745098039,concordant
E02000433,Harrow,9,-0.075356415478615,Lateral,0.5115646258503401,0.7696335078534031,concordant,Lateral,0.3661581137309292,0.7769396551724138,concordant
E02000434,Harrow,9,-0.0835030549898167,Counter-led,0.3461900282220131,0.8246702870442203,concordant,Symmetric,0.518840579710145,0.8286629303442754,concordant
E02000435,Harrow,6,-0.0478615071283095,Counter-led,0.4733727810650887,0.9066523605150214,concordant,Symmetric,0.5030750307503075,0.8751345532831001,concordant
E02000436,Harrow,10,-0.0132382892057025,Counter-led,0.4640776699029126,0.8940972222222222,concordant,Cascade-led,0.5207877461706784,0.8856589147286822,concordant
E02000437,Harrow,8,-0.0570264765784114,Counter-led,0.3936651583710407,0.8599221789883269,concordant,Counter-led,0.4714611872146119,0.8812877263581489,concordant
E02000438,Harrow,7,-0.0509164969450101,Symmetric,0.4858437146092865,0.8821178821178821,concordant,Counter-led,0.4471032745591939,0.8621064060803475,divergent
E02000439,Harrow,7,-0.0641547861507129,Counter-led,0.4591406908171861,0.8779585798816568,concordant,Counter-led,0.4528985507246377,0.8881737731295254,concordant
E02000440,Harrow,9,-0.0183299389002037,Counter-led,0.4501084598698481,0.8254252461951657,concordant,Cascade-led,0.521181001283697,0.7965235173824131,concordant
E02000441,Harrow,8,-0.0641547861507128,Lateral,0.4941002949852507,0.7695800227014756,divergent,Counter-led,0.4114832535885167,0.8304635761589404,divergent
E02000442,Harrow,8,-0.0142566191446028,Counter-led,0.4524010109519797,0.8306508047585724,concordant,Counter-led,0.4452359750667854,0.8443609022556391,concordant
E02000443,Harrow,5,-0.0173116089613034,Symmetric,0.5067615658362989,0.928005284015852,concordant,Cascade-led,0.5260663507109005,0.8833732057416268,concordant
E02000444,Harrow,8,0.0427698574338085,Counter-led,0.4323394495412844,0.8180112570356473,concordant,Lateral,0.4934497816593886,0.7842465753424658,concordant
E02000445,Harrow,6,-0.0661914460285132,Symmetric,0.4814179531160663,0.9118873826903025,concordant,Symmetric,0.4833333333333333,0.9135200974421436,concordant
E02000447,Harrow,9,-0.0814663951120162,Counter-led,0.4641148325358851,0.8438761776581427,concordant,Counter-led,0.4024390243902439,0.8631578947368421,concordant
E02000448,Harrow,10,0.0264765784114052,Lateral,0.4491392801251956,0.7517647058823529,concordant,Lateral,0.4408945686900958,0.7671568627450981,concordant
E02000449,Harrow,7,-0.044806517311609,Symmetric,0.4994753410283316,0.8711151736745887,divergent,Counter-led,0.4653567735263702,0.9307025986525506,divergent
E02000451,Harrow,10,-0.0213849287169042,Counter-led,0.4601626016260162,0.837874659400545,concordant,Counter-led,0.4235294117647059,0.8585858585858586,concordant
E02000452,Harrow,7,-0.0529531568228105,Counter-led,0.4791929382093317,0.8162635100360268,concordant,Counter-led,0.4634690462911321,0.7937140327578575,divergent
E02000453,Harrow,9,-0.0274949083503054,Counter-led,0.4681861348528015,0.8547077922077922,concordant,Counter-led,0.4546211490424646,0.8596993557623479,concordant
E02000454,Harrow,10,-0.0071283095723013,Lateral,0.4587525150905432,0.7362962962962963,concordant,Lateral,0.4626334519572954,0.6990049751243781,concordant
E02000455,Harrow,7,-0.0529531568228105,Lateral,0.4764912280701754,0.7795404814004376,concordant,Lateral,0.4638682252922423,0.7805889672335131,divergent
E02000456,Harrow,8,-0.0264765784114052,Symmetric,0.4954212454212454,0.8646080760095012,concordant,Counter-led,0.4384525205158265,0.8590130916414904,concordant
E02000457,Harrow,10,-0.0936863543788186,Symmetric,0.480327868852459,0.8591549295774648,concordant,Cascade-led,0.5316129032258065,0.8857142857142857,concordant
E02000459,Harrow,7,-0.0957230142566191,Symmetric,0.5171875,0.807061790668348,divergent,Counter-led,0.4452861952861953,0.8221453287197232,divergent
E02000460,Harrow,5,-0.0376782077393075,Counter-led,0.3830010493179433,0.9352306182531894,concordant,Symmetric,0.5010822510822511,0.879162702188392,concordant
E02000461,Harrow,9,0.0030549898167006,Counter-led,0.4011299435028249,0.8747940691927513,concordant,Symmetric,0.4866264020707506,0.9012441679626748,concordant
E02000462,Harrow,8,-0.0926680244399185,Symmetric,0.4816017316017316,0.8741721854304636,concordant,Symmetric,0.5005599104143337,0.9149590163934426,concordant
E02000463,Harrow,7,-0.1109979633401222,Lateral,0.5184713375796178,0.7764589515331355,concordant,Counter-led,0.4481830417227456,0.8357705286839145,divergent
E02000464,Havering,4,-0.0896130346232179,Symmetric,0.4935897435897436,0.8125,concordant,Counter-led,0.4603448275862069,0.7934336525307798,concordant
E02000465,Havering,4,-0.1211812627291242,Counter-led,0.3813682678311499,0.8207885304659498,concordant,Counter-led,0.46,0.8284023668639053,concordant
E02000466,Havering,6,-0.1018329938900203,Symmetric,0.5037593984962406,0.9637681159420288,concordant,Counter-led,0.4506493506493506,0.9541511771995044,divergent
E02000467,Havering,2,-0.1272912423625254,Counter-led,0.4605504587155963,0.9388458225667528,concordant,Symmetric,0.4946808510638298,0.9345484672742336,concordant
E02000468,Havering,7,-0.0865580448065173,Lateral,0.3918629550321199,0.7412698412698413,concordant,Counter-led,0.3562231759656652,0.8242924528301887,concordant
E02000469,Havering,4,-0.1181262729124236,Cascade-led,0.5309734513274337,0.795774647887324,concordant,Symmetric,0.5018007202881153,0.8796198521647307,concordant
E02000470,Havering,9,-0.0458248472505091,Counter-led,0.4113821138211382,0.7925257731958762,concordant,Counter-led,0.350597609561753,0.8338870431893688,concordant
E02000471,Havering,10,-0.0356415478615071,Counter-led,0.4423791821561338,0.9259896729776248,concordant,Counter-led,0.2912,0.9370314842578712,concordant
E02000472,Havering,9,-0.0437881873727088,Counter-led,0.4057142857142857,0.9174311926605504,concordant,Counter-led,0.3641364136413641,0.9144869215291752,concordant
E02000473,Havering,9,-0.0509164969450101,Lateral,0.330945558739255,0.7825112107623319,concordant,Lateral,0.3593947036569987,0.7721518987341772,concordant
E02000474,Havering,7,-0.1069246435845213,Lateral,0.4414758269720101,0.7782178217821782,concordant,Lateral,0.3894348894348894,0.7910592808551993,concordant
E02000475,Havering,9,-0.0173116089613034,Counter-led,0.4107142857142857,0.8109028960817717,concordant,Counter-led,0.4033613445378151,0.8087378640776699,concordant
E02000476,Havering,5,-0.0193482688391038,Symmetric,0.484181568088033,0.9368556701030928,concordant,Counter-led,0.4534120734908136,0.9465838509316772,concordant
E02000477,Havering,10,0.0081466395112015,Counter-led,0.4327044025157233,0.8833333333333333,concordant,Counter-led,0.3764845605700712,0.8707342295760083,concordant
E02000478,Havering,10,-0.0040733197556007,Counter-led,0.4229828850855746,0.8503118503118503,concordant,Counter-led,0.3498452012383901,0.7955665024630542,concordant
E02000479,Havering,7,-0.0753564154786151,Counter-led,0.4016172506738544,0.8522205206738132,concordant,Counter-led,0.4012345679012346,0.8432010409889394,concordant
E02000480,Havering,7,-0.1496945010183299,Counter-led,0.4182648401826484,0.8171641791044776,concordant,Counter-led,0.3750731421884142,0.8439506172839506,concordant
E02000481,Havering,10,-0.0346232179226069,Lateral,0.3785310734463277,0.7209775967413442,concordant,Lateral,0.3429844097995546,0.740924092409241,concordant
E02000482,Havering,10,-0.0010183299389001,Lateral,0.4367088607594936,0.6345381526104418,concordant,Lateral,0.3988439306358382,0.6961770623742455,concordant
E02000483,Havering,8,-0.015274949083503,Counter-led,0.4055068836045056,0.923699421965318,divergent,Counter-led,0.4180929095354523,0.92638731596829,divergent
E02000484,Havering,9,-0.0478615071283096,Counter-led,0.4550359712230216,0.8298507462686567,concordant,Counter-led,0.306477093206951,0.8022813688212928,concordant
E02000485,Havering,9,0.0122199592668024,Counter-led,0.422360248447205,0.8621151271753681,concordant,Counter-led,0.4161331626120358,0.8479913137893594,concordant
E02000486,Havering,9,-0.0112016293279022,Counter-led,0.4288321167883211,0.817910447761194,concordant,Counter-led,0.3683409436834094,0.8633377135348226,concordant
E02000487,Havering,10,-0.0112016293279022,Lateral,0.4648910411622276,0.7361853832442068,concordant,Lateral,0.3687002652519894,0.699443413729128,concordant
E02000488,Havering,10,0.0040733197556007,Counter-led,0.4135188866799205,0.8525423728813559,concordant,Counter-led,0.2787401574803149,0.8819444444444444,concordant
E02000489,Havering,8,-0.0549898167006109,Symmetric,0.4840255591054313,0.8917378917378918,concordant,Counter-led,0.3997509339975093,0.9032620922384702,concordant
E02000490,Havering,8,-0.0885947046843177,Counter-led,0.4496753246753247,0.9166666666666666,concordant,Counter-led,0.4268774703557312,0.8961038961038961,concordant
E02000491,Havering,5,-0.1364562118126273,Counter-led,0.4766355140186916,0.9339152119700748,zero,Counter-led,0.4134751773049645,0.951417004048583,divergent
E02000492,Havering,9,-0.1089613034623218,Counter-led,0.3503649635036496,0.9013157894736842,concordant,Counter-led,0.3326039387308533,0.8943248532289628,concordant
E02000493,Havering,6,-0.1344195519348269,Counter-led,0.4787985865724382,0.9417637271214644,concordant,Counter-led,0.3821138211382114,0.9659685863874344,concordant
E02000494,Hillingdon,10,-0.0407331975560082,Counter-led,0.4330218068535825,0.8305304010349288,concordant,Counter-led,0.3614649681528662,0.8590971272229823,concordant
E02000495,Hillingdon,8,0.0407331975560081,Counter-led,0.4780701754385965,0.837465564738292,divergent,Counter-led,0.4642464246424642,0.8241160471441523,concordant
E02000496,Hillingdon,7,-0.0621181262729124,Symmetric,0.4981549815498155,0.924914675767918,divergent,Symmetric,0.5069860279441117,0.8978494623655914,divergent
E02000497,Hillingdon,8,-0.020366598778004,Symmetric,0.484504132231405,0.8439407149084568,divergent,Counter-led,0.4038727524204702,0.7927631578947368,concordant
E02000498,Hillingdon,9,0.0274949083503054,Symmetric,0.5089285714285714,0.9003215434083601,concordant,Counter-led,0.4597457627118644,0.87569573283859,concordant
E02000499,Hillingdon,10,0.0305498981670061,Lateral,0.4640657084188911,0.7214814814814815,concordant,Lateral,0.3664596273291925,0.7198211624441133,concordant
E02000500,Hillingdon,10,0.0142566191446028,Lateral,0.4553072625698324,0.7435098650051921,concordant,Lateral,0.4144645340751043,0.7789815817984832,concordant
E02000501,Hillingdon,10,-0.010183299389002,Lateral,0.4190140845070422,0.6977886977886978,concordant,Lateral,0.4275568181818182,0.7489361702127659,concordant
E02000502,Hillingdon,9,0.0824847250509165,Counter-led,0.4321951219512195,0.937785910338518,concordant,Counter-led,0.3765786452353616,0.9110878661087866,concordant
E02000503,Hillingdon,10,0.0305498981670061,Lateral,0.4223227752639517,0.7525539160045402,concordant,Lateral,0.3685800604229607,0.7548460661345496,concordant
E02000504,Hillingdon,10,0.0,Lateral,0.4294871794871794,0.7155963302752294,concordant,Counter-led,0.3215767634854772,0.8155668358714044,concordant
E02000506,Hillingdon,10,0.0132382892057026,Counter-led,0.4666666666666667,0.8321479374110953,concordant,Counter-led,0.4168039538714991,0.8360881542699724,concordant
E02000507,Hillingdon,8,0.0305498981670061,Symmetric,0.5015243902439024,0.8378033205619413,concordant,Counter-led,0.4313099041533546,0.8575342465753425,concordant
E02000508,Hillingdon,7,0.0458248472505091,Cascade-led,0.5758327427356484,0.9282894736842106,concordant,Cascade-led,0.5596402033633164,0.9204463642908568,concordant
E02000509,Hillingdon,4,0.2861507128309571,Cascade-led,0.6253031527890056,0.906891495601173,concordant,Cascade-led,0.6225448334756618,0.8928707586732749,concordant
E02000510,Hillingdon,8,-0.0661914460285132,Counter-led,0.4384615384615384,0.8924485125858124,concordant,Counter-led,0.4688149688149688,0.8923933209647495,concordant
E02000511,Hillingdon,8,-0.0478615071283095,Counter-led,0.4391217564870259,0.9109090909090908,concordant,Counter-led,0.4424019607843137,0.8996692392502756,concordant
E02000512,Hillingdon,5,-0.1089613034623218,Cascade-led,0.5330915684496826,0.8432721712538226,divergent,Counter-led,0.4704595185995623,0.8462962962962963,concordant
E02000513,Hillingdon,3,-0.0468431771894093,Counter-led,0.4522028262676641,0.9072398190045248,concordant,Symmetric,0.4846449136276392,0.9237588652482268,concordant
E02000514,Hillingdon,7,-0.1028513238289206,Cascade-led,0.5360059391239792,0.9315352697095436,concordant,Counter-led,0.478017585931255,0.8954903364352184,concordant
E02000515,Hillingdon,5,-0.1466395112016293,Cascade-led,0.588622754491018,0.8586118251928021,concordant,Cascade-led,0.5551912568306011,0.8628005657708628,divergent
E02000516,Hillingdon,5,-0.0315682281059063,Counter-led,0.4591002044989775,0.8631950573698146,concordant,Counter-led,0.4264018691588785,0.8603015075376884,divergent
E02000517,Hillingdon,4,-0.0692464358452138,Symmetric,0.5158084914182475,0.8056768558951966,concordant,Lateral,0.5106609808102346,0.7632221318144833,concordant
E02000518,Hillingdon,4,-0.1191446028513238,Cascade-led,0.5623100303951368,0.8259414225941423,concordant,Lateral,0.4875444839857651,0.7878504672897196,concordant
E02000519,Hillingdon,4,-0.180244399185336,Lateral,0.514018691588785,0.7739602169981917,concordant,Lateral,0.4053691275167785,0.745,concordant
E02000520,Hillingdon,4,-0.0621181262729124,Cascade-led,0.5217678100263852,0.7908189880020866,concordant,Counter-led,0.4701069855254877,0.8033367037411526,concordant
E02000521,Hillingdon,3,-0.0173116089613034,Cascade-led,0.5706254392129304,0.935568704799474,concordant,Cascade-led,0.5268048606147248,0.9308050565535596,concordant
E02000522,Hillingdon,5,-0.0580448065173115,Symmetric,0.4973204715969989,0.8077922077922078,divergent,Lateral,0.5023980815347722,0.7554347826086957,divergent
E02000523,Hillingdon,6,0.0010183299389002,Symmetric,0.4935064935064935,0.9316394434361768,concordant,Counter-led,0.4722778891115564,0.9321295143212952,concordant
E02000524,Hillingdon,6,-0.1476578411405295,Counter-led,0.4714052287581699,0.9019896831245394,concordant,Counter-led,0.473630831643002,0.9337121212121212,concordant
E02000525,Hillingdon,5,-0.0061099796334012,Symmetric,0.5095238095238095,0.8240680183126227,concordant,Counter-led,0.4698795180722891,0.810320781032078,concordant
E02000526,Hounslow,9,0.0142566191446028,Symmetric,0.5117460317460317,0.8569096844396082,concordant,Counter-led,0.4750328515111695,0.8687214611872146,concordant
E02000528,Hounslow,3,-0.085539714867617,Cascade-led,0.5849914724275156,0.9243300052548608,concordant,Cascade-led,0.5434019066733567,0.929570895522388,concordant
E02000529,Hounslow,6,-0.0794297352342158,Counter-led,0.4785046728971963,0.854632587859425,concordant,Symmetric,0.5110470701248799,0.9196113074204948,concordant
E02000530,Hounslow,3,-0.1517311608961303,Counter-led,0.4330011074197121,0.8931750741839762,concordant,Counter-led,0.4658227848101265,0.9228971962616822,concordant
E02000531,Hounslow,6,-0.1466395112016293,Symmetric,0.4870950027457441,0.8717089516515079,concordant,Symmetric,0.4976030680728667,0.9003021148036254,divergent
E02000532,Hounslow,8,-0.0020366598778004,Symmetric,0.488871834228703,0.8153942428035044,concordant,Symmetric,0.5141552511415525,0.7992700729927007,concordant
E02000533,Hounslow,8,-0.0244399185336048,Counter-led,0.4780907668231612,0.8073278584965256,concordant,Symmetric,0.4904722452361226,0.8003978779840849,concordant
E02000534,Hounslow,9,-0.0549898167006109,Counter-led,0.4680851063829787,0.851963746223565,concordant,Counter-led,0.4574780058651026,0.8567839195979899,concordant
E02000535,Hounslow,7,-0.0743380855397148,Cascade-led,0.521415270018622,0.7943786982248521,concordant,Lateral,0.5016181229773463,0.7573529411764706,concordant
E02000536,Hounslow,7,-0.1374745417515275,Symmetric,0.4917319408181027,0.7973629424011104,concordant,Lateral,0.4577114427860697,0.7472118959107806,concordant
E02000537,Hounslow,9,-0.1792260692464358,Cascade-led,0.5736040609137056,0.9010863350485993,concordant,Symmetric,0.4853146853146853,0.8959899749373433,concordant
E02000538,Hounslow,5,-0.0315682281059062,Lateral,0.499054820415879,0.7251542152159013,concordant,Lateral,0.4646766169154229,0.7373440939104916,concordant
E02000539,Hounslow,6,-0.0610997963340123,Symmetric,0.5097508125677139,0.8794664125774179,divergent,Cascade-led,0.5263527758257203,0.886052303860523,concordant
E02000540,Hounslow,7,-0.1761710794297352,Lateral,0.4996186117467582,0.7517201834862385,concordant,Lateral,0.4565093803297328,0.7684578418523372,concordant
E02000541,Hounslow,5,-0.0285132382892056,Lateral,0.4404761904761904,0.7721602101116218,concordant,Counter-led,0.4621149042464613,0.7932628797886394,concordant
E02000542,Hounslow,6,-0.1191446028513238,Cascade-led,0.5200892857142857,0.8897715988083416,concordant,Counter-led,0.4553264604810996,0.9046632124352332,concordant
E02000543,Hounslow,7,-0.1629327902240325,Lateral,0.5095969289827256,0.7715660866345798,concordant,Lateral,0.4497607655502392,0.7466952483029653,concordant
E02000544,Hounslow,9,-0.1008146639511201,Symmetric,0.484167517875383,0.8625550660792951,concordant,Symmetric,0.4826038159371493,0.8701171875,concordant
E02000545,Hounslow,5,-0.0855397148676171,Cascade-led,0.5212418300653595,0.8831168831168831,concordant,Counter-led,0.4781445138269402,0.8968,concordant
E02000546,Hounslow,7,-0.1262729124236253,Lateral,0.5298387096774193,0.7774294670846394,concordant,Lateral,0.5030120481927711,0.7254187909686817,concordant
E02000547,Hounslow,5,0.0386965376782077,Lateral,0.4870689655172414,0.656758669497523,concordant,Lateral,0.5901442307692307,0.6893123446561723,concordant
E02000548,Hounslow,5,-0.115071283095723,Lateral,0.582089552238806,0.6821818181818182,concordant,Lateral,0.5169971671388102,0.6366095581605049,concordant
