msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21
E02000538,Hounslow,5,5,24.41526,22.156799999999997,11190.0,13009.4,0.34449849147219996,0.396096699549385,0.051598208077185015,-2.258460000000003,328.0,194.0,648,811,1459,522.0,43.613433858807404,134.0,50.617283950617285,298.0,134.0,748.0,1032.0,1780.0,432.0,22.43370786516854,164.0,39.839572192513366
E02000539,Hounslow,6,5,22.865534,22.1704,13041.0,14224.6,0.401483898774706,0.433095847034466,0.03161194825975999,-0.6951339999999995,667.0,271.0,1297,802,2099,938.0,86.11576941400666,396.0,51.42636854279105,494.0,209.0,987.0,839.0,1826.0,703.0,56.54216867469879,285.0,50.050658561296856
E02000540,Hounslow,7,6,17.631728,19.8054,16457.2,15072.6,0.506655994089034,0.4589148702959445,-0.047741123793089424,2.173672,254.0,402.0,877,867,1744,656.0,58.54816513761468,-148.0,28.96237172177879,278.0,502.0,1309.0,1203.0,2512.0,780.0,55.55573248407644,-224.0,21.237585943468297
E02000541,Hounslow,5,4,27.906142,24.0868,9848.0,12207.0,0.30318330152084233,0.37166605772743877,0.06848275620659644,-3.819341999999999,386.0,132.0,639,884,1523,518.0,33.45502298095863,254.0,60.40688575899843,448.0,99.0,798.0,943.0,1741.0,547.0,25.47501435956347,349.0,56.14035087719298
E02000542,Hounslow,6,5,23.794601999999998,23.813,11596.6,11912.0,0.3570161935841389,0.3626842041164292,0.005668010532290324,0.018398000000001247,544.0,387.0,983,1031,2014,931.0,104.53227408142999,157.0,55.340793489318415,413.0,346.0,1029.0,1152.0,2181.0,759.0,65.51948647409445,67.0,40.136054421768705
E02000543,Hounslow,7,5,18.8465925,21.265833333333333,15547.0,14156.666666666666,0.47863432054676436,0.431027483457151,-0.047606837089613385,2.4192408333333333,359.0,703.0,1284,1417,2701,1062.0,93.43835616438356,-344.0,27.9595015576324,291.0,628.0,1725.0,1723.0,3448.0,919.0,53.001160092807424,-337.0,16.869565217391305
E02000544,Hounslow,9,8,12.501178,14.346,20963.2,19612.4,0.6453789791269011,0.5971379856290342,-0.048240993497866924,1.8448220000000006,53.0,423.0,575,560,1135,476.0,19.752422907488988,-370.0,9.217391304347826,28.0,388.0,536.0,563.0,1099.0,416.0,9.885350318471337,-360.0,5.223880597014925
E02000545,Hounslow,5,4,27.195512,26.082600000000003,11246.6,12026.8,0.3462409950126224,0.36617951528437465,0.019938520271752247,-1.112911999999998,505.0,134.0,703,683,1386,639.0,48.82395382395382,371.0,71.83499288762447,460.0,49.0,698.0,635.0,1333.0,509.0,16.909227306826708,411.0,65.90257879656161
E02000546,Hounslow,7,6,19.627802,20.6094,14428.2,14030.4,0.44419062865587094,0.4271830471318962,-0.017007581523974746,0.9815980000000017,139.0,515.0,742,853,1595,654.0,44.88087774294671,-376.0,18.733153638814017,84.0,416.0,740.0,841.0,1581.0,500.0,22.10246679316888,-332.0,11.351351351351353
E02000547,Hounslow,5,6,24.10154,20.3554,11844.6,14499.8,0.3646511914290992,0.44147485080988924,0.07682365938079005,-3.7461400000000005,354.0,100.0,711,702,1413,454.0,25.05307855626327,254.0,49.789029535864984,385.0,91.0,785.0,600.0,1385.0,476.0,25.296028880866427,294.0,49.044585987261144
E02000548,Hounslow,5,3,28.133474,27.6522,9106.4,9407.6,0.2803521950618804,0.28643283400316644,0.006080638941286021,-0.4812739999999991,448.0,96.0,836,539,1375,544.0,31.278545454545455,352.0,53.588516746411486,304.0,57.0,699.0,517.0,1216.0,361.0,14.25,247.0,43.490701001430615
E02000549,Hounslow,6,5,23.199893333333335,22.314999999999998,11908.666666666666,12686.333333333334,0.3666235658723806,0.38626030122193805,0.019636735349557455,-0.8848933333333378,326.0,375.0,915,728,1643,701.0,74.40657334144856,-49.0,35.62841530054644,319.0,317.0,917.0,724.0,1641.0,636.0,61.62279098110908,2.0,34.78735005452563
E02000550,Hounslow,5,4,26.27908,26.747666666666664,10069.25,10142.666666666666,0.3099947663321224,0.30881338042463363,-0.0011813859074887856,0.4685866666666634,409.0,126.0,790,665,1455,535.0,35.41855670103093,283.0,51.77215189873417,371.0,63.0,720.0,671.0,1391.0,434.0,16.803019410496045,308.0,51.52777777777777
E02000551,Hounslow,2,2,36.858418,32.3926,5934.4,7397.2,0.18269810972230777,0.22522226281817073,0.042524153095862965,-4.465817999999999,664.0,7.0,679,641,1320,671.0,3.521212121212121,657.0,97.79086892488954,567.0,3.0,609.0,425.0,1034.0,570.0,1.6450676982591876,564.0,93.10344827586206
E02000552,Hounslow,7,7,18.270454,17.681400000000004,15443.4,16585.8,0.4754448617695955,0.5049872122762148,0.029542350506619297,-0.5890539999999973,138.0,338.0,774,421,1195,476.0,39.032635983263596,-200.0,17.829457364341085,103.0,263.0,650.0,437.0,1087.0,366.0,24.920883164673413,-160.0,15.846153846153847
E02000553,Hounslow,5,5,26.0994425,21.54525,11265.75,14131.0,0.3468305523058925,0.43024601144805746,0.08341545914216497,-4.554192499999999,281.0,69.0,463,337,800,350.0,24.23625,212.0,60.69114470842333,231.0,57.0,387.0,317.0,704.0,288.0,18.703125,174.0,59.68992248062015
E02000554,Islington,1,1,43.84276666666667,36.55566666666667,3793.5,5622.0,0.11678775937442276,0.17117281695286812,0.05438505757844536,-7.287100000000002,802.0,0.0,917,1068,1985,802.0,0.0,802.0,87.45910577971647,788.0,0.0,973.0,1090.0,2063.0,788.0,0.0,788.0,80.98663926002055
E02000555,Islington,3,4,34.020738333333334,26.361166666666666,6945.5,10703.166666666666,0.21382611908133733,0.3258789022855519,0.11205278320421455,-7.659571666666668,459.0,357.0,989,1099,2088,816.0,78.47844827586206,102.0,46.41051567239636,501.0,393.0,1091.0,1197.0,2288.0,894.0,86.05463286713287,108.0,45.9211732355637
E02000556,Islington,3,3,35.44588666666667,28.782833333333333,6265.0,8849.0,0.1928760544301459,0.2694251613688954,0.07654910693874947,-6.663053333333334,639.0,457.0,1305,1367,2672,1096.0,109.29004491017965,182.0,48.96551724137931,778.0,677.0,1780.0,1748.0,3528.0,1455.0,149.29308390022675,101.0,43.70786516853933
E02000557,Islington,2,2,39.770954,33.5216,4869.8,7108.2,0.14992303429591775,0.21642309097552065,0.0665000566796029,-6.249354000000004,631.0,148.0,898,961,1859,779.0,50.23561054330285,483.0,70.26726057906458,677.0,163.0,1076.0,1125.0,2201.0,840.0,50.13675601999091,514.0,62.9182156133829
E02000558,Islington,1,1,51.607479999999995,41.2808,1973.2,4057.0,0.06074749091804692,0.12352332237242725,0.06277583145438033,-10.326679999999996,681.0,0.0,846,992,1838,681.0,0.0,681.0,80.49645390070921,906.0,0.0,1189.0,1287.0,2476.0,906.0,0.0,906.0,76.19848612279226
E02000559,Islington,4,6,29.913230000000002,20.031,9030.75,15859.333333333334,0.27802321285635123,0.48286850972272966,0.20484529686637842,-9.882230000000003,387.0,612.0,1223,1186,2409,999.0,98.31631382316314,-225.0,31.643499591169256,354.0,618.0,1341.0,1248.0,2589.0,972.0,84.50057937427579,-264.0,26.39821029082774
E02000560,Islington,3,4,34.313715,26.63525,6996.25,10295.75,0.21538852287420723,0.3134743027645841,0.09808577989037687,-7.678465000000003,564.0,554.0,1103,1292,2395,1118.0,130.46179540709812,10.0,51.13327289211242,443.0,642.0,1205.0,1569.0,2774.0,1085.0,102.52559480894016,-199.0,36.76348547717843
E02000561,Islington,4,7,28.64139,17.42375,9034.75,16709.25,0.27814635798288284,0.508745889660212,0.2305995316773291,-11.217640000000003,373.0,571.0,884,1157,2041,944.0,104.35227829495345,-198.0,42.19457013574661,305.0,406.0,915.0,1045.0,1960.0,711.0,63.17857142857143,-101.0,33.33333333333333
E02000562,Islington,3,5,33.791674,23.7806,6953.2,12151.0,0.21406317344991072,0.36996102788941665,0.15589785443950593,-10.011074,409.0,348.0,883,995,1878,757.0,75.78913738019169,61.0,46.319365798414495,394.0,375.0,882.0,949.0,1831.0,769.0,80.69361004915346,19.0,44.67120181405896
E02000563,Islington,2,1,39.965506,35.9822,4772.4,5807.6,0.14692445046487285,0.17682377298745586,0.02989932252258301,-3.983305999999999,728.0,173.0,1106,1109,2215,901.0,56.859593679458236,555.0,65.82278481012658,635.0,169.0,1113.0,1112.0,2225.0,804.0,48.231460674157304,466.0,57.053009883198555
E02000564,Islington,2,3,40.275220000000004,28.286714285714286,4485.0,10112.857142857143,0.13807647312357613,0.3079057710040538,0.16982929788047768,-11.988505714285719,951.0,259.0,1451,1609,3060,1210.0,80.49313725490197,692.0,65.54100620261887,1134.0,288.0,1949.0,1948.0,3897.0,1422.0,83.80600461893765,846.0,58.1836839404823
E02000565,Islington,2,3,41.590794,30.2682,4547.6,8614.6,0.14000369435379595,0.2622883936183169,0.12228469926452096,-11.322594000000002,466.0,150.0,882,1000,1882,616.0,37.1413390010627,316.0,52.83446712018141,501.0,234.0,932.0,1004.0,1936.0,735.0,60.554752066115704,267.0,53.75536480686696
E02000566,Islington,4,6,28.998448000000003,19.5766,9288.0,15005.4,0.2859429838064159,0.4568688344903179,0.17092585068390198,-9.421848000000004,361.0,537.0,938,1052,1990,898.0,97.41557788944723,-176.0,38.486140724946694,398.0,523.0,1232.0,1116.0,2348.0,921.0,88.65161839863714,-125.0,32.3051948051948
E02000567,Islington,2,3,36.822645,27.13966666666667,5768.5,9919.0,0.17759066559940892,0.30200341005967607,0.12441274446026715,-9.682978333333331,690.0,216.0,1218,1364,2582,906.0,57.72269558481797,474.0,56.65024630541872,710.0,174.0,1362.0,1303.0,2665.0,884.0,46.35647279549718,536.0,52.12922173274597
E02000568,Islington,1,2,43.011987999999995,32.254200000000004,3975.4,7387.2,0.12238778400344805,0.2249177932042382,0.10253000920079014,-10.75778799999999,1067.0,0.0,1280,1242,2522,1067.0,0.0,1067.0,83.359375,1249.0,0.0,1675.0,1410.0,3085.0,1249.0,0.0,1249.0,74.56716417910447
E02000569,Islington,2,3,38.27555,28.591166666666666,5729.833333333333,10526.0,0.17640026270960327,0.3204847156253806,0.14408445291577734,-9.684383333333336,676.0,157.0,996,1221,2217,833.0,47.87189896256202,519.0,67.8714859437751,631.0,208.0,1083.0,1304.0,2387.0,839.0,54.984499371596144,423.0,58.264081255771
E02000570,Islington,6,7,22.55531,16.155,12306.0,17901.2,0.3788559817745213,0.5450371452928998,0.16618116351837853,-6.4003099999999975,252.0,785.0,1210,1071,2281,1037.0,86.72512056115738,-533.0,20.826446280991735,160.0,930.0,1149.0,1253.0,2402.0,1090.0,61.94837635303914,-770.0,13.92515230635335
E02000571,Islington,2,2,39.484638000000004,32.322199999999995,5419.0,7412.6,0.16683086016870882,0.22569114602362683,0.05886028585491801,-7.162438000000009,503.0,134.0,825,860,1685,637.0,40.001186943620176,369.0,60.969696969696976,568.0,167.0,1063.0,1037.0,2100.0,735.0,45.16952380952381,401.0,53.43367826904986
E02000572,Islington,1,1,43.954856,35.8868,4066.8,5751.8,0.12520165014469553,0.17512483254171235,0.04992318239701682,-8.068055999999999,771.0,0.0,893,981,1874,771.0,0.0,771.0,86.33818589025756,729.0,0.0,874.0,870.0,1744.0,729.0,0.0,729.0,83.4096109839817
E02000573,Islington,5,5,28.048892000000002,21.7846,9134.4,13140.8,0.28121421094760174,0.40009743027645844,0.1188832193288567,-6.264292000000001,321.0,883.0,977,1412,2389,1204.0,118.6450397655923,-562.0,32.855680655066536,408.0,818.0,1667.0,1462.0,3129.0,1226.0,106.66155321188879,-410.0,24.4751049790042
E02000574,Islington,4,4,32.590378,25.701599999999996,7299.4,10506.4,0.2247213841512222,0.31988795518207286,0.09516657103085066,-6.888778000000006,516.0,772.0,1151,1478,2629,1288.0,151.52225180677064,-256.0,44.83058210251955,460.0,608.0,1140.0,1385.0,2525.0,1068.0,110.76435643564356,-148.0,40.35087719298245
E02000575,Islington,5,5,27.220042,22.059142857142856,10118.6,13487.857142857143,0.31151406933070624,0.4106642657062825,0.09915019637557626,-5.160899142857144,560.0,1410.0,1478,2060,3538,1970.0,223.1769361221029,-850.0,37.88903924221921,452.0,1032.0,1592.0,1891.0,3483.0,1484.0,133.92592592592592,-580.0,28.391959798994975
E02000576,Islington,3,4,33.294262,26.369,6932.4,10031.2,0.21342281879194633,0.305419559127999,0.09199674033605268,-6.925262000000004,533.0,493.0,980,1164,2144,1026.0,122.56016791044776,40.0,54.38775510204081,624.0,439.0,1405.0,1352.0,2757.0,1063.0,99.36017410228509,185.0,44.412811387900355
E02000577,Kensington and Chelsea,1,1,48.091642,49.696,2599.2,2405.2,0.08001970322024506,0.07323103154305201,-0.006788671677193048,1.6043579999999977,434.0,0.0,507,567,1074,434.0,0.0,434.0,85.60157790927022,426.0,0.0,526.0,599.0,1125.0,426.0,0.0,426.0,80.98859315589354
E02000578,Kensington and Chelsea,2,1,41.982745,43.801,4086.5,3659.5,0.12580813989286374,0.1114206552186092,-0.014387484674254547,1.8182550000000006,247.0,40.0,440,360,800,287.0,12.35,207.0,56.13636363636364,194.0,37.0,298.0,329.0,627.0,231.0,11.448165869218501,157.0,65.1006711409396
E02000579,Kensington and Chelsea,2,3,37.374948,30.3632,5922.2,8452.2,0.1823225170863863,0.2573438070880526,0.0750212900016663,-7.011748000000004,514.0,87.0,787,840,1627,601.0,27.484941610325752,427.0,65.31130876747142,482.0,82.0,765.0,812.0,1577.0,564.0,25.06277742549144,400.0,63.006535947712415
E02000580,Kensington and Chelsea,2,1,39.557168000000004,35.164,4798.2,5882.6,0.1477187365310018,0.17910729509194984,0.03138855856094805,-4.393168000000003,699.0,139.0,949,973,1922,838.0,50.552029136316335,560.0,73.65648050579557,531.0,95.0,741.0,778.0,1519.0,626.0,33.2093482554312,436.0,71.65991902834008
E02000581,Kensington and Chelsea,2,1,41.024862,41.340199999999996,4585.0,3926.2,0.1411551012868666,0.11954085982218973,-0.02161424146467686,0.315337999999997,298.0,81.0,481,593,1074,379.0,22.47486033519553,217.0,61.95426195426196,266.0,59.0,492.0,557.0,1049.0,325.0,14.960915157292659,207.0,54.0650406504065
E02000582,Kensington and Chelsea,7,7,18.69563,16.9728,15377.8,17254.0,0.47342528169447695,0.5253318718791864,0.051906590184709445,-1.7228300000000019,244.0,647.0,890,1130,2020,891.0,78.15247524752475,-403.0,27.415730337078653,175.0,482.0,904.0,975.0,1879.0,657.0,44.89089941458222,-307.0,19.358407079646017
E02000583,Kensington and Chelsea,7,7,18.885946,17.0654,15328.6,17163.6,0.471910596638138,0.5225794665692364,0.05066886993109837,-1.8205460000000002,189.0,498.0,789,878,1667,687.0,56.4619076184763,-309.0,23.954372623574145,195.0,358.0,768.0,710.0,1478.0,553.0,47.232746955345064,-163.0,25.390625
E02000584,Kensington and Chelsea,9,9,12.977908,11.7632,20458.8,22548.0,0.6298503786712641,0.6865180854950677,0.05666770682380351,-1.214708,19.0,702.0,860,904,1764,721.0,7.561224489795919,-683.0,2.2093023255813953,15.0,650.0,913.0,911.0,1824.0,665.0,5.345394736842105,-635.0,1.642935377875137
E02000585,Kensington and Chelsea,7,7,19.5906378,16.2906,15603.6,18301.6,0.48037682408718674,0.5572281086347582,0.07685128454757151,-3.3000377999999984,264.0,460.0,877,919,1796,724.0,67.61692650334076,-196.0,30.10262257696693,264.0,417.0,906.0,838.0,1744.0,681.0,63.12385321100918,-153.0,29.13907284768212
E02000586,Kensington and Chelsea,9,9,11.5641586,9.5532,22132.8,25139.4,0.681386614124746,0.7654183412495433,0.08403172712479734,-2.0109586000000004,79.0,817.0,959,1106,2065,896.0,31.255690072639226,-738.0,8.237747653806048,21.0,534.0,820.0,818.0,1638.0,555.0,6.846153846153846,-513.0,2.5609756097560976
E02000587,Kensington and Chelsea,9,9,13.434720000000002,11.514,20236.6,23001.8,0.6230096668924328,0.7003349165753259,0.07732524968289312,-1.9207200000000029,16.0,688.0,815,882,1697,704.0,6.4867413081909255,-672.0,1.96319018404908,10.0,574.0,894.0,818.0,1712.0,584.0,3.352803738317757,-564.0,1.1185682326621924
E02000588,Kensington and Chelsea,9,9,11.232489000000001,11.0514,22497.4,23281.6,0.6926112924081029,0.708853976373158,0.016242683965055016,-0.18108900000000183,22.0,608.0,952,853,1805,630.0,7.410526315789474,-586.0,2.3109243697478994,30.0,442.0,890.0,752.0,1642.0,472.0,8.07551766138855,-412.0,3.3707865168539324
E02000589,Kensington and Chelsea,7,7,18.40635,17.5076,15827.2,17277.2,0.4872606366603042,0.52603824138351,0.03877760472320574,-0.8987499999999997,655.0,710.0,1313,1266,2579,1365.0,180.3218301667313,-55.0,49.88575780654988,475.0,498.0,1327.0,1087.0,2414.0,973.0,97.99088649544325,-23.0,35.79502637528259
E02000590,Kensington and Chelsea,7,6,19.411446,20.7684,14795.0,14607.6,0.45548303675882024,0.44475703324808186,-0.01072600351073838,1.3569539999999982,345.0,331.0,723,793,1516,676.0,75.32651715039577,14.0,47.71784232365145,251.0,251.0,790.0,628.0,1418.0,502.0,44.42947813822285,0.0,31.772151898734176
E02000591,Kensington and Chelsea,4,3,30.61139,29.119,8062.5,8996.75,0.24821439566529155,0.2739236999147485,0.02570930424945697,-1.4923900000000003,598.0,165.0,744,792,1536,763.0,64.23828125,433.0,80.3763440860215,599.0,148.0,901.0,810.0,1711.0,747.0,51.81297486849795,451.0,66.48168701442842
E02000592,Kensington and Chelsea,9,9,13.022582,11.4146,20449.8,22869.4,0.6295733021365679,0.696303738886859,0.06673043675029111,-1.6079819999999998,8.0,868.0,842,1133,1975,876.0,3.5159493670886075,-860.0,0.9501187648456058,11.0,660.0,916.0,927.0,1843.0,671.0,3.9392295170916984,-649.0,1.2008733624454149
E02000593,Kensington and Chelsea,5,6,24.216472000000003,19.8448,12336.4,15393.6,0.37979188473616154,0.4686883449031787,0.08889646016701713,-4.371672000000004,665.0,329.0,955,1142,2097,994.0,104.33237958989032,336.0,69.63350785340315,664.0,244.0,1185.0,1146.0,2331.0,908.0,69.5049335049335,420.0,56.0337552742616
E02000594,Kensington and Chelsea,8,8,14.3737046,12.921199999999999,19516.8,21705.2,0.6008497013730681,0.660857386432834,0.060007685059765836,-1.452504600000001,240.0,424.0,676,736,1412,664.0,72.06798866855524,-184.0,35.50295857988166,104.0,326.0,530.0,613.0,1143.0,430.0,29.662292213473314,-222.0,19.622641509433965
E02000595,Kensington and Chelsea,8,8,15.182024000000002,15.1554,19061.8,19131.0,0.5868419432300966,0.5824808184143222,-0.004361124815774442,-0.026624000000001757,181.0,419.0,754,762,1516,600.0,50.025725593667545,-238.0,24.005305039787796,148.0,449.0,746.0,765.0,1511.0,597.0,43.97882197220384,-301.0,19.839142091152816
E02000596,Kensington and Chelsea,8,8,14.946292,12.4388,19024.4,21747.8,0.585690536297026,0.6621544269881866,0.07646389069116055,-2.507491999999999,213.0,879.0,918,1272,2190,1092.0,85.49178082191781,-666.0,23.202614379084967,213.0,584.0,982.0,984.0,1966.0,797.0,63.271617497456766,-371.0,21.69042769857434
E02000597,Kensington and Chelsea,4,1,31.74846,34.4368,8191.0,7425.4,0.25217043285511975,0.22608086712946046,-0.02608956572565929,2.6883399999999966,465.0,97.0,646,552,1198,562.0,37.65025041736227,368.0,71.9814241486068,350.0,72.0,530.0,529.0,1059.0,422.0,23.796033994334277,278.0,66.0377358490566
E02000598,Kingston upon Thames,10,10,6.9035302000000005,5.8556,27723.6,29370.4,0.8535065574779879,0.8942394349043965,0.04073287742640863,-1.0479302000000006,0.0,271.0,442,388,830,271.0,0.0,-271.0,0.0,0.0,228.0,510.0,397.0,907.0,228.0,0.0,-228.0,0.0
E02000599,Kingston upon Thames,10,10,8.4295052,7.6158,25937.2,27413.0,0.7985099439689674,0.8346425526732432,0.036132608704275815,-0.8137051999999994,0.0,440.0,609,643,1252,440.0,0.0,-440.0,0.0,0.0,376.0,437.0,579.0,1016.0,376.0,0.0,-376.0,0.0
E02000600,Kingston upon Thames,10,10,10.178832,8.9938,24309.6,25830.2,0.7484021919832522,0.7864511021800025,0.038048910196750274,-1.1850319999999996,0.0,595.0,1023,830,1853,595.0,0.0,-595.0,0.0,0.0,448.0,820.0,731.0,1551.0,448.0,0.0,-448.0,0.0
E02000601,Kingston upon Thames,9,10,11.143201000000001,8.876,23761.25,25969.666666666668,0.7315205344498492,0.7906974383956481,0.05917690394579889,-2.267201000000002,394.0,315.0,1150,795,1945,709.0,63.80976863753213,79.0,34.26086956521739,247.0,279.0,1042.0,910.0,1952.0,526.0,35.30379098360656,-32.0,23.704414587332053
E02000602,Kingston upon Thames,6,6,22.465004,19.6332,13821.6,16559.8,0.42551567021735115,0.5041955912799903,0.0786799210626391,-2.8318040000000018,1049.0,140.0,1223,1049,2272,1189.0,64.63908450704226,909.0,85.772690106296,846.0,133.0,1265.0,1105.0,2370.0,979.0,47.47594936708861,713.0,66.87747035573123
E02000603,Kingston upon Thames,7,7,17.5756084,17.982400000000002,16811.2,17139.6,0.5175543377870822,0.5218487394957984,0.0042944017087162,0.4067916000000018,497.0,128.0,691,645,1336,625.0,47.616766467065865,369.0,71.92474674384948,387.0,177.0,669.0,690.0,1359.0,564.0,50.40397350993378,210.0,57.847533632286996
E02000604,Kingston upon Thames,10,9,9.2325796,10.597199999999999,25006.8,23838.6,0.7698663875377132,0.7258129338691999,-0.04405345366851332,1.3646203999999997,0.0,442.0,716,699,1415,442.0,0.0,-442.0,0.0,0.0,415.0,777.0,770.0,1547.0,415.0,0.0,-415.0,0.0
E02000605,Kingston upon Thames,10,9,9.542975799999999,11.221799999999998,24574.0,23321.6,0.7565420848469921,0.710071854828888,-0.04647023001810413,1.6788241999999993,0.0,314.0,678,537,1215,314.0,0.0,-314.0,0.0,0.0,271.0,585.0,506.0,1091.0,271.0,0.0,-271.0,0.0
E02000606,Kingston upon Thames,9,9,11.707365,9.615,21962.8,25143.4,0.6761529462471523,0.7655401290951163,0.08938718284796399,-2.092364999999999,476.0,609.0,1595,1329,2924,1085.0,99.13953488372093,-133.0,29.843260188087772,434.0,544.0,1643.0,1339.0,2982.0,978.0,79.17370892018779,-110.0,26.41509433962264
E02000607,Kingston upon Thames,10,10,9.090576,8.124749999999999,25163.0,26880.25,0.7746752047287728,0.8184219339909877,0.0437467292622149,-0.9658260000000016,0.0,801.0,701,940,1641,801.0,0.0,-801.0,0.0,0.0,553.0,734.0,764.0,1498.0,553.0,0.0,-553.0,0.0
E02000608,Kingston upon Thames,9,8,13.06312425,12.281,20966.75,22310.0,0.6454882704266979,0.6792717086834734,0.033783438256775544,-0.782124249999999,276.0,452.0,1142,1079,2221,728.0,56.16929311121117,-176.0,24.168126094570926,212.0,330.0,914.0,899.0,1813.0,542.0,38.58797573083287,-118.0,23.194748358862142
E02000609,Kingston upon Thames,9,8,12.8371356,13.4248,21130.2,20917.8,0.6505202881595962,0.6368834490317866,-0.013636839127809552,0.5876643999999995,211.0,138.0,407,434,841,349.0,34.6230677764566,73.0,51.842751842751845,181.0,138.0,446.0,382.0,828.0,319.0,30.166666666666668,43.0,40.582959641255606
E02000610,Kingston upon Thames,8,8,14.316555600000001,14.389199999999999,20438.4,20848.6,0.6292223385259529,0.6347765193033735,0.0055541807774206475,0.07264439999999794,691.0,268.0,1065,929,1994,959.0,92.87261785356068,423.0,64.88262910798122,523.0,129.0,904.0,661.0,1565.0,652.0,43.109904153354634,394.0,57.85398230088495
E02000611,Kingston upon Thames,10,10,5.4913678,5.7528,29284.6,29536.8,0.9015639431069516,0.8993058092802337,-0.002258133826717912,0.2614321999999998,0.0,303.0,351,380,731,303.0,0.0,-303.0,0.0,0.0,142.0,351.0,206.0,557.0,142.0,0.0,-142.0,0.0
E02000612,Kingston upon Thames,10,9,8.240099,9.2146,26226.8,25594.2,0.8074256511298564,0.7792656192911948,-0.02816003183866167,0.9745010000000001,0.0,299.0,470,434,904,299.0,0.0,-299.0,0.0,0.0,274.0,485.0,408.0,893.0,274.0,0.0,-274.0,0.0
E02000613,Kingston upon Thames,9,9,11.717505,11.154,22206.0,23497.0,0.6836401699402745,0.7154122518572646,0.0317720819169901,-0.5635049999999993,159.0,184.0,692,523,1215,343.0,24.07901234567901,-25.0,22.976878612716764,106.0,153.0,618.0,400.0,1018.0,259.0,15.931237721021612,-47.0,17.15210355987055
E02000614,Kingston upon Thames,9,8,12.951280399999998,15.067599999999999,20665.0,19015.0,0.6361985099439689,0.5789489708927049,-0.057249539051263953,2.1163196000000006,170.0,223.0,545,570,1115,393.0,34.0,-53.0,31.19266055045872,188.0,176.0,661.0,537.0,1198.0,364.0,27.619365609348915,12.0,28.44175491679274
E02000615,Kingston upon Thames,9,9,10.6945394,10.2762,23208.8,24246.8,0.7145126531617512,0.7382413835099257,0.023728730348174576,-0.4183394000000007,129.0,137.0,434,335,769,266.0,22.98179453836151,-8.0,29.723502304147466,122.0,121.0,445.0,321.0,766.0,243.0,19.27154046997389,1.0,27.415730337078653
E02000616,Kingston upon Thames,10,9,9.39271375,9.6135,24758.25,25110.25,0.7622144572378549,0.7645308123249299,0.0023163550870750615,0.22078624999999974,0.0,203.0,249,254,503,203.0,0.0,-203.0,0.0,0.0,141.0,346.0,217.0,563.0,141.0,0.0,-141.0,0.0
E02000617,Kingston upon Thames,8,7,14.837103200000001,16.083,18990.2,18104.0,0.5846376454651807,0.5512117890634515,-0.03342585640172924,1.245896799999997,347.0,62.0,498,274,772,409.0,27.867875647668395,285.0,69.67871485943775,236.0,61.0,436.0,342.0,778.0,297.0,18.503856041131105,175.0,54.12844036697248
E02000619,Lambeth,3,3,35.218992,28.506999999999998,6368.0,9361.2,0.19604704143833507,0.2850200949945195,0.08897305355618446,-6.711992000000002,519.0,137.0,825,866,1691,656.0,42.04790065050266,382.0,62.909090909090914,466.0,175.0,792.0,849.0,1641.0,641.0,49.69530773918343,291.0,58.838383838383834
E02000620,Lambeth,4,4,32.145078,25.954,7669.6,10512.2,0.2361184656117234,0.3200645475581537,0.08394608194643033,-6.191077999999997,492.0,405.0,1134,1129,2263,897.0,88.05125939019001,87.0,43.386243386243386,518.0,458.0,1158.0,1348.0,2506.0,976.0,94.67039106145252,60.0,44.73229706390328
E02000621,Lambeth,5,4,27.405047500000002,26.260833333333334,9445.5,10493.166666666666,0.2907918231635983,0.31948504039296877,0.02869321722937046,-1.1442141666666679,468.0,716.0,1656,1318,2974,1184.0,112.67249495628782,-248.0,28.26086956521739,674.0,1002.0,2180.0,2149.0,4329.0,1676.0,156.005544005544,-328.0,30.91743119266055
E02000622,Lambeth,4,5,31.876138000000005,23.6246,7739.0,11942.8,0.23825503355704697,0.3636219705273414,0.12536693697029444,-8.251538000000004,451.0,444.0,977,1143,2120,895.0,94.45471698113208,7.0,46.16171954964176,557.0,502.0,1243.0,1287.0,2530.0,1059.0,110.51936758893281,55.0,44.81094127111826
E02000623,Lambeth,3,3,34.37283,28.8582,6728.4,8971.2,0.20714241733883382,0.27314578005115087,0.06600336271231705,-5.51463,464.0,186.0,731,869,1600,650.0,53.94,278.0,63.47469220246238,496.0,192.0,803.0,984.0,1787.0,688.0,53.29155008393956,304.0,61.76836861768369
E02000624,Lambeth,2,2,37.515244,30.666800000000002,5642.8,8266.4,0.17372082999815283,0.2516867616611862,0.07796593166303337,-6.848444000000001,786.0,40.0,969,974,1943,826.0,16.1811631497684,746.0,81.11455108359134,891.0,67.0,1146.0,1216.0,2362.0,958.0,25.273920406435224,824.0,77.74869109947645
