msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Delta_Net_Cascade,Delta_CFI_Churn,Delta_CFI_Rate,Delta_Pct_Inflow_Wealthier,Delta_Net_Counter,Delta_Counter_Churn,Delta_Counter_Rate,Delta_Pct_Outflow_Wealthier,Cascade_Dominance_11,Cross_Decile_Share_11,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_11,Sign_Concordance_21,Delta_Cascade_Dominance,Delta_Cross_Decile_Share,Wealth_Decile_National,Inflow_Wealthier_nat_11,Outflow_Poorer_nat_11,Outflow_Wealthier_nat_11,Inflow_Poorer_nat_11,Total_Inflow_nat_11,Total_Outflow_nat_11,Ext_Inflow_nat_11,Ext_Outflow_nat_11,Total_Migration_nat_11,CFI_Churn_nat_11,CFI_Rate_nat_11,Net_Cascade_nat_11,Pct_Inflow_Wealthier_nat_11,Counter_Churn_nat_11,Counter_Rate_nat_11,Net_Counter_nat_11,Cascade_Dominance_nat_11,Ext_Net_nat_11,Inflow_Wealthier_nat_21,Outflow_Poorer_nat_21,Outflow_Wealthier_nat_21,Inflow_Poorer_nat_21,Total_Inflow_nat_21,Total_Outflow_nat_21,Ext_Inflow_nat_21,Ext_Outflow_nat_21,Total_Migration_nat_21,CFI_Churn_nat_21,CFI_Rate_nat_21,Net_Cascade_nat_21,Pct_Inflow_Wealthier_nat_21,Counter_Churn_nat_21,Counter_Rate_nat_21,Net_Counter_nat_21,Cascade_Dominance_nat_21,Ext_Net_nat_21
E02000105,Brent,5,5,25.907993962182132,21.4174492812723,450.0,478.0,0.4582484725050916,0.4867617107942973,0.0285132382892057,-4.4905446809098315,353.0,284.0,859,1051,1910,637.0,52.48795811518325,69.0,41.09429569266589,411.0,228.0,759,821,1580,639.0,59.30886075949367,183.0,54.1501976284585,496.0,220.0,716.0,57.13089005235602,276.0,47.19314938154139,407.0,158.0,565.0,40.7,249.0,49.57369062119367,153.0,390.0,237.0,114.0,2.0,6.820902644310422,13.055901935792612,-27.0,-151.0,-16.43089005235602,2.380541239652281,0.4708056171470806,0.7083769633507854,0.5307308970099668,0.7620253164556962,concordant,concordant,0.0599252798628862,0.0536483531049107,4,334,445,504,411,959,1207,100,156,2166,779,68.61957525392428,-111,34.82794577685089,915,95.63434903047091,93,0.45985832349468714,-56,423,334,570,257,852,1062,93,241,1914,757,73.81504702194357,89,49.647887323943664,827,76.53605015673982,313,0.4779040404040404,-148
E02000106,Brent,3,2,33.170731411373204,33.326787599188044,282.0,114.0,0.2871690427698574,0.1160896130346232,-0.1710794297352342,0.1560561878148405,513.0,291.0,942,1105,2047,804.0,72.92769907181241,222.0,54.45859872611465,473.0,348.0,858,1334,2192,821.0,75.09306569343066,125.0,55.12820512820513,689.0,333.0,1022.0,112.08451392281388,356.0,62.35294117647059,847.0,326.0,1173.0,125.96806569343066,521.0,63.493253373313344,394.0,604.0,210.0,-97.0,17.0,2.1653666216182472,0.66960640209048,165.0,151.0,13.883551770616776,1.140312196842757,0.4403066812705367,0.8920371275036639,0.4117352056168505,0.9096715328467152,concordant,concordant,-0.0285714756536861,0.0176344053430513,2,642,255,860,268,1071,1275,129,170,2346,897,69.78260869565217,387,59.943977591036415,1128,98.24381926683716,592,0.44296296296296295,-41,572,239,1109,224,957,1593,99,259,2550,811,53.61098039215686,333,59.77011494252874,1333,97.41803921568628,885,0.37826492537313433,-160
E02000107,Brent,4,4,30.966089681069956,25.179422019154728,340.0,353.0,0.3462321792260692,0.3594704684317719,0.0132382892057026,-5.786667661915228,641.0,446.0,1329,1395,2724,1087.0,104.95080763582966,195.0,48.23175319789315,560.0,435.0,1167,1392,2559,995.0,95.1934349355217,125.0,47.98628963153384,688.0,405.0,1093.0,102.29074889867842,283.0,49.31899641577061,696.0,396.0,1092.0,107.70457209847596,300.0,50.0,104.0,584.0,480.0,-70.0,-92.0,-9.757372700307968,-0.2454635663593052,17.0,-1.0,5.413823199797548,0.6810035842293871,0.4986238532110091,0.8002936857562408,0.4767609008145663,0.8155529503712388,concordant,concordant,-0.0218629523964428,0.0152592646149979,3,857,444,899,403,1602,1647,273,252,3249,1301,117.11542012927055,413,53.495630461922595,1302,111.5103108648815,496,0.49980791394544755,21,671,430,1010,396,1306,1742,139,350,3048,1101,94.66207349081365,241,51.378254211332305,1406,131.2204724409449,614,0.43917032309533305,-211
E02000108,Brent,5,6,26.73734961269745,20.698059812235012,435.0,506.0,0.4429735234215886,0.515274949083503,0.0723014256619144,-6.039289800462438,255.0,169.0,573,737,1310,424.0,32.896946564885496,86.0,44.50261780104712,255.0,152.0,501,598,1099,407.0,35.26842584167425,103.0,50.898203592814376,348.0,99.0,447.0,26.299236641221373,249.0,47.218453188602446,290.0,121.0,411.0,31.929026387625115,169.0,48.49498327759198,-230.0,117.0,347.0,17.0,-17.0,2.3714792767887545,6.395585791767253,-80.0,-36.0,5.629789746403741,1.2765300889895317,0.4867967853042479,0.6648854961832061,0.4975550122249388,0.7443130118289354,concordant,concordant,0.0107582269206908,0.0794275156457292,3,489,112,602,62,653,857,80,120,1510,601,36.27019867549669,377,74.88514548238896,664,24.717880794701987,540,0.475098814229249,-40,452,105,614,86,620,840,119,242,1460,557,32.50684931506849,347,72.90322580645162,700,36.16712328767123,528,0.44311853619729513,-123
E02000109,Brent,6,5,22.933359840457552,21.547692966636607,535.0,473.0,0.544806517311609,0.4816700610997963,-0.0631364562118126,-1.385666873820945,194.0,454.0,1175,723,1898,648.0,46.40463645943098,-260.0,16.51063829787234,465.0,1209.0,2092,2112,4204,1674.0,133.72621313035205,-744.0,22.22753346080306,174.0,855.0,1029.0,78.38250790305585,-681.0,24.066390041493776,632.0,1341.0,1973.0,201.5965746907707,-709.0,29.924242424242426,51.0,684.0,633.0,-484.0,1026.0,87.32157667092108,5.716895162930719,-28.0,944.0,123.21406678771484,5.85785238274865,0.3864042933810375,0.8835616438356164,0.4590074033452152,0.8675071360608944,concordant,concordant,0.0726031099641776,-0.016054507774722,4,323,314,338,646,1289,868,114,145,2157,637,47.01993509503941,9,25.058184639255238,984,101.22763096893834,-308,0.3929673041332511,-31,1671,817,1509,1067,3245,2923,1153,811,6168,2488,221.33706225680933,854,51.494607087827426,2576,261.04134241245134,442,0.4913112164296998,342
E02000110,Brent,5,6,26.626919551131444,20.8727315428301,438.0,497.0,0.4460285132382892,0.5061099796334012,0.060081466395112,-5.754188008301345,236.0,556.0,860,979,1839,792.0,71.35182164219685,-320.0,27.44186046511628,209.0,677.0,813,1131,1944,886.0,72.78446502057614,-468.0,25.707257072570727,332.0,558.0,890.0,100.7373572593801,-226.0,33.912155260469866,353.0,547.0,900.0,99.32664609053498,-194.0,31.21131741821397,-616.0,157.0,773.0,-148.0,94.0,1.4326433783792822,-1.734603392545555,32.0,10.0,-1.4107111688451257,-2.700837842255897,0.4708680142687277,0.9146275149537793,0.496080627099664,0.918724279835391,concordant,concordant,0.0252126128309363,0.0040967648816117,4,394,588,438,568,1069,1158,209,179,2227,982,104.02873821284238,-194,36.85687558465856,1006,111.71261787157611,-130,0.4939637826961771,30,294,720,541,574,939,1397,126,266,2336,1014,90.61643835616438,-426,31.309904153354633,1115,132.93407534246575,-33,0.47627994363550963,-140
E02000111,Brent,5,5,27.149569854835413,22.217877004848937,426.0,446.0,0.4338085539714867,0.4541751527494908,0.020366598778004,-4.931692849986476,267.0,212.0,707,1034,1741,479.0,32.51234922458357,55.0,37.765205091937766,330.0,173.0,813,1118,1931,503.0,29.564992232004144,157.0,40.59040590405904,537.0,194.0,731.0,59.83802412406663,343.0,51.93423597678917,464.0,186.0,650.0,44.69394096323148,278.0,41.50268336314848,-8.0,180.0,188.0,102.0,24.0,-2.9473569925794294,2.825200812121274,-65.0,-81.0,-15.144083160835144,-10.43155261364069,0.3958677685950413,0.6950028719126938,0.4362532523850824,0.597099948213361,concordant,concordant,0.040385483790041,-0.0979029236993328,3,467,152,901,151,767,1221,60,187,1988,619,35.70623742454728,315,60.88657105606258,1052,68.43611670020121,750,0.37043686415320165,-127,541,125,1099,141,866,1452,53,334,2318,666,29.173856773080242,416,62.47113163972286,1240,66.85030198446937,958,0.34942287513116477,-281
E02000112,Brent,5,5,26.429677364291777,23.599742559523808,441.0,397.0,0.4490835030549898,0.4042769857433808,-0.044806517311609,-2.8299348047679658,295.0,331.0,789,1096,1885,626.0,51.80106100795756,-36.0,37.38910012674271,625.0,297.0,1514,1162,2676,922.0,69.36659192825113,328.0,41.28137384412153,485.0,257.0,742.0,66.12466843501326,228.0,44.25182481751825,548.0,520.0,1068.0,106.48729446935724,28.0,47.16006884681583,25.0,320.0,295.0,364.0,296.0,17.56553092029357,3.8922737173788207,-200.0,326.0,40.362626034343975,2.9082440292975846,0.4576023391812865,0.7257294429708223,0.4633165829145728,0.7436472346786248,divergent,concordant,0.0057142437332862,0.0179177917078025,4,221,489,393,416,877,1241,88,145,2118,710,51.024079320113316,-268,25.19954389965792,809,77.18980169971671,-23,0.467412771560237,-57,338,483,541,754,1616,1450,102,288,3066,821,53.24657534246575,-145,20.915841584158414,1295,133.044357469015,-213,0.3879962192816635,-186
E02000113,Brent,1,1,50.072507560849296,45.0679723035117,22.0,5.0,0.0224032586558044,0.005091649694501,-0.0173116089613034,-5.004535257337594,518.0,0.0,638,678,1316,518.0,0.0,518.0,81.19122257053291,471.0,0.0,566,709,1275,471.0,0.0,471.0,83.21554770318022,490.0,0.0,490.0,0.0,490.0,72.27138643067846,626.0,0.0,626.0,0.0,626.0,88.29337094499294,428.0,428.0,0.0,-47.0,-47.0,0.0,2.0243251326473057,136.0,136.0,0.0,16.021984514314482,0.5138888888888888,0.7659574468085106,0.4293527803099362,0.8603921568627451,concordant,concordant,-0.0845361085789526,0.0944347100542344,1,530,0,557,0,708,803,70,125,1511,530,0.0,530,74.85875706214689,557,0.0,557,0.48758049678012877,-55,483,0,790,0,619,896,53,187,1515,483,0.0,483,78.02907915993538,790,0.0,790,0.37941869599371564,-134
E02000114,Brent,4,4,32.284846362930075,24.566917720834685,304.0,371.0,0.3095723014256619,0.3778004073319755,0.0682281059063136,-7.717928642095391,550.0,418.0,1134,1211,2345,968.0,98.03837953091684,132.0,48.50088183421517,591.0,493.0,1263,1322,2585,1084.0,112.71295938104448,98.0,46.79334916864608,580.0,345.0,925.0,85.33049040511727,235.0,47.89430222956235,636.0,463.0,1099.0,113.91411992263056,173.0,48.1089258698941,171.0,623.0,452.0,-34.0,116.0,14.674579850127644,-1.70753266556909,-62.0,174.0,28.583629517513288,0.2146236403317516,0.5113576333861596,0.8072494669509594,0.4965643609711406,0.8444874274661509,concordant,concordant,-0.0147932724150189,0.0372379605151914,3,774,415,747,345,1415,1414,281,203,2829,1189,113.54188759278897,359,54.699646643109546,1092,91.09756097560975,402,0.5212626041209996,78,650,487,917,462,1363,1655,100,333,3018,1137,104.88734261100066,163,47.68892149669846,1379,140.37574552683895,455,0.45190779014308424,-233
E02000115,Brent,4,4,30.233784383693045,23.96195340628309,358.0,388.0,0.3645621181262729,0.395112016293279,0.030549898167006,-6.271830977409955,646.0,320.0,1199,1238,2437,966.0,84.82560525235945,326.0,53.87823185988324,416.0,318.0,1007,1072,2079,734.0,63.63059163059163,98.0,41.31082423038729,698.0,318.0,1016.0,91.08083709478868,380.0,56.38126009693053,517.0,380.0,897.0,94.4973544973545,137.0,48.22761194029851,179.0,448.0,269.0,-228.0,-232.0,-21.19501362176782,-12.567407629495952,-243.0,-119.0,3.416517402565816,-8.153648156632023,0.4873864783047427,0.8132950348789495,0.4500306560392397,0.7845117845117845,concordant,concordant,-0.0373558222655029,-0.028783250367165,3,901,317,883,306,1491,1468,292,230,2959,1218,96.52483947279487,584,60.42924211938296,1189,91.31395741804664,577,0.5060240963855421,62,593,303,826,378,1205,1433,198,361,2638,896,68.11182714177407,290,49.21161825726141,1204,118.35784685367703,448,0.4266666666666667,-163
E02000116,Brent,1,1,42.98006987243959,34.40406928406467,90.0,93.0,0.0916496945010183,0.0947046843177189,0.0030549898167006,-8.576000588374924,842.0,0.0,978,895,1873,842.0,0.0,842.0,86.09406952965234,728.0,0.0,867,935,1802,728.0,0.0,728.0,83.9677047289504,783.0,0.0,783.0,0.0,783.0,87.48603351955308,816.0,0.0,816.0,0.0,816.0,87.27272727272727,704.0,704.0,0.0,-114.0,-114.0,0.0,-2.1263648007019498,33.0,33.0,0.0,-0.2133062468258089,0.5181538461538462,0.8675920982381207,0.4715025906735751,0.8568257491675916,concordant,concordant,-0.046651255480271,-0.010766349070529,1,935,0,866,0,1130,1020,152,125,2150,935,0.0,935,82.7433628318584,866,0.0,866,0.5191560244308717,27,727,0,1060,0,932,1201,65,266,2133,727,0.0,727,78.00429184549357,1060,0.0,1060,0.4068270844991606,-201
E02000117,Brent,1,1,45.61755650961458,40.87962306326662,55.0,18.0,0.0560081466395112,0.0183299389002036,-0.0376782077393075,-4.737933446347959,972.0,0.0,1175,1044,2219,972.0,0.0,972.0,82.72340425531914,686.0,0.0,819,1195,2014,686.0,0.0,686.0,83.76068376068376,851.0,0.0,851.0,0.0,851.0,81.51340996168582,1008.0,0.0,1008.0,0.0,1008.0,84.35146443514644,544.0,544.0,0.0,-286.0,-286.0,0.0,1.0372795053646229,157.0,157.0,0.0,2.838054473460616,0.5331870543060888,0.8215412347904462,0.4049586776859504,0.8411122144985105,concordant,concordant,-0.1282283766201384,0.0195709797080643,1,832,0,925,0,1247,1229,72,185,2476,832,0.0,832,66.72012830793905,925,0.0,925,0.4735344336937962,-113,650,0,1146,0,931,1431,112,236,2362,650,0.0,650,69.81740064446831,1146,0.0,1146,0.3619153674832962,-124
E02000118,Brent,5,5,28.334302550663132,23.451696060577017,398.0,406.0,0.405295315682281,0.4134419551934827,0.0081466395112016,-4.882606490086118,251.0,224.0,632,846,1478,475.0,38.04059539918809,27.0,39.71518987341772,299.0,204.0,761,934,1695,503.0,35.9858407079646,95.0,39.2904073587385,398.0,168.0,566.0,45.239512855209746,230.0,47.04491725768322,463.0,179.0,642.0,48.89498525073746,284.0,49.57173447537473,-18.0,185.0,203.0,68.0,28.0,-2.0547546912234935,-0.4247825146792223,54.0,76.0,3.655472395527717,2.526817217691516,0.4562920268972142,0.7043301759133965,0.4393013100436681,0.6755162241887905,concordant,concordant,-0.016990716853546,-0.0288139517246059,3,411,162,638,120,683,969,51,123,1652,573,40.303874092009686,249,60.17569546120058,758,46.34382566585956,518,0.43050338091660406,-72,502,139,1008,140,843,1326,82,392,2169,641,32.17058552328262,363,59.549228944246735,1148,65.06224066390041,868,0.3583007266629402,-310
E02000119,Brent,1,1,55.33502082142857,45.55961340206186,5.0,4.0,0.005091649694501,0.0040733197556008,-0.0010183299389002,-9.775407419366708,511.0,0.0,662,556,1218,511.0,0.0,511.0,77.19033232628398,720.0,0.0,920,710,1630,720.0,0.0,720.0,78.26086956521739,415.0,0.0,415.0,0.0,415.0,74.64028776978418,597.0,0.0,597.0,0.0,597.0,84.08450704225352,673.0,673.0,0.0,209.0,209.0,0.0,1.0705372389334116,182.0,182.0,0.0,9.44421927246934,0.5518358531317494,0.7602627257799671,0.5466970387243736,0.8079754601226994,concordant,concordant,-0.0051388144073758,0.0477127343427322,1,474,0,467,0,716,652,54,96,1368,474,0.0,474,66.20111731843575,467,0.0,467,0.5037194473963869,-42,820,0,801,0,1064,962,144,252,2026,820,0.0,820,77.06766917293233,801,0.0,801,0.5058605798889574,-108
E02000120,Brent,3,4,33.561413477317124,25.24858486532706,271.0,349.0,0.2759674134419552,0.355397148676171,0.0794297352342158,-8.312828611990064,876.0,291.0,1280,1302,2582,1167.0,98.72811773818744,585.0,68.4375,775.0,359.0,1220,1444,2664,1134.0,104.4388138138138,416.0,63.52459016393443,888.0,265.0,1153.0,91.138652207591,623.0,68.20276497695853,926.0,328.0,1254.0,114.012012012012,598.0,64.12742382271468,113.0,589.0,476.0,-169.0,-33.0,5.710696075626359,-4.912909836065573,-25.0,101.0,22.873359804421,-4.0753411542438585,0.5030172413793104,0.8985282726568552,0.4748743718592965,0.8963963963963963,concordant,concordant,-0.0281428695200138,-0.0021318762604588,2,1184,204,1179,186,1584,1588,304,286,3172,1388,76.14627994955863,980,74.74747474747475,1365,69.13430012610341,993,0.5041772611696331,18,1019,201,1319,225,1460,1832,240,388,3292,1220,62.21719319562576,818,69.79452054794521,1544,90.1503645200486,1094,0.44138929088277856,-148
E02000121,Brent,6,5,23.168626830851895,22.230575781326543,530.0,445.0,0.539714867617108,0.4531568228105906,-0.0865580448065173,-0.9380510495253525,130.0,545.0,637,853,1490,675.0,47.5503355704698,-415.0,20.40816326530612,152.0,591.0,739,991,1730,743.0,51.92601156069364,-439.0,20.56833558863329,234.0,464.0,698.0,72.86979865771812,-230.0,27.43259085580305,286.0,522.0,808.0,86.29595375722543,-236.0,28.85973763874874,34.0,206.0,172.0,-24.0,68.0,4.37567599022384,0.1601723233271705,-6.0,110.0,13.426155099507312,1.427146782945691,0.4916241806263656,0.921476510067114,0.4790457769181173,0.8965317919075144,concordant,concordant,-0.0125784037082483,-0.0249447181595996,4,204,433,393,378,703,997,66,144,1700,637,51.96,-229,29.01849217638691,771,87.38470588235295,15,0.4524147727272727,-78,238,450,803,441,809,1475,70,484,2284,688,46.89141856392294,-212,29.419035846724352,1244,155.04509632224168,362,0.35610766045548653,-414
E02000122,Brent,6,7,21.31719914345835,17.425947625610828,582.0,614.0,0.5926680244399185,0.6252545824847251,0.0325865580448065,-3.8912515178475218,190.0,522.0,802,768,1570,712.0,63.17197452229299,-332.0,23.690773067331673,148.0,576.0,795,782,1577,724.0,54.0570703868104,-428.0,18.61635220125786,172.0,538.0,710.0,58.94012738853503,-366.0,22.395833333333336,152.0,577.0,729.0,55.6144578313253,-425.0,19.437340153452684,-453.0,122.0,575.0,-96.0,12.0,-9.11490413548259,-5.074420866073812,-59.0,19.0,-3.325669557209729,-2.9584931798806515,0.5007032348804501,0.9057324840764333,0.4982794218857536,0.9213696892834496,concordant,concordant,-0.0024238129946964,0.0156372052070163,5,257,586,316,601,952,967,150,199,1919,843,78.4794163626889,-329,26.99579831932773,917,98.96612819176654,-285,0.47897727272727275,-49,203,615,377,639,886,1046,91,264,1932,818,64.6195652173913,-412,22.91196388261851,1016,124.69099378881988,-262,0.44601962922573607,-173
E02000123,Brent,2,1,42.45749719473091,36.124354966286305,103.0,59.0,0.1048879837067209,0.060081466395112,-0.0448065173116089,-6.333142228444608,1099.0,544.0,1593,1867,3460,1643.0,172.7907514450867,555.0,68.98932831136221,801.0,414.0,1187,1877,3064,1215.0,108.22911227154049,387.0,67.4810446503791,1235.0,380.0,1615.0,135.635838150289,855.0,66.14890198178897,1382.0,289.0,1671.0,130.35182767624022,1093.0,73.62812999467235,887.0,887.0,0.0,-168.0,-428.0,-64.56163917354621,-1.5082836609831105,238.0,56.0,-5.2840104740487845,7.479228012883382,0.5042971147943524,0.9416184971098266,0.420997920997921,0.941906005221932,concordant,concordant,-0.0832991937964313,0.0002875081121055,1,1424,0,1519,0,1804,2070,211,203,3874,1424,0.0,1424,78.93569844789357,1519,0.0,1519,0.4838600067957866,8,1074,0,1925,0,1366,2341,179,464,3707,1074,0.0,1074,78.62371888726209,1925,0.0,1925,0.3581193731243748,-285
E02000124,Brent,4,5,30.17044065349247,21.09339867667391,359.0,488.0,0.3655804480651731,0.4969450101832994,0.1313645621181263,-9.07704197681856,647.0,444.0,1239,1241,2480,1091.0,115.83387096774192,203.0,52.21953188054883,530.0,380.0,1083,1134,2217,910.0,90.84348218313036,150.0,48.938134810710984,655.0,455.0,1110.0,120.17137096774194,200.0,52.780016116035455,615.0,452.0,1067.0,125.38565629228688,163.0,54.232804232804234,-14.0,483.0,497.0,-53.0,-181.0,-24.990388784611554,-3.281397069837844,-37.0,-43.0,5.214285324544946,1.4527881167687795,0.4956837800999545,0.8875,0.4602933737986849,0.8917456021650879,concordant,concordant,-0.0353904063012696,0.0042456021650879,3,903,441,860,448,1525,1499,286,258,3024,1344,131.6875,462,59.21311475409836,1308,127.4074074074074,412,0.5067873303167421,28,635,375,989,450,1205,1548,122,414,2753,1010,86.49654921903378,260,52.69709543568465,1439,161.66000726480203,539,0.41241322988975093,-292
E02000125,Brent,5,6,25.5762435654184,18.76533574074074,461.0,576.0,0.4694501018329939,0.5865580448065173,0.1171079429735234,-6.810907824677663,348.0,659.0,1137,1117,2254,1007.0,101.74445430346051,-311.0,30.606860158311346,305.0,625.0,852,1080,1932,930.0,98.66718426501036,-320.0,35.798122065727696,352.0,696.0,1048.0,108.69210292812777,-344.0,31.5129811996419,351.0,474.0,825.0,86.11490683229813,-123.0,32.5,-452.0,260.0,712.0,-9.0,-77.0,-3.077270038450152,5.191261907416351,221.0,-223.0,-22.577196095829635,0.9870188003581006,0.4900243309002433,0.9117125110913932,0.5299145299145299,0.908385093167702,concordant,concordant,0.0398901990142865,-0.0033274179236911,4,466,698,539,724,1341,1376,204,259,2717,1164,119.71586308428414,-232,34.750186428038774,1263,143.62753036437246,-185,0.4796044499381953,-55,350,670,683,500,982,1491,130,411,2473,1020,94.82410028305702,-320,35.64154786150713,1183,138.09138697937726,183,0.46300499319110305,-281
E02000126,Brent,1,1,55.63967388038585,38.51658784055832,3.0,41.0,0.0030549898167006,0.0417515274949083,0.0386965376782077,-17.123086039827534,596.0,0.0,689,611,1300,596.0,0.0,596.0,86.5021770682148,445.0,0.0,521,819,1340,445.0,0.0,445.0,85.41266794625719,522.0,0.0,522.0,0.0,522.0,85.43371522094927,687.0,0.0,687.0,0.0,687.0,83.88278388278388,477.0,477.0,0.0,-151.0,-151.0,0.0,-1.0895091219576187,165.0,165.0,0.0,-1.550931338165384,0.5330948121645797,0.86,0.3931095406360424,0.844776119402985,concordant,concordant,-0.1399852715285372,-0.0152238805970149,1,649,0,573,0,774,705,85,94,1479,649,0.0,649,83.8501291989664,573,0.0,573,0.5310965630114566,-9,511,0,848,0,595,996,74,177,1591,511,0.0,511,85.88235294117646,848,0.0,848,0.37601177336276675,-103
E02000127,Bromley,4,2,32.39469872097135,31.154922960069445,299.0,171.0,0.3044806517311609,0.1741344195519348,-0.130346232179226,-1.2397757609019031,376.0,128.0,615,524,1139,504.0,42.25460930640913,248.0,61.138211382113816,313.0,104.0,532,460,992,417.0,32.814516129032256,209.0,58.83458646616542,356.0,204.0,560.0,63.76119402985075,152.0,67.93893129770993,323.0,160.0,483.0,52.096774193548384,163.0,70.21739130434783,386.0,411.0,25.0,-39.0,-87.0,-9.440093177376871,-2.3036249159483972,11.0,-77.0,-11.664419836302365,2.2784600066379,0.4736842105263157,0.9341527655838456,0.4633333333333333,0.907258064516129,concordant,concordant,-0.0103508771929824,-0.0268947010677165,3,416,127,489,201,698,696,83,172,1394,543,37.89956958393113,289,59.598853868194844,690,70.50860832137734,288,0.44038929440389296,-89,385,104,551,160,630,723,98,263,1353,489,29.59349593495935,281,61.111111111111114,711,65.15890613451589,391,0.4075,-165
E02000128,Bromley,8,9,13.624992254592817,11.754557284299858,784.0,799.0,0.7983706720977597,0.8136456211812627,0.015274949083503,-1.8704349702929584,186.0,229.0,507,435,942,415.0,45.21656050955414,-43.0,36.68639053254438,172.0,131.0,458,361,819,303.0,27.511599511599513,41.0,37.55458515283843,160.0,270.0,430.0,45.859872611464965,-110.0,36.7816091954023,196.0,265.0,461.0,63.41880341880342,-69.0,54.29362880886427,-74.0,111.0,185.0,84.0,-112.0,-17.70496099795463,0.868194620294048,41.0,31.0,17.558930807338456,17.512019613461973,0.4911242603550296,0.8970276008492569,0.3965968586387434,0.9328449328449328,concordant,divergent,-0.0945274017162861,0.0358173319956759,7,172,489,151,438,628,656,121,221,1284,661,65.50467289719626,-317,27.388535031847134,589,51.50934579439252,-287,0.5288,-100,156,430,173,337,513,628,55,267,1141,586,58.79053461875548,-274,30.409356725146196,510,51.09640666082384,-164,0.5346715328467153,-212
E02000130,Bromley,7,7,19.69147752767248,17.555817572335922,623.0,608.0,0.6344195519348269,0.6191446028513238,-0.0152749490835031,-2.135659955336557,122.0,362.0,722,694,1416,484.0,31.189265536723163,-240.0,16.897506925207757,115.0,340.0,631,658,1289,455.0,30.333591931730023,-225.0,18.225039619651348,254.0,529.0,783.0,94.89124293785312,-275.0,36.59942363112392,264.0,466.0,730.0,95.44142746314972,-202.0,40.121580547112465,-224.0,112.0,336.0,15.0,-29.0,-0.8556736049931395,1.3275326944435903,73.0,-53.0,0.5501845252966007,3.522156915988546,0.3820047355958958,0.894774011299435,0.3839662447257383,0.9193173002327386,concordant,concordant,0.0019615091298425,0.0245432889333035,5,243,358,492,522,840,932,118,238,1772,601,49.09367945823928,-115,28.92857142857143,1014,144.93453724604967,-30,0.3721362229102167,-120,193,339,663,456,708,1055,77,397,1763,532,37.111174134997164,-146,27.25988700564972,1119,171.4849688031764,207,0.32222895215021197,-320
E02000131,Bromley,4,5,28.64109139937458,22.164807626864174,391.0,450.0,0.3981670061099796,0.4582484725050916,0.060081466395112,-6.476283772510403,657.0,300.0,1192,1055,2247,957.0,87.71695594125501,357.0,55.11744966442953,666.0,267.0,1120,1043,2163,933.0,82.21081830790568,399.0,59.464285714285715,639.0,384.0,1023.0,109.20160213618158,255.0,60.56872037914693,655.0,322.0,977.0,97.50809061488673,333.0,62.799616490891665,102.0,513.0,411.0,42.0,-24.0,-5.506137633349326,4.346836049856186,78.0,-46.0,-11.693511521294852,2.230896111744734,0.4833333333333333,0.8811748998664887,0.4884816753926702,0.8830328247803976,concordant,concordant,0.0051483420593368,0.0018579249139089,3,737,300,832,382,1388,1347,196,292,2735,1037,80.84095063985374,437,53.09798270893372,1214,116.20621572212066,450,0.4606841403820524,-96,677,266,1059,319,1265,1573,145,530,2838,943,63.4538407329105,411,53.51778656126483,1378,119.03488372093024,740,0.4062903920723826,-385
E02000132,Bromley,8,7,16.06468179817906,15.421347252518958,727.0,685.0,0.7403258655804481,0.6975560081466395,-0.0427698574338085,-0.6433345456601014,351.0,299.0,995,801,1796,650.0,58.43485523385301,52.0,35.27638190954774,294.0,347.0,989,737,1726,641.0,59.106604866743915,-53.0,29.726996966632964,376.0,556.0,932.0,116.40089086859687,-180.0,46.94132334581773,326.0,584.0,910.0,110.30359212050983,-258.0,44.23337856173677,120.0,397.0,277.0,-105.0,-9.0,0.6717496328909078,-5.549384942914774,-78.0,-22.0,-6.0972987480870415,-2.707944784080958,0.4108723135271808,0.8808463251670379,0.4132817537072856,0.8986095017381228,divergent,concordant,0.0024094401801048,0.0177631765710849,6,366,299,397,553,1213,1087,218,286,2300,665,47.58,67,30.17312448474856,950,95.45260869565217,-156,0.4117647058823529,-68,312,347,330,584,1163,1167,174,430,2330,659,46.465236051502146,-35,26.827171109200343,914,82.71244635193133,-254,0.4189446916719644,-256
