msoa11cd,ladnm,Wealth_Decile,Wealth_Decile_2019,IMD_2010,IMD_2019,IMD_Rank_2010,IMD_Rank_2019,IMD_Pctile_2010,IMD_Pctile_2019,IMD_Pctile_Change,IMD_Score_Change,Inflow_Wealthier_11,Outflow_Poorer_11,Total_Inflow_11,Total_Outflow_11,Total_Migration_11,CFI_Churn_11,CFI_Rate_11,Net_Cascade_11,Pct_Inflow_Wealthier_11,Inflow_Wealthier_21,Outflow_Poorer_21,Total_Inflow_21,Total_Outflow_21,Total_Migration_21,CFI_Churn_21,CFI_Rate_21,Net_Cascade_21,Pct_Inflow_Wealthier_21,Outflow_Wealthier_11,Inflow_Poorer_11,Counter_Churn_11,Counter_Rate_11,Net_Counter_11,Pct_Outflow_Wealthier_11,Outflow_Wealthier_21,Inflow_Poorer_21,Counter_Churn_21,Counter_Rate_21,Net_Counter_21,Pct_Outflow_Wealthier_21,Net_Cascade_21_alt,Inflow_Wealthier_21_alt,Outflow_Poorer_21_alt,Delta_Net_Cascade,Delta_CFI_Churn,Delta_CFI_Rate,Delta_Pct_Inflow_Wealthier,Delta_Net_Counter,Delta_Counter_Churn,Delta_Counter_Rate,Delta_Pct_Outflow_Wealthier,Cascade_Dominance_11,Cross_Decile_Share_11,Cascade_Dominance_21,Cross_Decile_Share_21,Sign_Concordance_11,Sign_Concordance_21,Delta_Cascade_Dominance,Delta_Cross_Decile_Share
E02000548,Hounslow,5,4,27.929896883445014,27.051314066708105,413.0,301.0,0.4201424211597152,0.306205493387589,-0.1139369277721261,-0.8785828167369125,449.0,97.0,836,539,1375,546.0,31.67490909090909,352.0,53.70813397129187,305.0,57.0,643.0,461.0,1104.0,362.0,15.747282608695652,248.0,47.43390357698289,254.0,138.0,392.0,25.492363636363635,116.0,47.124304267161406,240.0,100.0,340.0,21.73913043478261,140.0,52.060737527114966,409.0,462.0,53.0,-104.0,-184.0,-15.927626482213437,-6.274230394308979,24.0,-52.0,-3.7532332015810255,4.93643325995356,0.582089552238806,0.6821818181818182,0.5156695156695157,0.6358695652173914,concordant,concordant,-0.0664200365692903,-0.04631225296442687
E02000549,Hounslow,6,5,23.18175690841427,22.363031332280148,529.0,443.0,0.5381485249237029,0.4506612410986775,-0.0874872838250254,-0.8187255761341206,326.0,377.0,915,728,1643,703.0,74.80340839926963,-51.0,35.62841530054644,319.0,318.0,835.0,642.0,1477.0,637.0,68.68111035883548,1.0,38.203592814371255,286.0,529.0,815.0,92.08399269628728,-243.0,39.285714285714285,272.0,414.0,686.0,76.24102911306703,-142.0,42.36760124610592,138.0,369.0,231.0,52.0,-66.0,-6.122298040434146,2.575177513824812,101.0,-129.0,-15.842963583220254,3.0818869603916355,0.4631093544137022,0.923919659160073,0.48148148148148145,0.8957345971563981,concordant,divergent,0.018372127067779243,-0.028185062003674877
E02000550,Hounslow,5,4,26.317826609137057,26.45205352662392,445.0,316.0,0.4526958290946083,0.3214649033570702,-0.1312309257375381,0.1342269174868633,409.0,125.0,790,665,1455,534.0,35.13745704467354,284.0,51.77215189873417,365.0,63.0,603.0,554.0,1157.0,428.0,19.87467588591184,302.0,60.53067993366501,338.0,159.0,497.0,36.9360824742268,179.0,50.82706766917293,373.0,84.0,457.0,27.08038029386344,289.0,67.32851985559567,379.0,432.0,53.0,18.0,-106.0,-15.262781158761697,8.75852803493084,110.0,-40.0,-9.855702180363362,16.50145218642274,0.5179437439379243,0.7085910652920963,0.48361581920903957,0.7649092480553155,concordant,concordant,-0.03432792472888474,0.056318182763219204
E02000551,Hounslow,2,2,36.34527624796842,31.844579723090664,197.0,156.0,0.2004069175991861,0.1586978636826042,-0.0417090539165818,-4.500696524877757,664.0,6.0,679,641,1320,670.0,3.018181818181818,658.0,97.79086892488954,567.0,3.0,585.0,401.0,986.0,570.0,1.725152129817444,564.0,96.92307692307692,632.0,9.0,641.0,4.3090909090909095,623.0,98.59594383775352,385.0,4.0,389.0,1.561866125760649,381.0,96.00997506234414,548.0,554.0,6.0,-94.0,-100.0,-1.2930296883643742,-0.8677920018126173,-242.0,-252.0,-2.7472247833302603,-2.585968775409384,0.5110602593440122,0.9931818181818182,0.59436913451512,0.9726166328600405,concordant,concordant,0.08330887517110774,-0.020565185321777646
E02000552,Hounslow,7,7,18.244348255504477,17.81200153718813,665.0,602.0,0.676500508646999,0.612410986775178,-0.0640895218718209,-0.4323467183163458,138.0,336.0,774,421,1195,474.0,38.801673640167365,-198.0,17.829457364341085,104.0,263.0,603.0,390.0,993.0,367.0,27.5448136958711,-159.0,17.24709784411277,58.0,549.0,607.0,26.64602510460251,-491.0,13.77672209026128,98.0,408.0,506.0,40.26586102719033,-310.0,25.128205128205128,-206.0,72.0,278.0,39.0,-107.0,-11.256859944296266,-0.5823595202283158,181.0,-101.0,13.619835922587821,11.351483037943847,0.43848288621646625,0.9046025104602511,0.42038946162657503,0.879154078549849,concordant,concordant,-0.018093424589891216,-0.025448431910402136
E02000553,Hounslow,5,5,26.135274965934897,21.705608289550497,447.0,467.0,0.4547304170905392,0.4750762970498474,0.0203458799593082,-4.4296666763844,281.0,69.0,463,337,800,350.0,24.23625,212.0,60.69114470842333,231.0,60.0,348.0,278.0,626.0,291.0,22.140575079872203,171.0,66.37931034482759,207.0,69.0,276.0,17.85375,138.0,61.42433234421365,162.0,66.0,228.0,17.079872204472842,96.0,58.27338129496403,65.0,165.0,100.0,-41.0,-59.0,-2.095674920127795,5.688165636404257,-42.0,-48.0,-0.7738777955271594,-3.1509510492496204,0.5591054313099042,0.7825,0.5606936416184971,0.829073482428115,concordant,concordant,0.0015882103085929078,0.04657348242811499
E02000554,Islington,1,1,44.20665810607711,36.66239345756532,75.0,52.0,0.0762970498474059,0.0528992878942014,-0.0233977619532044,-7.544264648511785,802.0,0.0,917,1068,1985,802.0,0.0,802.0,87.45910577971647,790.0,0.0,909.0,1026.0,1935.0,790.0,0.0,790.0,86.90869086908691,948.0,0.0,948.0,0.0,948.0,88.76404494382022,885.0,0.0,885.0,0.0,885.0,86.25730994152046,787.0,787.0,0.0,-12.0,-12.0,0.0,-0.5504149106295557,-63.0,-63.0,0.0,-2.506735002299763,0.4582857142857143,0.8816120906801007,0.4716417910447761,0.8656330749354005,concordant,concordant,0.013356076759061808,-0.015979015744700176
E02000555,Islington,3,4,34.1693764019983,26.463004525817738,256.0,315.0,0.2604272634791454,0.3204476093591047,0.0600203458799593,-7.706371876180565,461.0,351.0,989,1099,2088,812.0,77.49568965517241,110.0,46.61274014155713,503.0,386.0,1031.0,1137.0,2168.0,889.0,89.55627306273063,117.0,48.78758486905917,557.0,408.0,965.0,108.83908045977012,149.0,50.68243858052776,615.0,406.0,1021.0,115.17066420664209,209.0,54.089709762532976,17.0,483.0,466.0,7.0,77.0,12.060583407558212,2.174844727502034,60.0,56.0,6.331583746871971,3.4072711820052177,0.4569499155880698,0.8510536398467433,0.4654450261780105,0.8809963099630996,concordant,concordant,0.00849511058994068,0.029942670116356318
E02000556,Islington,3,3,35.42910184352518,28.7203258596326,215.0,242.0,0.2187182095625635,0.2461851475076297,0.0274669379450661,-6.708775983892583,636.0,441.0,1305,1367,2672,1077.0,104.9685628742515,195.0,48.735632183908045,776.0,655.0,1674.0,1642.0,3316.0,1431.0,153.2810615199035,121.0,46.35603345280765,720.0,427.0,1147.0,115.05988023952096,293.0,52.67008046817849,733.0,634.0,1367.0,140.1453558504222,99.0,44.64068209500609,494.0,980.0,486.0,-74.0,354.0,48.312498645651985,-2.379598731100394,-194.0,220.0,25.085475610901227,-8.029398373172398,0.48426258992805754,0.8323353293413174,0.5114367405289493,0.8437876960193004,concordant,concordant,0.027174150600891733,0.011452366677982995
E02000557,Islington,2,2,39.67167364844904,32.96260871100648,145.0,125.0,0.1475076297049847,0.1271617497456765,-0.0203458799593082,-6.709064937442555,636.0,151.0,898,961,1859,787.0,51.66003227541689,485.0,70.8240534521158,679.0,163.0,1008.0,1057.0,2065.0,842.0,53.59661016949153,516.0,67.36111111111111,664.0,112.0,776.0,40.00430338891877,552.0,69.09469302809573,748.0,178.0,926.0,64.47651331719128,570.0,70.76631977294228,622.0,768.0,146.0,31.0,55.0,1.936577894074638,-3.462942341004691,18.0,150.0,24.472209928272505,1.6716267448465487,0.5035188739603327,0.8407746100053792,0.4762443438914027,0.8561743341404359,concordant,concordant,-0.027274530068929992,0.015399724135056636
E02000558,Islington,1,1,51.70868340473506,41.073897152700376,15.0,17.0,0.0152594099694811,0.017293997965412,0.0020345879959308,-10.634786252034688,681.0,0.0,846,992,1838,681.0,0.0,681.0,80.49645390070921,908.0,0.0,1120.0,1218.0,2338.0,908.0,0.0,908.0,81.07142857142857,830.0,0.0,830.0,0.0,830.0,83.66935483870968,997.0,0.0,997.0,0.0,997.0,81.85550082101807,932.0,932.0,0.0,227.0,227.0,0.0,0.5749746707193566,167.0,167.0,0.0,-1.813854017691611,0.45069490403706153,0.8220892274211099,0.47664041994750656,0.8147989734816082,concordant,concordant,0.025945515910445027,-0.0072902539395016674
E02000559,Islington,4,6,29.6338894447232,19.866103088566167,371.0,537.0,0.3774160732451678,0.5462868769074263,0.1688708036622584,-9.767786356157032,390.0,611.0,1223,1186,2409,1001.0,98.91656288916565,-221.0,31.888798037612425,362.0,620.0,1206.0,1113.0,2319.0,982.0,96.78309616213885,-258.0,30.016583747927033,388.0,673.0,1061.0,108.39518472395184,-285.0,32.715008431703204,332.0,674.0,1006.0,96.4933160845192,-342.0,29.829290206648697,-548.0,244.0,792.0,-37.0,-19.0,-2.1334667270268,-1.8722142896853917,-57.0,-55.0,-11.90186863943265,-2.8857182250545073,0.48545101842870997,0.8559568285595683,0.4939637826961771,0.8572660629581716,concordant,concordant,0.00851276426746711,0.0013092343986033095
E02000560,Islington,3,4,35.31843022894291,26.430689837598425,218.0,317.0,0.2217700915564598,0.3224821973550356,0.1007121057985757,-8.887740391344483,562.0,519.0,1103,1292,2395,1081.0,121.78622129436326,43.0,50.951949229374435,441.0,629.0,1123.0,1487.0,2610.0,1070.0,106.2793103448276,-188.0,39.26981300089047,542.0,364.0,906.0,82.3749478079332,178.0,41.95046439628483,621.0,510.0,1131.0,121.34482758620688,111.0,41.761936785474106,-300.0,391.0,691.0,-231.0,-11.0,-15.506910949535651,-11.682136228483962,-67.0,225.0,38.96987977827368,-0.18852761081072344,0.5440362355309512,0.8296450939457203,0.48614266242616994,0.8432950191570882,concordant,divergent,-0.057893573104781215,0.013649925211367875
E02000561,Islington,4,7,28.651836133488253,17.51918631961259,390.0,611.0,0.3967446592065107,0.6215666327568667,0.224821973550356,-11.132649813875664,373.0,573.0,884,1157,2041,946.0,104.71778539931408,-200.0,42.19457013574661,305.0,406.0,849.0,979.0,1828.0,711.0,67.74070021881838,-101.0,35.924617196702,452.0,414.0,866.0,91.6844683978442,38.0,39.06655142610199,422.0,431.0,853.0,99.49781181619257,-9.0,43.10520939734423,-559.0,141.0,700.0,99.0,-235.0,-36.977085180495706,-6.269952939044607,-47.0,-13.0,7.813343418348367,4.038657971242245,0.522075055187638,0.8878000979911808,0.45460358056265987,0.8555798687089715,divergent,concordant,-0.0674714746249781,-0.032220229282209245
E02000562,Islington,3,5,33.86163829594152,23.77685093725446,263.0,394.0,0.2675483214649033,0.4008138351983723,0.1332655137334689,-10.08478735868706,408.0,326.0,883,995,1878,734.0,70.82428115015975,82.0,46.206115515288786,402.0,344.0,822.0,889.0,1711.0,746.0,80.822910578609,58.0,48.9051094890511,538.0,359.0,897.0,102.84451544195952,179.0,54.07035175879397,431.0,323.0,754.0,81.3635300993571,108.0,48.4814398200225,-246.0,255.0,501.0,-24.0,12.0,9.998629428449249,2.698993973762313,-71.0,-143.0,-21.48098534260241,-5.588911938771467,0.45003065603923975,0.8684771033013845,0.49733333333333335,0.8766803039158387,concordant,concordant,0.0473026772940936,0.008203200614454231
E02000563,Islington,2,1,39.88601800730616,36.07100637459434,138.0,61.0,0.1403865717192268,0.0620549338758901,-0.0783316378433367,-3.815011632711815,732.0,180.0,1106,1109,2215,912.0,59.48532731376975,552.0,66.18444846292948,645.0,169.0,1048.0,1047.0,2095.0,814.0,52.031026252983295,476.0,61.54580152671756,719.0,182.0,901.0,59.07810383747179,537.0,64.8331830477908,707.0,215.0,922.0,72.55608591885442,492.0,67.52626552053485,899.0,899.0,0.0,-76.0,-98.0,-7.454301060786456,-4.63864693621192,-45.0,21.0,13.477982081382635,2.6930824727440523,0.5030336458907887,0.818510158013544,0.46889400921658986,0.8286396181384248,concordant,concordant,-0.03413963667419884,0.010129460124880807
E02000564,Islington,2,3,40.306716794390184,28.143238711292877,130.0,260.0,0.1322482197355035,0.2644964394710071,0.1322482197355035,-12.163478083097306,962.0,261.0,1451,1609,3060,1223.0,82.05294117647058,701.0,66.29910406616126,1152.0,287.0,1772.0,1771.0,3543.0,1439.0,93.31752751905164,865.0,65.01128668171557,1074.0,225.0,1299.0,78.97058823529412,849.0,66.74953387197017,1188.0,297.0,1485.0,99.58679085520744,891.0,67.08074534161491,552.0,1028.0,476.0,164.0,216.0,11.264586342581055,-1.2878173844456882,42.0,186.0,20.616202619913324,0.33121146964474235,0.48493259318001586,0.8241830065359477,0.49213406292749656,0.8252893028506915,concordant,concordant,0.007201469747480704,0.0011062963147437932
E02000565,Islington,2,3,41.51373079882741,30.05893744323342,116.0,202.0,0.1180061037639877,0.2054933875890132,0.0874872838250254,-11.454793355593988,471.0,150.0,882,1000,1882,621.0,37.53985122210415,321.0,53.40136054421769,517.0,234.0,874.0,946.0,1820.0,751.0,66.47142857142858,283.0,59.153318077803206,597.0,168.0,765.0,53.29224229543039,429.0,59.7,497.0,146.0,643.0,39.86923076923077,351.0,52.53699788583509,126.0,467.0,341.0,-38.0,130.0,28.931577349324428,5.751957533585518,-78.0,-122.0,-13.423011526199623,-7.163002114164911,0.44805194805194803,0.7364505844845909,0.5387374461979914,0.765934065934066,concordant,concordant,0.09068549814604332,0.029483481449475102
E02000566,Islington,4,6,28.95529662052915,19.400200328407223,385.0,562.0,0.3916581892166836,0.5717192268565615,0.1800610376398779,-9.555096292121933,362.0,536.0,938,1052,1990,898.0,97.5035175879397,-174.0,38.59275053304904,399.0,524.0,1163.0,1047.0,2210.0,923.0,94.60452488687784,-125.0,34.307824591573514,399.0,418.0,817.0,83.81005025125629,-19.0,37.9277566539924,378.0,609.0,987.0,104.16380090497738,-231.0,36.10315186246418,-415.0,257.0,672.0,49.0,25.0,-2.8989927010618572,-4.284925941475528,-212.0,170.0,20.353750653721093,-1.8246047915282162,0.5236151603498542,0.8618090452261307,0.48324607329842934,0.8642533936651584,concordant,concordant,-0.04036908705142489,0.0024443484390277437
E02000567,Islington,2,3,37.64801429909249,27.776161795226567,176.0,272.0,0.1790437436419125,0.2767039674465921,0.0976602238046795,-9.87185250386592,692.0,216.0,1218,1364,2582,908.0,57.89000774593338,476.0,56.81444991789819,719.0,171.0,1240.0,1181.0,2421.0,890.0,50.784386617100374,548.0,57.983870967741936,865.0,197.0,1062.0,65.99728892331525,668.0,63.41642228739003,777.0,231.0,1008.0,74.13754646840148,546.0,65.79170194750212,386.0,665.0,279.0,72.0,-18.0,-7.105621128833008,1.1694210498437485,-122.0,-54.0,8.140257545086229,2.375279660112092,0.46091370558375633,0.7629744384198296,0.46891464699683877,0.7839735646427096,concordant,concordant,0.00800094141308244,0.020999126222880027
E02000568,Islington,1,2,42.750898618181814,31.54204006648587,99.0,162.0,0.1007121057985757,0.1648016276703967,0.0640895218718209,-11.208858551695943,1067.0,0.0,1280,1242,2522,1067.0,0.0,1067.0,83.359375,1249.0,0.0,1555.0,1290.0,2845.0,1249.0,0.0,1249.0,80.32154340836013,1052.0,0.0,1052.0,0.0,1052.0,84.70209339774557,1098.0,0.0,1098.0,0.0,1098.0,85.11627906976744,935.0,1076.0,141.0,182.0,182.0,0.0,-3.037831591639872,46.0,46.0,0.0,0.4141856720218726,0.5035394053798962,0.8402061855670103,0.532168726033234,0.8249560632688928,concordant,concordant,0.028629320653337786,-0.015250122298117508
E02000569,Islington,2,3,40.09482606465775,29.2265388215859,135.0,225.0,0.1373346897253306,0.2288911495422177,0.091556459816887,-10.868287243071851,684.0,157.0,996,1221,2217,841.0,48.43843031123139,527.0,68.67469879518072,642.0,207.0,1009.0,1230.0,2239.0,849.0,59.35417597141581,435.0,63.62735381565907,829.0,125.0,954.0,46.741091565178166,704.0,67.8951678951679,766.0,186.0,952.0,63.63376507369361,580.0,62.27642276422765,297.0,610.0,313.0,-92.0,8.0,10.91574566018442,-5.047344979521647,-124.0,-2.0,16.892673508515443,-5.618745130940255,0.46852367688022284,0.8096526838069463,0.4714047751249306,0.8043769539973202,concordant,concordant,0.0028810982447077804,-0.005275729809626095
E02000570,Islington,6,7,22.861351986070808,16.23433839592219,537.0,651.0,0.5462868769074263,0.6622583926754833,0.1159715157680569,-6.627013590148618,253.0,779.0,1210,1071,2281,1032.0,86.40377027619465,-526.0,20.909090909090907,161.0,931.0,1065.0,1169.0,2234.0,1092.0,67.09534467323188,-770.0,15.11737089201878,208.0,863.0,1071.0,78.69530907496711,-655.0,19.421101774042953,159.0,822.0,981.0,58.50402864816473,-663.0,13.60136869118905,-805.0,145.0,950.0,-244.0,60.0,-19.30842560296277,-5.791720017072127,-8.0,-90.0,-20.191280426802386,-5.819733082853903,0.49072753209700426,0.9219640508548882,0.5267727930535456,0.9279319606087735,concordant,concordant,0.03604526095654137,0.005967909753885281
E02000571,Islington,2,2,37.9650182505292,31.614917768317273,169.0,160.0,0.1719226856561546,0.1627670396744659,-0.0091556459816886,-6.350100482211925,511.0,134.0,825,860,1685,645.0,40.63738872403561,377.0,61.93939393939394,573.0,167.0,1013.0,987.0,2000.0,740.0,47.8455,406.0,56.564659427443246,542.0,177.0,719.0,56.93412462908012,365.0,63.0232558139535,636.0,200.0,836.0,63.6,436.0,64.43768996960486,625.0,743.0,118.0,29.0,95.0,7.2081112759643915,-5.374734511950692,71.0,117.0,6.665875370919885,1.4144341556513638,0.47287390029325516,0.8094955489614243,0.46954314720812185,0.788,concordant,concordant,-0.003330753085133309,-0.02149554896142425
E02000572,Islington,1,1,43.131039621981095,35.59977105879728,87.0,70.0,0.0885045778229908,0.0712105798575788,-0.017293997965412,-7.531268563183815,771.0,0.0,893,981,1874,771.0,0.0,771.0,86.33818589025756,729.0,0.0,831.0,827.0,1658.0,729.0,0.0,729.0,87.72563176895306,777.0,0.0,777.0,0.0,777.0,79.20489296636084,670.0,0.0,670.0,0.0,670.0,81.01571946795647,733.0,733.0,0.0,-42.0,-42.0,0.0,1.3874458786955017,-107.0,-107.0,0.0,1.8108265015956277,0.49806201550387597,0.8260405549626467,0.5210864903502502,0.8437876960193004,concordant,concordant,0.023024474846374265,0.017747141056653648
E02000573,Islington,5,5,28.207348281069866,21.750924327176783,403.0,464.0,0.409969481180061,0.4720244150559511,0.0620549338758901,-6.456423953893083,327.0,882.0,977,1412,2389,1209.0,120.72582670573462,-555.0,33.469805527123846,411.0,810.0,1554.0,1349.0,2903.0,1221.0,114.67791939373062,-399.0,26.44787644787645,437.0,562.0,999.0,102.802009208874,-125.0,30.94900849858357,425.0,968.0,1393.0,141.71546675852565,-543.0,31.504818383988137,-187.0,488.0,675.0,156.0,12.0,-6.047907312004,-7.021929079247396,-418.0,394.0,38.91345754965165,0.5558098854045674,0.5475543478260869,0.9242360820426957,0.46710022953328234,0.9004478126076473,concordant,concordant,-0.08045411829280458,-0.023788269435048415
E02000574,Islington,4,4,32.487012750264675,25.39780703695508,296.0,345.0,0.301119023397762,0.3509664292980671,0.0498474059003051,-7.089205713309596,516.0,772.0,1151,1478,2629,1288.0,151.52225180677064,-256.0,44.83058210251955,460.0,608.0,1078.0,1323.0,2401.0,1068.0,116.48479800083298,-148.0,42.67161410018553,541.0,563.0,1104.0,115.8550779764169,-22.0,36.60351826792964,605.0,536.0,1141.0,135.0603915035402,69.0,45.72940287226002,-5.0,495.0,500.0,108.0,-220.0,-35.03745380593766,-2.1589680023340208,91.0,37.0,19.205313527123295,9.12588460433038,0.5384615384615384,0.9098516546215291,0.48347668628338614,0.920033319450229,concordant,divergent,-0.0549848521781523,0.010181664828699977
E02000575,Islington,5,5,26.664670174557628,21.646702497769848,437.0,470.0,0.444557477110885,0.4781281790437436,0.0335707019328586,-5.01796767678778,562.0,1403.0,1478,2060,3538,1965.0,222.86206896551724,-841.0,38.02435723951286,444.0,1027.0,1443.0,1742.0,3185.0,1471.0,143.16734693877552,-583.0,30.76923076923077,509.0,781.0,1290.0,112.35980780101752,-272.0,24.70873786407767,530.0,873.0,1403.0,145.27158555729983,-343.0,30.424799081515495,-439.0,486.0,925.0,258.0,-494.0,-79.69472202674172,-7.2551264702820895,-71.0,113.0,32.911777756282305,5.716061217437826,0.6036866359447005,0.9200113058224986,0.511830201809325,0.9023547880690738,concordant,concordant,-0.09185643413537548,-0.017656517753424805
E02000576,Islington,3,4,33.18792029931828,26.248406675017893,280.0,325.0,0.2848423194303153,0.3306205493387589,0.0457782299084435,-6.939513624300385,533.0,473.0,980,1164,2144,1006.0,117.58815298507464,60.0,54.38775510204081,620.0,422.0,1229.0,1176.0,2405.0,1042.0,108.7900207900208,198.0,50.44751830756713,562.0,362.0,924.0,94.88992537313432,200.0,48.281786941580755,632.0,471.0,1103.0,123.77214137214138,161.0,53.74149659863946,103.0,556.0,453.0,138.0,36.0,-8.798132195053839,-3.940236794473684,-39.0,179.0,28.88221599900706,5.459709657058703,0.5212435233160622,0.9001865671641791,0.4857808857808858,0.8918918918918919,concordant,concordant,-0.03546263753517637,-0.008294675272287222
E02000577,Kensington and Chelsea,1,1,48.76204338380331,48.5609447967714,29.0,2.0,0.0295015259409969,0.0020345879959308,-0.0274669379450661,-0.2010985870319075,434.0,0.0,507,567,1074,434.0,0.0,434.0,85.60157790927022,426.0,0.0,479.0,552.0,1031.0,426.0,0.0,426.0,88.93528183716074,522.0,0.0,522.0,0.0,522.0,92.06349206349206,494.0,0.0,494.0,0.0,494.0,89.4927536231884,392.0,392.0,0.0,-8.0,-8.0,0.0,3.333703927890525,-28.0,-28.0,0.0,-2.570738440303657,0.45397489539748953,0.8901303538175046,0.46304347826086956,0.8923375363724539,concordant,concordant,0.009068582863380026,0.0022071825549493385
E02000578,Kensington and Chelsea,2,1,42.02997782683684,42.82580601324953,110.0,10.0,0.1119023397761953,0.0101729399796541,-0.1017293997965411,0.7958281864126917,246.0,40.0,440,360,800,286.0,12.3,206.0,55.90909090909091,194.0,37.0,286.0,317.0,603.0,231.0,11.903814262023218,157.0,67.83216783216784,249.0,107.0,356.0,33.30375,142.0,69.16666666666667,230.0,39.0,269.0,14.875621890547263,191.0,72.55520504731862,233.0,233.0,0.0,-49.0,-55.0,-0.3961857379767828,11.923076923076934,49.0,-87.0,-18.428128109452736,3.3885383806519513,0.4454828660436137,0.8025,0.462,0.8291873963515755,concordant,concordant,0.01651713395638632,0.026687396351575465
E02000579,Kensington and Chelsea,2,2,38.06222286675952,30.37523892123084,167.0,194.0,0.1698880976602238,0.1973550356052899,0.0274669379450661,-7.686983945528677,514.0,91.0,787,840,1627,605.0,28.74861708666257,423.0,65.31130876747142,477.0,82.0,699.0,746.0,1445.0,559.0,27.068512110726644,395.0,68.24034334763948,590.0,112.0,702.0,40.61462814996927,478.0,70.23809523809523,546.0,81.0,627.0,30.60622837370242,465.0,73.19034852546918,370.0,485.0,115.0,-28.0,-46.0,-1.680104975935926,2.9290345801680644,-13.0,-75.0,-10.008399776266849,2.9522532873739493,0.4628921193573068,0.803318992009834,0.47133220910623946,0.8207612456747405,concordant,concordant,0.008440089748932678,0.017442253664906482
E02000580,Kensington and Chelsea,2,1,39.83334010283074,35.25206233893729,139.0,76.0,0.1414038657171922,0.0773143438453713,-0.0640895218718209,-4.581277763893446,701.0,139.0,949,973,1922,840.0,50.69667013527575,562.0,73.86722866174921,532.0,95.0,697.0,734.0,1431.0,627.0,35.31795946890286,437.0,76.3271162123386,677.0,99.0,776.0,34.87148803329865,578.0,69.57862281603289,516.0,76.0,592.0,27.40461215932914,440.0,70.29972752043598,600.0,600.0,0.0,-125.0,-213.0,-15.37871066637289,2.459887550589386,-138.0,-184.0,-7.4668758739695065,0.7211047044030892,0.5198019801980198,0.8407908428720083,0.5143560295324036,0.8518518518518519,concordant,concordant,-0.0054459506656162615,0.011061008979843523
E02000581,Kensington and Chelsea,2,1,41.13415795560427,41.39443757988922,120.0,14.0,0.1220752797558494,0.0142421159715157,-0.1078331637843336,0.2602796242849479,298.0,80.0,481,593,1074,378.0,22.197392923649907,218.0,61.95426195426196,264.0,59.0,411.0,476.0,887.0,323.0,17.560315670800453,205.0,64.23357664233576,390.0,88.0,478.0,31.955307262569832,302.0,65.7672849915683,309.0,62.0,371.0,21.598647125140925,247.0,64.91596638655463,312.0,312.0,0.0,-13.0,-55.0,-4.637077252849455,2.2793146880738036,-55.0,-107.0,-10.356660137428907,-0.8513186050136738,0.441588785046729,0.7970204841713222,0.4654178674351585,0.7824126268320181,concordant,concordant,0.023829082388429512,-0.014607857339304142
E02000582,Kensington and Chelsea,7,7,18.32628590024807,16.725240580519117,664.0,637.0,0.6754832146490336,0.6480162767039674,-0.0274669379450661,-1.6010453197289571,255.0,655.0,890,1130,2020,910.0,82.68564356435644,-400.0,28.651685393258425,192.0,481.0,829.0,900.0,1729.0,673.0,53.41353383458647,-289.0,23.16043425814234,245.0,481.0,726.0,58.33910891089109,-236.0,21.68141592920354,256.0,480.0,736.0,71.06998264893002,-224.0,28.444444444444443,-151.0,235.0,386.0,111.0,-237.0,-29.272109729769973,-5.491251135116084,12.0,10.0,12.73087373803893,6.763028515240904,0.5562347188264058,0.80990099009901,0.47764371894960966,0.814921920185078,concordant,concordant,-0.07859099987679619,0.005020930086068076
E02000583,Kensington and Chelsea,7,7,18.67698141448719,16.841671646078712,651.0,634.0,0.6622583926754833,0.6449643947100712,-0.017293997965412,-1.8353097684084825,188.0,497.0,789,878,1667,685.0,56.0503899220156,-309.0,23.827629911280106,197.0,367.0,690.0,632.0,1322.0,564.0,54.68910741301059,-170.0,28.550724637681157,209.0,428.0,637.0,53.66046790641872,-219.0,23.804100227790435,176.0,382.0,558.0,50.85627836611195,-206.0,27.848101265822784,-46.0,232.0,278.0,139.0,-121.0,-1.361282509005008,4.723094726401051,13.0,-79.0,-2.8041895403067656,4.044001038032349,0.5181543116490166,0.7930413917216557,0.5026737967914439,0.848714069591528,concordant,concordant,-0.015480514857572736,0.05567267786987229
E02000584,Kensington and Chelsea,9,9,12.80890083516752,11.600910576314122,808.0,803.0,0.8219735503560529,0.8168870803662258,-0.005086469989827,-1.207990258853398,19.0,770.0,860,904,1764,789.0,8.293650793650794,-751.0,2.2093023255813953,15.0,689.0,802.0,800.0,1602.0,704.0,6.451310861423221,-674.0,1.8703241895261848,22.0,683.0,705.0,8.51814058956916,-661.0,2.433628318584071,35.0,666.0,701.0,14.55056179775281,-631.0,4.375,-596.0,41.0,637.0,77.0,-85.0,-1.8423399322275733,-0.33897813605521043,30.0,-4.0,6.032421208183649,1.9413716814159292,0.5281124497991968,0.8469387755102041,0.501067615658363,0.8770287141073658,concordant,concordant,-0.027044834140833807,0.03008993859716169
